Log Pis Std,KL Divergence,Train Time (s),Epoch,Number of train steps total,Policy Loss,Policy mu Std,Policy mu Min,Policy log std Mean,R Predictions Max,VF Loss,Z mean train,Sample Time (s),Total Train Time (s),Z mean eval,R Predictions Mean,Q Predictions Max,Q Predictions Mean,V Predictions Min,Z variance train,Policy log std Std,AverageReturn_all_test_tasks,Number of env steps total,Log Pis Min,V Predictions Mean,R Predictions Min,Policy log std Max,Epoch Time (s),RF Loss,Q Predictions Std,AverageReturn_all_train_tasks,QF Loss,V Predictions Std,Log Pis Mean,Number of rollouts total,Policy log std Min,Z variance eval,Policy mu Max,KL Loss,(Previous) Eval Time (s),Q Predictions Min,Log Pis Max,V Predictions Max,R Predictions Std,Policy mu Mean
9.13142,810.2727661132812,376.4556098040048,213,856000,-2058.78,0.90012,-5.12804,-0.428004,0.247813,1471.2,3.10979,7.183320375988842,96577.10735627706,1.31066,0.0149834,3039.08,2024.02,-9.34297,2.74343e-09,0.236841,967.943773295,1056000,-17.8324,2056.83,-0.0825432,0.188387,441.5499371199985,586.427,833.292,972.470891893,3947.62,817.903,-1.33867,40165,-1.79609,2.08575e-09,5.74679,81.02727508544922,57.91100694000488,-33.0994,58.3451,3172.61,0.023315,0.0813009
9.3429,601.6558227539062,375.67205543500313,214,860000,-2002.69,0.903464,-5.77742,-0.417234,0.248068,1438.15,1.41168,7.2997291200153995,97019.7147353631,0.518339,0.0131052,3536.52,1971.34,-47.8454,2.19198e-09,0.235267,974.134987962,1060000,-17.1563,2007.37,-0.0422108,0.439612,441.7877315130172,580.184,868.328,967.05993822,3850.97,847.626,-1.43162,40245,-2.55012,2.86055e-09,6.43137,60.165584564208984,58.815946957998676,-30.1707,70.2653,3772.73,0.0228676,0.0831583
9.40225,523.384521484375,376.3975161829876,215,864000,-2097.03,0.912279,-7.54998,-0.4342,0.202256,1196.64,1.41766,7.03077803402266,97462.2733894251,0.689002,0.0158995,3003.18,2060.86,-51.5714,3.02281e-09,0.235793,975.775538414,1064000,-14.7594,2101.07,-0.0469331,0.0851659,443.0659200020018,573.493,862.639,968.326031147,3471.9,841.333,-1.13982,40325,-1.99587,1.44324e-09,4.46804,52.33845138549805,59.63762578499154,-35.8849,49.055,3013.87,0.0238958,0.0751044
10.2977,1205.4072265625,374.6257884600054,216,868000,-2372.71,0.955988,-6.48078,-0.459757,0.235646,6981.42,1.01975,7.297135250017163,97908.53996575114,0.5522,0.0140702,11998.1,2344.1,-8.74732,1.17473e-09,0.266625,958.323245067,1068000,-16.57,2388.25,-0.0701442,0.364208,441.0550103200221,579.724,1390.45,962.479531417,11885.1,1388.82,0.00568938,40406,-3.07236,1.59143e-09,5.38808,120.54072570800781,59.13208660999953,-9.16665,64.1153,12014.2,0.023899,0.0821692
9.04004,504.2976379394531,375.41186990799906,217,872000,-2128.94,0.907206,-6.6984,-0.415273,0.169808,3427.24,0.612165,7.23947752796812,98350.5370907381,0.608369,0.0145043,2921.08,2097.44,-28.6738,1.5645e-09,0.241126,962.64153817,1072000,-16.3504,2132.87,-0.0584919,0.187359,446.9964891319687,583.903,847.123,961.334228226,6624.87,830.243,-1.30268,40486,-2.20745,8.21115e-10,6.99889,50.42976379394531,64.34514169600152,-40.424,70.0984,2928.25,0.0215216,0.0714642
9.48227,519.839111328125,375.55607130599674,218,876000,-2071.99,0.937302,-6.75503,-0.415959,0.148514,2892.4,0.668727,7.317224938989966,98792.3986899961,0.85605,0.0142557,3099.59,2065.98,-37.3915,9.93299e-10,0.231227,969.950741199,1076000,-16.3379,2059.7,-0.0502759,0.404624,442.22140415897593,576.68,892.551,962.972934654,14266.4,888.574,-0.847728,40566,-2.2769,1.47742e-09,5.2673,51.98391342163086,59.348107913989224,33.4911,61.8988,2921.71,0.0215118,0.0666316
9.06538,526.6306762695312,374.97149596799864,219,880000,-2163.82,0.893066,-5.50194,-0.437938,0.201294,1089.9,0.813945,7.332231710024644,99241.24129113113,7.88904,0.0137016,2869.83,2129.76,-35.6631,1.86978e-09,0.234319,954.05995766,1080000,-16.2999,2157.71,-0.0396761,0.240755,441.2936154700292,589.551,836.376,954.462088452,3017.63,821.339,-1.486,40646,-2.05017,1.51408e-09,5.51387,52.66306686401367,58.9898877920059,-32.855,68.737,2870.58,0.0215017,0.0618692
7.81186,1756.9193115234375,375.6061757490097,220,884000,-1963.16,0.930059,-4.69427,-0.409926,0.21023,1537.94,5.47651,7.306403881040751,99684.12117640018,2.29888,0.0143412,2684.88,1933.71,-230.659,1.79408e-09,0.198089,972.109979107,1084000,-16.059,1963.43,-0.0663161,0.26636,449.4534025330504,595.025,805.853,970.846872127,9546.64,794.633,-0.861281,40727,-1.52402,2.06433e-09,4.57641,175.6919403076172,66.54082290299993,-165.524,52.9563,2697.62,0.0223533,0.0595082
9.26505,740.990966796875,380.5812046100036,221,888000,-2055.08,0.911571,-5.34268,-0.4285,0.188199,1606.72,2.53444,7.278184077003971,100135.2986021622,1.62424,0.0135456,2861.69,2019.92,-28.7703,2.46134e-09,0.231635,971.260246065,1088000,-15.6997,2045.84,-0.0582479,0.404992,447.82837663601094,571.458,886.126,977.103743979,3877.47,866.428,-0.976051,40807,-1.89701,2.30596e-09,4.70947,74.0990982055664,59.96898794900335,-52.9767,59.5332,2850.1,0.0216832,0.0651894
8.94426,517.1007080078125,386.0857894829969,222,892000,-2220.07,0.891197,-6.59259,-0.410749,0.255617,7718.15,0.975552,7.605056981992675,100591.35077069422,0.874567,0.0152642,2992.96,2231.01,-22.8828,4.55283e-09,0.234383,970.248245277,1092000,-16.8701,2146.34,-0.0475495,0.27072,457.01087327300047,552.229,836.441,981.650585842,10899.8,808.02,-1.66461,40887,-1.97192,4.12626e-09,5.10709,51.7100715637207,63.32002680801088,-24.9488,66.3773,2882.11,0.024831,0.0715822
9.79708,473.71923828125,385.8869871929928,223,896000,-2196.54,0.921768,-6.23735,-0.430361,0.207757,1481.71,0.475412,7.551145034027286,101049.02101859922,0.405406,0.0146895,2924.58,2154.52,-53.9268,2.86692e-09,0.243433,967.46800568,1096000,-15.1722,2184.22,-0.0438863,0.00893162,455.80135681502,580.291,866.044,966.995418722,3372.05,836.132,-0.859816,40967,-1.90234,3.89093e-09,4.79433,47.371925354003906,62.363224587999866,-53.1267,70.5623,2920.03,0.0218274,0.0823416
9.84755,473.2319030761719,385.4801046020002,224,900000,-2152.46,0.909506,-6.50748,-0.422509,0.234797,1320.65,0.223129,7.429373419014155,101503.37226471522,0.21609,0.0160761,2897.5,2112.45,-7.67107,5.54495e-09,0.231158,969.62039323,1100000,-16.301,2152.04,-0.0439373,0.306782,457.14340077001543,576.3,901.707,976.917489377,2906.75,879.213,-1.36211,41048,-1.78393,5.10178e-09,6.84681,47.32319259643555,64.23392274900107,-12.7196,81.7791,2912.19,0.0237712,0.0895195
9.25113,461.5064392089844,383.6880179439904,225,904000,-2260.54,0.882049,-6.45284,-0.422064,0.255882,1278.04,0.691333,7.385501209020731,101953.99070245023,1.32666,0.0145715,2935.72,2228.2,-0.424372,4.37753e-09,0.231314,968.348498667,1104000,-20.2892,2264.81,-0.0584666,0.0606587,452.5175195290067,577.792,831.673,970.984728017,3144.37,813.766,-1.83032,41129,-2.11339,2.97346e-09,5.65042,46.1506462097168,61.44400037599553,-16.4499,58.464,2943.26,0.0230002,0.0763669
10.0745,519.8944091796875,375.6428666639986,226,908000,-2260.45,0.882137,-6.06346,-0.432222,0.178838,1928.16,0.958386,7.292298883010517,102404.82223652922,1.8775,0.014321,7126.37,2218.89,-48.8251,3.23974e-09,0.253159,758.79802834,1108000,-18.3794,2260.06,-0.0628987,0.552509,442.48134723601106,569.492,871.275,851.501728014,4048.74,847.632,-1.84422,41230,-3.95362,2.03864e-09,5.35843,51.98944091796875,59.54618168900197,-31.5464,99.6341,8181.08,0.0220378,0.0575411
10.3034,766.8973999023438,375.51998277900566,227,912000,-2030.02,0.956132,-7.59635,-0.45513,0.2085,3079.53,2.07568,7.400943086002371,102858.21040548723,5.75806,0.0151727,4542.5,2034.63,-42.5032,4.9905e-09,0.302899,852.707092352,1112000,-16.6867,2034.79,-0.0351116,0.306816,450.8191169040074,588.428,913.459,861.607753384,8039.17,915.273,-0.161862,41332,-2.68893,3.31194e-09,6.41669,76.68974304199219,67.89819103899936,-35.8121,72.3601,4795.01,0.0220255,0.0186799
11.3389,1303.59765625,375.534201019007,228,916000,-2420.0,1.28437,-5.48614,-0.628011,0.180319,6144.5,1.85895,7.56937347301573,103305.16163084126,7.35772,0.012904,7899.9,2322.13,-55.0397,5.45515e-09,0.429846,710.518325133,1116000,-16.1512,2427.22,-0.0832104,0.740276,453.57298151603027,564.177,1707.43,930.281635615,22814.1,1780.27,9.18242,41415,-2.67168,4.27937e-09,5.91895,130.35977172851562,70.46940702400752,31.7436,52.2449,8154.9,0.0223308,-0.000417048
