Train Time (s),VF Loss,Policy log std Max,Z mean train,R Predictions Std,AverageReturn_all_test_tasks,Number of train steps total,Q Predictions Mean,Log Pis Mean,Q Predictions Std,Z variance train,Policy mu Std,(Previous) Eval Time (s),Sample Time (s),Number of env steps total,Q Predictions Max,Epoch,Total Train Time (s),Policy mu Min,AverageReturn_all_train_tasks,Policy log std Std,QF Loss,Number of rollouts total,Z mean eval,Policy log std Min,RF Loss,Epoch Time (s),Log Pis Max,V Predictions Min,Policy mu Mean,V Predictions Std,Q Predictions Min,KL Loss,R Predictions Min,Policy Loss,Log Pis Std,KL Divergence,V Predictions Max,Z variance eval,R Predictions Mean,V Predictions Mean,Log Pis Min,Policy mu Max,R Predictions Max,Policy log std Mean
22.88268885202706,249.326,-0.128366,0.318465,0.00184198,-414.71230678,53000,-912.714,-1.53192,491.158,0.681903,0.671618,33.87091056071222,7.282478856854141,730000,-290.367,52,3568.371682342142,-2.89306,-338.355523905,0.136212,2189.39,11600,0.180109,-1.26252,310.387,64.03607826959342,10.7119,-4446.12,-0.0401329,491.01,-4517.23,344.0171813964844,-0.0108684,906.672,2.43422,68.80343627929688,-284.553,0.141404,-0.00497855,-907.06,-10.5431,2.89815,0.000675078,-0.667036
22.90494274161756,297.911,-0.167416,0.274578,0.0017473,-417.481529372,54000,-956.288,-1.16015,474.45,0.667762,0.70616,33.8531622774899,7.267623667605221,740000,-295.632,53,3632.729546489194,-3.14917,-365.543857535,0.131268,1962.45,11800,0.207525,-1.24566,308.535,64.02572868671268,12.9333,-4065.85,-0.0720837,471.755,-4061.58,317.1161804199219,-0.0101231,951.844,2.4989,63.42323684692383,-284.74,0.154485,-0.00456993,-945.187,-11.5235,2.70514,-9.96864e-07,-0.657126
22.79003880918026,289.355,-0.195958,0.224938,0.00163904,-427.087904781,55000,-1070.57,-1.47399,593.914,0.621833,0.682111,34.185416978783906,7.344300955533981,750000,-251.265,54,3696.592396623455,-2.60812,-377.775285406,0.138605,2388.76,12000,0.0297696,-1.21207,343.823,64.31975674349815,9.87616,-4044.42,0.0167542,589.594,-4081.94,325.5584716796875,-0.00954338,1065.7,2.44206,65.1116943359375,-251.385,0.149422,-0.0046207,-1060.1,-10.5456,2.76722,-0.000158381,-0.648214
22.69862173870206,452.614,-0.171609,0.249496,0.00179138,-403.390897492,56000,-1050.48,-1.34741,532.926,0.593467,0.696145,33.72866082470864,7.322977769188583,760000,-320.745,55,3760.0917066326365,-2.96843,-347.001314489,0.132653,2329.71,12200,0.28429,-1.2603,321.906,63.75026033259928,11.3855,-4613.3,0.0400363,534.736,-4563.65,313.96319580078125,-0.0110018,1041.65,2.59072,62.79263687133789,-321.829,0.152809,-0.00478698,-1054.43,-11.5459,2.56845,0.000270654,-0.645317
22.830804855562747,417.157,-0.151891,0.337874,0.00189378,-427.473476033,57000,-1027.43,-1.18199,550.734,0.657872,0.719464,33.477964425459504,7.193461185321212,770000,-225.996,56,3823.840353673324,-2.60671,-410.944000377,0.138189,2255.36,12400,0.19675,-1.17544,323.991,63.50223046634346,13.0452,-4232.24,0.0199494,543.526,-4251.59,347.483154296875,-0.0106675,1024.68,2.64166,69.49662780761719,-238.139,0.149123,-0.00471707,-1012.4,-9.72153,3.02015,0.00111605,-0.655347
22.847669419832528,255.88,-0.156785,0.161763,0.00176881,-405.782570812,58000,-1046.81,-1.38499,530.588,0.607941,0.693492,33.724649453535676,7.2386475168168545,780000,-312.688,57,3887.995733565651,-2.80567,-333.967722641,0.128833,2294.25,12600,0.26444,-1.21695,315.685,63.81096639018506,11.7002,-4450.25,-0.039713,528.007,-4407.4,333.1185607910156,-0.0116416,1044.79,2.53791,66.62371063232422,-319.642,0.151722,-0.00493396,-1045.67,-9.88306,2.68393,-0.000237541,-0.65124
22.686257337220013,277.425,-0.170166,0.205521,0.00170811,-427.750657683,59000,-1081.15,-1.40169,535.297,0.627222,0.699032,34.069512005895376,7.347182165831327,790000,-291.961,58,3951.849387208931,-3.1076,-394.251770781,0.13249,2810.39,12800,0.18418,-1.22853,335.391,64.10295150894672,13.027,-4237.3,0.0240166,533.199,-4259.86,340.40301513671875,-0.0106542,1078.51,2.56523,68.08060455322266,-317.087,0.164172,-0.00488552,-1077.01,-11.1856,2.94061,-0.000767863,-0.638228
22.6276211515069,388.056,-0.197813,0.348209,0.00190192,-424.519137737,60000,-1042.15,-1.16984,473.992,0.650207,0.724348,33.81993883475661,7.209812983870506,800000,-277.215,59,4015.1491939304397,-2.63082,-360.670877332,0.138982,2310.25,13000,0.218398,-1.23778,319.927,63.65737297013402,10.492,-3401.97,-0.0406822,471.306,-3408.52,339.490966796875,-0.0120369,1036.9,2.62553,67.898193359375,-296.422,0.147303,-0.00503665,-1043.05,-12.5035,2.68431,-0.000721036,-0.639465
22.94373546168208,281.524,-0.133177,0.44767,0.00163914,-413.823883595,61000,-1130.94,-1.43153,532.37,0.666093,0.697789,33.46269689779729,7.203627972863615,810000,-328.303,60,4079.6071948390454,-3.09004,-370.012517163,0.13109,2137.14,13200,0.17242,-1.18871,364.672,63.61006033234298,13.3251,-3582.66,0.0434359,527.632,-3643.67,335.7290954589844,-0.0117346,1124.88,2.52975,67.14582061767578,-322.236,0.151792,-0.00486223,-1120.29,-9.71286,2.73702,-0.000242368,-0.639862
22.77037308551371,311.194,-0.172542,0.247191,0.00191935,-439.890791444,62000,-1090.61,-1.43401,560.294,0.639554,0.693714,34.31074066553265,7.412832584232092,820000,-288.444,61,4143.957484284416,-3.37793,-385.745393218,0.12977,2245.64,13400,0.223818,-1.23268,356.392,64.49394633527845,10.3067,-4307.37,-0.0476553,559.081,-4354.97,327.7490539550781,-0.0126187,1082.96,2.5679,65.54981231689453,-320.542,0.152846,-0.00508059,-1088.61,-9.19514,2.67824,-0.000483966,-0.629328
22.7281940812245,299.176,-0.192345,0.391063,0.00181353,-425.04885524,63000,-1193.33,-1.1378,613.855,0.624028,0.73402,34.16731525585055,7.333581261336803,830000,-352.687,62,4207.397814908065,-2.68153,-337.961424527,0.134563,2408.25,13600,0.154165,-1.29587,353.435,64.22909059841186,10.7584,-5165.96,-0.0188682,613.264,-5134.17,349.41131591796875,-0.00979494,1189.66,2.68919,69.88226318359375,-353.623,0.148289,-0.00466276,-1189.36,-11.2145,2.51205,-0.000279864,-0.636008
22.600932273082435,246.588,-0.082249,0.369994,0.00188775,-442.8924606,64000,-1047.2,-1.44789,530.716,0.615872,0.697322,33.37863774970174,7.1998105039820075,840000,-307.418,63,4271.0155268786475,-3.16512,-385.7959909,0.132555,2041.5,13800,0.25519,-1.2013,277.621,63.17938052676618,13.4474,-5456.27,0.00270475,529.396,-5552.82,333.0555419921875,-0.0104542,1039.48,2.54613,66.6111068725586,-315.444,0.15769,-0.00503845,-1040.32,-10.241,2.82404,0.000355812,-0.637535
22.75870177242905,312.309,-0.194716,0.141296,0.00184287,-427.511586069,65000,-1056.59,-1.33567,563.707,0.623389,0.704018,33.817290681414306,7.26458552479744,850000,-280.131,64,4334.774687555619,-2.78628,-391.447842521,0.129104,2374.08,14000,0.243813,-1.24077,321.998,63.840577978640795,9.26722,-4616.56,-0.0090679,560.855,-4631.84,342.4453125,-0.00956929,1055.83,2.52081,68.48905944824219,-277.967,0.160536,-0.004729,-1047.93,-9.97054,2.64151,0.000621095,-0.642305
22.64525402430445,330.562,-0.130622,0.306015,0.00194371,-428.292528887,66000,-1102.22,-1.42249,534.166,0.64854,0.704019,33.73576568812132,7.2710659727454185,860000,-362.731,65,4398.44510658551,-3.59092,-368.128579104,0.118001,2259.33,14200,0.257859,-1.18417,363.22,63.65208568517119,13.1103,-5220.96,0.00390631,527.279,-5280.55,314.9827880859375,-0.0125045,1095.95,2.58826,62.99655532836914,-357.729,0.163285,-0.00483322,-1089.48,-11.6925,2.65635,0.000124194,-0.626838
22.97637029644102,261.878,-0.177214,0.420898,0.00180716,-422.453987914,67000,-1317.37,-1.09242,677.525,0.586666,0.760019,33.754254835657775,7.218731953762472,870000,-330.199,66,4462.452165642753,-2.98036,-364.775301772,0.133635,2190.46,14400,0.145901,-1.11909,440.385,63.949357085861266,12.8194,-5144.83,-0.0388053,673.906,-5142.04,388.78717041015625,-0.0101671,1314.34,2.6787,77.75743103027344,-325.975,0.158581,-0.00465933,-1312.8,-11.1352,2.80328,0.00145798,-0.6084
22.775134633295238,306.967,-0.17182,0.278887,0.00179697,-410.989787067,68000,-1073.93,-1.23342,545.975,0.655071,0.719475,33.81226986180991,7.268555039539933,880000,-337.773,67,4526.2318477109075,-2.87806,-369.180219971,0.126579,2145.98,14600,0.270227,-1.19407,353.883,63.85595953464508,12.1415,-4753.4,0.028382,543.14,-4748.2,330.48272705078125,-0.013397,1067.64,2.62612,66.09654235839844,-340.205,0.167235,-0.00490733,-1063.61,-10.571,3.72079,0.000486821,-0.632953
22.621983213350177,293.199,-0.126748,0.254384,0.00166845,-437.123509089,69000,-1028.42,-1.20534,521.76,0.605453,0.728731,33.73631052672863,7.3210509261116385,890000,-362.687,68,4589.760533533059,-2.90229,-363.681987452,0.128008,2412.89,14800,0.208868,-1.22767,310.122,63.679344666190445,10.512,-4503.73,0.00472117,519.855,-4503.27,322.8366394042969,-0.0103125,1022.28,2.57402,64.56732940673828,-368.524,0.151283,-0.00491659,-1025.44,-9.57624,3.01536,0.000211607,-0.635131
22.610723613761365,266.364,-0.12068,0.231993,0.00167749,-431.883770727,70000,-1133.89,-1.40696,544.314,0.646808,0.716529,33.58564917370677,7.191083840094507,900000,-354.038,69,4653.061447466724,-2.86479,-370.036664437,0.129303,2079.32,15000,0.343113,-1.12814,353.456,63.38745662756264,11.363,-4766.45,0.0815566,541.72,-4746.81,314.88226318359375,-0.0110489,1131.3,2.63886,62.9764518737793,-345.473,0.163658,-0.0049773,-1129.44,-11.4275,2.9933,-0.00115869,-0.611706
22.853082234039903,265.501,-0.130723,0.393682,0.00189482,-430.957206822,71000,-1121.82,-1.25343,526.287,0.696362,0.708961,33.49924688227475,7.190976114012301,910000,-325.092,70,4717.4043982271105,-3.08357,-369.817727976,0.126759,2628.39,15200,0.103182,-1.12614,329.054,63.54330523032695,14.1068,-4942.8,0.0514778,522.721,-4992.08,327.6672668457031,-0.0106937,1114.81,2.51008,65.53345489501953,-326.936,0.172098,-0.0049738,-1110.82,-11.9564,2.93625,0.000416192,-0.629911
22.737691389396787,253.613,-0.201138,0.190995,0.00166797,-430.871751243,72000,-1052.75,-1.41918,505.672,0.620394,0.701254,34.29922981467098,7.363449580967426,920000,-392.772,71,4780.981049972586,-2.54985,-375.506377026,0.124062,1962.39,15400,0.238249,-1.20153,336.342,64.4003707850352,10.0027,-4177.57,-0.0169639,502.831,-4187.21,319.181640625,-0.0107111,1052.05,2.55647,63.83633041381836,-384.781,0.177673,-0.00484402,-1047.66,-12.7421,2.54148,-6.00382e-05,-0.631612
22.644282697699964,304.399,-0.0903855,0.307353,0.00173014,-389.041914338,73000,-1174.23,-1.42497,631.488,0.655487,0.704526,33.47573681548238,7.203415076248348,930000,-301.247,72,4844.302817590535,-3.03764,-368.281364166,0.128869,2093.77,15600,0.308723,-1.21092,411.16,63.32343458943069,11.0024,-5213.99,0.0619485,628.546,-5236.64,364.16497802734375,-0.0102599,1170.66,2.54376,72.83299255371094,-302.976,0.164479,-0.00494379,-1173.62,-13.9051,2.94608,-0.000800348,-0.623552
22.92519109044224,271.697,-0.191767,0.353977,0.00188342,-428.389873366,74000,-1060.91,-1.34273,513.792,0.632195,0.705844,33.474402552470565,7.190344410948455,940000,-307.113,73,4908.166333391331,-2.68289,-376.508275284,0.122673,1986.6,15800,0.136171,-1.12552,297.987,63.58993805386126,10.988,-5478.16,-0.00277891,515.183,-5465.99,319.5521545410156,-0.0122742,1054.94,2.5028,63.910430908203125,-311.491,0.181852,-0.00517815,-1058.91,-11.1862,2.87107,0.000283964,-0.62981
22.792576640844345,272.61,-0.109757,0.240932,0.00176301,-442.089888824,75000,-1085.27,-1.28178,566.422,0.604799,0.723401,33.74791673198342,7.257629761472344,950000,-374.994,74,4972.73665774893,-2.99288,-410.003072257,0.123126,2143.39,16000,0.160073,-1.21371,299.344,63.79812313430011,10.3247,-4072.68,-0.0648591,563.241,-4141.17,332.615478515625,-0.0100438,1078.4,2.6316,66.5230941772461,-390.018,0.160277,-0.00477907,-1074.15,-10.1533,2.59655,-0.000741075,-0.628307
22.60654354095459,293.34,-0.134801,0.19976,0.00164809,-424.703112852,76000,-1036.37,-1.29974,555.209,0.643518,0.705876,34.520800625905395,7.222118589095771,960000,-301.087,75,5036.262512775138,-2.64402,-398.093594133,0.120119,2466.86,16200,0.323054,-1.17415,292.07,64.34946275595576,15.4197,-5545.73,0.0567063,556.416,-5513.29,330.2791748046875,-0.00952938,1030.06,2.62679,66.05583190917969,-301.25,0.154611,-0.00488648,-1034.38,-12.13,2.89504,0.000210897,-0.641008
23.068109516985714,265.656,-0.157326,0.218519,0.00193684,-389.724312149,77000,-1041.88,-1.41313,598.208,0.608185,0.701784,33.69699703063816,7.328301629982889,970000,-375.644,76,5101.044387893751,-2.71959,-370.066821374,0.125339,2237.29,16400,0.187496,-1.11778,296.359,64.09340817760676,12.6908,-4741.71,-0.0105826,596.075,-4716.78,317.92962646484375,-0.013695,1037.88,2.5388,63.58592224121094,-368.838,0.177388,-0.00488165,-1040.8,-9.96719,2.5748,0.000869113,-0.624134
22.88755390420556,274.884,-0.0996961,0.2306,0.00181319,-444.443091243,78000,-1180.31,-1.36489,566.007,0.643216,0.725421,34.3856740007177,7.365556383505464,980000,-409.724,77,5164.837706443854,-3.67836,-396.683045024,0.130255,2028.75,16600,0.269453,-1.21182,360.979,64.63878428842872,13.3516,-5788.31,0.0015728,567.321,-5853.02,329.39349365234375,-0.0101552,1175.69,2.61701,65.87870025634766,-416.923,0.162091,-0.00471506,-1180.91,-11.2913,4.07787,0.00093668,-0.607248
22.88151133619249,223.104,-0.163584,0.361027,0.00167893,-414.662013977,79000,-1161.32,-1.1839,518.955,0.690523,0.721445,33.540437749587,7.205991371534765,990000,-353.643,78,5228.712242024019,-2.71186,-373.987430333,0.125191,2136.57,16800,0.266252,-1.16291,374.914,63.62794045731425,12.2228,-4066.44,-0.0389694,518.398,-4027.32,351.6629638671875,-0.0107635,1154.67,2.62573,70.33259582519531,-360.218,0.160732,-0.00483544,-1156.48,-10.806,2.471,-0.00049635,-0.620563
22.63702423684299,372.537,-0.184577,0.323883,0.00173248,-411.142268944,80000,-1049.4,-1.40498,587.05,0.709571,0.690767,33.78715028706938,7.265284072607756,1000000,-297.778,79,5292.368124026805,-2.77347,-342.724264548,0.125584,2274.58,17000,0.12641,-1.14487,331.591,63.689458596520126,10.6988,-4656.68,-0.0255404,582.775,-4722.97,366.5384521484375,-0.00962137,1046.76,2.57055,73.30769348144531,-300.089,0.1596,-0.00492005,-1038.93,-10.6315,2.52733,0.000656027,-0.637068
22.565725938417017,264.027,-0.196912,0.325824,0.00179945,-453.936930167,81000,-993.767,-1.43537,542.812,0.696535,0.689911,33.753916908055544,7.258621738292277,1010000,-327.002,80,5355.809651604854,-2.71367,-379.80473982,0.120819,1863.06,17200,0.206332,-1.14087,298.435,63.57826458476484,11.4474,-5418.46,0.0523104,543.502,-5438.81,339.3554382324219,-0.0104637,988.159,2.55968,67.87108612060547,-341.086,0.169563,-0.00495499,-995.218,-10.572,2.64528,-0.000789888,-0.636007
22.69679727219045,230.768,-0.105839,0.481212,0.00187849,-405.064507306,82000,-1038.05,-1.43308,476.848,0.654014,0.699164,33.61745930183679,7.161865130998194,1020000,-375.062,81,5419.315023267642,-2.89914,-403.283596156,0.122221,2143.72,17400,0.248868,-1.21915,323.253,63.476121705025434,12.014,-3752.5,0.0544074,474.167,-3883.05,335.3340148925781,-0.00971926,1031.74,2.51062,67.06680297851562,-387.609,0.158872,-0.0049229,-1029.15,-11.1412,3.16875,-1.0084e-05,-0.633363
22.563227691687644,212.884,-0.135524,0.210629,0.00175738,-388.101017888,83000,-1068.33,-1.39949,579.935,0.657425,0.700651,33.64690461754799,7.174929533153772,1030000,-325.79,82,5483.417069358751,-2.75585,-367.559562436,0.129065,1786.8,17600,0.301578,-1.16882,311.328,63.385061842389405,10.6847,-4654.45,-0.0421344,578.293,-4635.58,361.67230224609375,-0.0103884,1062.29,2.54549,72.33445739746094,-334.874,0.156706,-0.0048513,-1061.91,-13.2225,2.49729,-0.000619838,-0.644061
22.754087759181857,270.0,-0.188269,0.202783,0.00186697,-412.605140323,84000,-1221.69,-1.15137,596.218,0.656863,0.729211,34.364142957143486,7.224558444693685,1040000,-419.182,83,5547.214366118424,-3.1343,-375.549959553,0.125584,2288.79,17800,0.265251,-1.15206,413.709,64.34278916101903,14.3179,-7644.07,-0.0632347,597.542,-7617.93,339.1569519042969,-0.0105138,1220.81,2.65791,67.83139038085938,-414.133,0.160907,-0.00495164,-1221.58,-11.0457,2.48794,-0.000360978,-0.628968
22.65105101466179,311.807,-0.202151,0.267725,0.00182863,-401.701635639,85000,-938.911,-1.49799,536.357,0.670843,0.680571,33.81898450385779,7.234803524799645,1050000,-338.963,84,5610.838687104173,-2.82651,-331.531117153,0.125313,2253.23,18000,0.264674,-1.15484,277.046,63.704839043319225,10.371,-4747.1,-0.0270724,531.106,-4782.98,332.6156005859375,-0.0125884,935.679,2.4222,66.52311706542969,-338.714,0.159708,-0.00493166,-929.144,-9.92766,2.62404,0.00182118,-0.646132
22.821957405656576,403.375,-0.147877,0.246025,0.00170123,-452.018743683,86000,-1103.23,-1.1064,546.225,0.642656,0.730928,33.738669344224036,7.255676349624991,1060000,-316.411,85,5674.983567782678,-2.72298,-412.12216681,0.130295,1981.95,18200,0.316436,-1.10688,345.21,63.8163030995056,12.8423,-4372.12,0.0354822,542.176,-4316.46,348.40570068359375,-0.0111394,1096.85,2.60808,69.68113708496094,-301.409,0.165774,-0.00504318,-1091.12,-9.31386,2.56364,-0.00100466,-0.631539
22.64104562625289,309.183,-0.106381,0.363079,0.00168354,-417.322674954,87000,-1093.27,-1.12378,557.988,0.635022,0.736046,34.06750301364809,7.30145157314837,1070000,-382.908,86,5738.348365484737,-2.71761,-378.334180066,0.131583,2146.38,18400,0.312443,-1.19182,331.048,64.01000021304935,11.2701,-4496.01,0.0473704,558.304,-4433.84,351.05859375,-0.0102787,1089.88,2.70628,70.21171569824219,-373.222,0.169326,-0.00475849,-1098.32,-11.7677,2.83916,-0.000439856,-0.626322
22.70611434429884,447.194,-0.168381,0.413831,0.00188818,-421.474122797,88000,-1151.87,-1.04079,543.686,0.608985,0.742766,33.422639169730246,7.178684159182012,1080000,-346.523,87,5802.221851180308,-2.57213,-328.084180301,0.126483,2102.29,18600,0.131393,-1.1783,322.971,63.3074376732111,13.5638,-4914.8,0.0717956,544.13,-4819.01,336.56689453125,-0.0110026,1142.98,2.62759,67.3133773803711,-354.953,0.160513,-0.00511538,-1153.18,-10.0587,2.92066,0.00130522,-0.625859
22.742395886220038,315.754,-0.16856,0.207195,0.00160543,-410.130454188,89000,-1070.37,-1.54201,519.296,0.646956,0.696891,33.989110086113214,7.297904687933624,1090000,-380.189,88,5865.947870913893,-3.00611,-348.758263451,0.123495,1860.15,18800,0.339031,-1.14123,336.982,64.02941066026688,10.9239,-4394.27,-0.0262484,517.189,-4412.6,336.28875732421875,-0.0116498,1065.87,2.4849,67.25775146484375,-382.921,0.156304,-0.00507108,-1058.16,-9.77195,2.48536,7.88602e-05,-0.618748
22.762189940549433,255.218,-0.162239,0.206931,0.00180469,-427.544536005,90000,-1012.53,-1.44881,519.054,0.683381,0.698808,33.68587036151439,7.251585555262864,1100000,-350.306,89,5929.41058961954,-2.66273,-351.953527355,0.126288,1691.62,19000,0.108951,-1.10235,334.376,63.699645857326686,8.77529,-3687.23,0.0154353,514.893,-3710.25,331.8179626464844,-0.010918,1010.13,2.59168,66.36359405517578,-347.885,0.165727,-0.00476443,-1005.22,-10.0026,2.89007,-0.000314961,-0.623723
22.84527508635074,332.789,-0.0968875,0.193992,0.0018373,-365.24824521,91000,-1152.42,-1.22743,550.743,0.6362,0.730032,33.449339620769024,7.167675658129156,1110000,-362.752,90,5992.837297734804,-3.11627,-369.123140485,0.130575,1902.31,19200,0.362314,-1.16067,376.88,63.46229036524892,9.84829,-4873.81,-0.0774403,548.279,-4892.36,338.0781555175781,-0.0115231,1149.79,2.65409,67.61563110351562,-365.946,0.154802,-0.00467562,-1140.94,-10.023,2.47566,-0.000488953,-0.621123
22.843057231977582,432.384,-0.150498,0.304513,0.00165808,-420.818430566,92000,-1156.99,-1.26488,576.837,0.653692,0.731378,33.4139870936051,7.177721385844052,1120000,-347.952,91,6056.3440865771845,-2.96329,-351.033256683,0.131116,2042.77,19400,0.305427,-1.1434,340.944,63.434765711426735,9.57247,-4321.36,-0.0183575,580.061,-4209.7,368.7491149902344,-0.00942571,1154.8,2.56605,73.74982452392578,-341.044,0.165807,-0.00507598,-1164.91,-10.072,2.36121,-0.000749014,-0.606031
22.751883395016193,206.907,-0.124222,0.205723,0.00177911,-419.570520577,93000,-998.491,-1.26872,528.834,0.644889,0.716088,33.48636151570827,7.2118314960971475,1130000,-319.748,92,6120.475712025538,-3.364,-371.15113346,0.132617,2180.25,19600,0.147768,-1.20131,306.762,63.45007640682161,12.1677,-3976.6,0.0488508,527.312,-4005.43,340.03057861328125,-0.0108085,990.662,2.58684,68.00611877441406,-322.782,0.175373,-0.0045843,-993.147,-10.6418,3.01892,-0.000215332,-0.637054
22.670361749827862,324.879,-0.144613,0.303484,0.00174733,-397.438949451,94000,-970.474,-1.24261,547.319,0.683193,0.700121,34.168182821944356,7.232776114717126,1140000,-343.733,93,6184.496868525632,-2.80108,-358.755953309,0.129113,2018.96,19800,0.278763,-1.24236,311.494,64.07132068648934,10.0112,-4946.03,-0.00944097,545.42,-4921.62,340.36761474609375,-0.0106189,963.707,2.49105,68.07352447509766,-339.635,0.17006,-0.00509669,-970.809,-13.3751,2.5771,-0.000694477,-0.650957
22.682855512946844,244.207,-0.111351,0.215389,0.00162462,-366.519455119,95000,-1049.38,-1.21291,598.461,0.667504,0.735083,34.11846701987088,7.225747641175985,1150000,-375.012,94,6248.420025905594,-2.75332,-326.812379914,0.126963,1834.59,20000,0.188675,-1.16746,299.614,64.0270701739937,12.0367,-5039.35,0.0201595,594.603,-5035.17,340.06427001953125,-0.00895063,1043.06,2.66551,68.01285552978516,-382.109,0.164808,-0.00476218,-1044.46,-10.6775,2.91768,-9.48459e-06,-0.616571
