Q Predictions Mean,AverageReturn_all_test_tasks,Train Time (s),KL Loss,Epoch,R Predictions Mean,(Previous) Eval Time (s),QF Loss,R Predictions Max,V Predictions Min,Number of env steps total,R Predictions Min,Sample Time (s),Policy Loss,Log Pis Max,Q Predictions Min,Epoch Time (s),Total Train Time (s),Number of rollouts total,Z mean train,Z variance train,VF Loss,Z mean eval,R Predictions Std,Log Pis Std,KL Divergence,Z variance eval,Policy log std Max,Policy mu Std,Log Pis Mean,AverageReturn_all_train_tasks,Policy log std Mean,Policy mu Max,V Predictions Max,Q Predictions Max,Q Predictions Std,V Predictions Mean,Number of train steps total,Policy log std Std,V Predictions Std,Policy log std Min,RF Loss,Policy mu Mean,Log Pis Min,Policy mu Min
3117.21,1524.0642414,74.99434721700163,13.970471382141113,320,0.00641357,3.945092783000291,447.86,0.015887,889.631,3214000,-0.000685914,10.37309924899455,-3128.75,16.6362,856.188,89.31253924899647,28622.754976149867,19280,1.91769,0.00957901,95.193,2.13551,0.00275414,3.94698,139.7047119140625,0.0253486,0.0332669,1.3487,4.16456,1466.31818738,-0.687584,3.22962,4003.02,4000.67,660.325,3125.05,642000,0.304058,642.265,-2.64142,777.458,-0.074454,-7.61948,-3.06137
2448.66,1654.91334707,74.50064203199872,10.936224937438965,321,0.00610266,3.97736340299889,634.333,0.0132805,297.699,3224000,-0.000514008,10.432716529001482,-2463.03,17.7584,253.161,88.9107219639991,28711.659957076867,19340,1.66216,0.019177,128.363,2.15289,0.00249197,3.59967,109.36224365234375,0.0241727,0.0600704,1.24597,3.37417,1683.05806224,-0.699317,3.05892,3702.6,3703.28,827.701,2465.17,644000,0.304177,808.305,-2.65059,452.402,-0.0557218,-6.38809,-3.85257
2884.12,1524.54724333,75.85565856800167,13.182464599609375,322,0.0066167,3.973943411001528,415.794,0.0148836,-1198.53,3234000,-0.000108944,10.444084786013264,-2893.69,19.5518,-1250.8,90.27368676501646,28801.779808132876,19400,2.35476,0.025429,112.856,2.11998,0.00245844,4.03294,131.82464599609375,0.0215584,-0.0399352,1.31535,3.77963,1554.52093444,-0.687781,4.73299,3932.62,3944.02,755.722,2895.6,646000,0.322928,737.563,-2.7391,677.822,-0.0640734,-7.06917,-2.90753
2687.42,1655.14797907,75.35368296600063,15.641008377075195,323,0.00574149,3.8226019290013937,587.078,0.0171526,473.734,3244000,0.000239537,10.231633620998764,-2698.48,17.3373,-179.303,89.40791851600079,28891.539963624884,19460,2.90567,0.0459405,292.302,1.89641,0.00238279,4.0659,156.4100799560547,0.021002,0.0983073,1.32147,3.71807,1649.03171207,-0.67565,3.79387,3922.06,3936.32,809.423,2696.13,648000,0.32766,783.538,-2.83501,383.039,-0.126869,-6.98581,-2.88682
2921.99,1606.24731305,75.1169286569966,10.326554298400879,324,0.00604245,4.177526950999891,919.932,0.0157953,254.139,3254000,-0.000158539,10.486750565989496,-2932.6,14.5372,129.167,89.78120617398599,28981.227199956877,19520,1.7145,0.00990155,137.183,2.62527,0.00231954,3.58365,103.26554107666016,0.017777,-0.00705755,1.30556,3.78365,1598.29290429,-0.695077,3.93036,3925.39,3946.77,692.137,2930.58,650000,0.29765,676.601,-2.52452,425.595,-0.0691253,-7.68181,-2.88914
2938.19,1637.60690204,74.89207845399869,15.372876167297363,325,0.00669195,4.086221017998469,616.365,0.0164889,-1186.18,3264000,-1.63191e-05,10.352965129004588,-2950.33,16.3177,-1195.55,89.33126460100175,29070.48491445288,19580,2.19789,0.0300629,144.162,2.37346,0.00264343,4.08118,153.728759765625,0.0218111,0.0191391,1.36602,4.35662,1612.41942752,-0.676521,3.22684,3994.41,4006.86,787.933,2954.34,652000,0.332917,766.847,-2.73436,778.312,-0.13254,-6.08536,-3.03787
2961.52,1636.97184965,74.89586254999813,10.771767616271973,326,0.00676136,4.01531667600284,504.811,0.01377,-1175.31,3274000,0.00031197,10.27773044100104,-2974.62,17.848,-1174.36,89.18890966700201,29159.71768066288,19640,1.57355,0.0205966,153.046,2.0831,0.00228153,3.85714,107.7176742553711,0.0268734,0.0812433,1.3275,3.99167,1627.20585539,-0.721508,3.67508,3926.64,3936.8,725.349,2968.65,654000,0.332793,705.226,-2.71974,603.957,-0.0892905,-11.7849,-3.1847
2749.17,1688.56706883,74.72631127099885,13.062087059020996,327,0.00670327,4.061587998003233,561.967,0.0144632,-738.104,3284000,-0.00050788,10.236547214994062,-2766.1,16.3194,-757.715,89.02444648399614,29248.75225394788,19700,2.00903,0.0208228,99.946,2.83844,0.00235826,3.82386,130.62086486816406,0.0593817,-0.010082,1.3041,3.90452,1680.26318477,-0.692407,3.49553,4084.97,4119.7,851.076,2764.69,656000,0.331157,827.426,-2.88841,708.343,-0.105123,-5.69273,-4.29899
2787.13,1687.01183451,75.16706014800002,15.617416381835938,328,0.00716243,4.0745963160006795,1255.21,0.0166693,-1084.47,3294000,-0.000460803,10.540259411984152,-2816.69,17.9807,-1095.54,89.78191587598485,29338.450466494865,19760,2.23861,0.0315955,312.872,2.13688,0.0024568,4.09887,156.17416381835938,0.0302892,0.411217,1.35037,4.19694,1611.20648735,-0.674373,4.44757,4001.95,3977.45,834.758,2826.59,658000,0.346767,816.24,-2.88573,845.704,-0.140926,-10.7133,-3.28339
3099.89,1636.3471663,74.76655790600125,11.245980262756348,329,0.00637184,3.9935700910027663,403.321,0.0145727,-1063.64,3304000,-0.000661821,10.19908901799863,-3109.98,16.1685,-1049.05,88.95921701500265,29427.544319834862,19820,1.62479,0.0111412,118.003,2.30985,0.00234057,3.9424,112.45980072021484,0.0421385,0.135357,1.33157,4.14987,1615.07984764,-0.712805,3.11758,4068.69,4061.91,696.976,3110.43,660000,0.326319,682.641,-2.75157,598.129,-0.0613298,-7.1371,-2.97075
2758.06,1662.34675438,75.00653492600031,12.47503662109375,330,0.00639393,4.130934021999565,570.186,0.0152481,832.94,3314000,-0.000231763,10.391135411013238,-2777.76,17.828,700.078,89.52860435901312,29517.00315016787,19880,2.11841,0.0321801,1068.22,1.93795,0.00229739,4.0976,124.7503662109375,0.032009,0.106168,1.32751,3.98958,1693.35616386,-0.713742,3.17942,3951.13,3955.66,799.747,2799.55,662000,0.34389,790.331,-2.84623,573.588,-0.0737428,-7.47365,-3.21307
2893.15,1603.54563381,75.1493540190022,11.748451232910156,331,0.00664608,4.063811200998316,738.801,0.0161327,565.301,3324000,-0.000474803,10.4082347950025,-2904.36,17.9998,367.766,89.62140001500302,29606.601216778876,19940,2.07452,0.0194873,138.715,2.2894,0.00258544,3.86172,117.48451232910156,0.0412859,0.0560893,1.30688,3.87086,1649.51818583,-0.711962,3.19286,3954.94,3959.77,799.305,2900.78,664000,0.337136,780.702,-2.73188,789.443,-0.0707887,-5.52735,-2.8917
3128.81,1689.00844971,75.00706893800088,11.648785591125488,332,0.00653902,4.0428041010018205,447.897,0.0144015,-1045.09,3334000,-0.000466612,10.471295968996856,-3136.74,19.5063,-1020.76,89.52116900799956,29696.153547051872,20000,2.06184,0.0217893,159.585,2.08641,0.00252019,3.8672,116.48785400390625,0.0277051,-0.105117,1.31718,3.89184,1702.42232522,-0.709005,2.94025,4097.13,4071.73,708.869,3137.12,666000,0.309452,699.175,-2.67411,761.513,-0.0848563,-7.68327,-3.27638
2860.52,1699.24402233,75.21147657999973,11.314531326293945,333,0.00589779,4.076653737000015,618.715,0.0155966,757.579,3344000,-0.000264112,10.516001260006306,-2882.19,16.5486,669.474,89.80413157700605,29785.867315023883,20060,2.0406,0.0237139,268.034,2.02852,0.00245613,3.87516,113.14530944824219,0.0459463,-0.0556482,1.28525,3.67817,1686.25256275,-0.714319,2.9416,3949.16,3956.26,802.302,2878.19,668000,0.325602,783.544,-2.70802,466.851,-0.0633151,-6.54514,-3.50048
3027.37,1667.37519373,75.5697031890013,12.690323829650879,334,0.00622624,3.989324234000378,497.262,0.0153891,972.386,3354000,0.000683732,10.274700911992113,-3042.02,16.0179,982.806,89.8337283349938,29875.716017600877,20120,1.56591,0.0147288,225.639,1.77075,0.00264749,3.99311,126.90323638916016,0.0278634,-0.0563956,1.34215,4.19282,1743.03319196,-0.723778,3.27858,4072.09,4061.19,757.277,3050.65,670000,0.331179,745.073,-2.81717,598.079,-0.104328,-10.4721,-3.84323
2961.33,1661.73444393,74.5642830120014,11.372880935668945,335,0.00688101,4.006553465002071,349.644,0.0167658,491.802,3364000,0.000217171,10.501279975007492,-2974.86,15.8602,447.743,89.07211645201096,29964.819282822882,20180,2.01179,0.029022,107.456,2.02432,0.00266467,3.78535,113.72880554199219,0.0428406,-0.0719461,1.28693,3.6615,1671.35716111,-0.720803,3.36964,3996.35,4016.88,786.425,2974.77,672000,0.323539,770.207,-2.95041,865.938,-0.0512492,-9.44007,-3.32298
2729.44,1689.45517444,75.90088101900255,10.619890213012695,336,0.00601703,4.040314671001397,936.994,0.0154359,-1010.29,3374000,-0.000572691,10.298567050995189,-2741.97,39.8942,-989.243,90.23976274099914,30055.096709119884,20240,1.80659,0.0270666,161.333,2.00014,0.00241234,4.01011,106.19889831542969,0.0258229,0.0127108,1.30808,3.8333,1667.34385011,-0.71382,5.07353,4007.09,4006.44,863.596,2738.79,674000,0.33421,844.093,-2.68621,395.601,-0.0849193,-7.14116,-7.40773
3065.87,1591.33547578,75.28587648499888,11.272245407104492,337,0.00616974,4.081144166997547,592.814,0.0158576,828.91,3384000,-0.000490054,10.473934970988921,-3069.77,22.9797,768.22,89.84095562298535,30144.88939327287,20300,1.46842,0.0299383,468.303,2.12514,0.00239867,4.07701,112.72245025634766,0.0167275,0.0238423,1.38295,4.65895,1633.73725676,-0.714248,3.26826,4058.03,4075.16,782.88,3076.86,676000,0.337182,764.383,-2.72462,360.833,-0.0807696,-6.62912,-4.2432
3036.23,1695.1100729,75.14500514500105,12.099183082580566,338,0.00644588,4.035119725998811,548.804,0.0155865,643.117,3394000,0.00021903,10.446569394003745,-3049.71,19.4274,560.766,89.62669426500361,30234.439738950878,20360,2.17259,0.0401738,103.605,2.14768,0.00234872,3.91101,120.99182891845703,0.0201169,0.21035,1.29986,3.95714,1639.06990813,-0.72667,3.01087,4125.2,4138.13,810.959,3049.35,678000,0.334373,789.671,-2.8655,659.9,-0.113824,-8.02615,-4.88977
3083.87,1608.97175781,74.94952457900217,9.938128471374512,339,0.00584213,3.9613713170001574,394.532,0.0150971,-971.818,3404000,-0.000240477,10.620108990005974,-3093.44,16.2214,-1059.94,89.5310048860083,30324.128178712886,20420,1.70104,0.036726,145.591,1.8919,0.00216345,3.63716,99.38128662109375,0.0384567,-0.0729106,1.31727,4.08227,1700.13024751,-0.730328,3.42553,4055.73,4074.17,761.483,3093.24,680000,0.326644,742.641,-2.80128,321.448,-0.0790064,-6.61264,-5.05925
3192.58,1692.89673188,74.54210402700119,12.099695205688477,340,0.00664856,4.121612170001754,492.726,0.0159334,856.01,3414000,-0.00046947,10.403872494996904,-3202.42,14.7192,815.069,89.06758869199984,30413.037527643883,20480,1.75516,0.00812149,95.5576,2.03482,0.00280815,3.77203,120.9969482421875,0.0307392,-0.00793505,1.32296,3.99323,1720.57119641,-0.719252,2.92731,4199.37,4204.26,744.077,3205.26,682000,0.309208,724.969,-2.985,942.477,-0.0829352,-8.88487,-2.87822
2661.6,1721.74373385,74.99885962100234,9.811248779296875,341,0.0060615,3.965902333999111,566.331,0.0139103,-938.047,3424000,-0.000885671,10.519946695989347,-2676.09,18.41,-911.292,89.4847086509908,30502.55263918488,20540,1.71139,0.0359897,144.933,1.95014,0.00216037,3.78025,98.11248779296875,0.0200136,0.164091,1.26388,3.42793,1738.50479285,-0.707724,4.0208,4145.42,4104.99,912.213,2677.04,684000,0.333339,897.806,-2.81316,331.481,-0.100181,-9.28894,-3.5074
3246.18,1669.24558261,74.61298718699982,9.196751594543457,342,0.00602911,3.998757622000994,472.711,0.0131777,1244.06,3434000,-0.000187317,10.645535794013995,-3244.47,14.5525,1231.15,89.2572806030148,30591.92702317389,20600,1.4803,0.0169719,143.166,2.06389,0.0023405,3.69621,91.96751403808594,0.0322821,-0.0584706,1.29832,3.8949,1718.63652614,-0.756035,3.02407,4133.29,4158.28,587.438,3246.75,686000,0.328107,572.494,-2.96937,609.122,-0.0780886,-12.2406,-2.86589
2989.86,1686.25226978,75.24894688699715,11.294390678405762,343,0.00620688,4.118798278999748,417.325,0.0150707,-889.65,3444000,-0.000222026,10.417834393010708,-3002.32,15.7626,-871.249,89.7855795590076,30681.696352424904,20660,2.05103,0.0275046,98.7883,1.61197,0.00249502,3.914,112.94390106201172,0.0291938,0.0604021,1.32404,3.9501,1713.4170369,-0.718264,3.29064,4072.98,4087.22,805.464,3001.45,688000,0.343804,788.332,-2.89343,446.443,-0.0589855,-8.57322,-2.97035
2838.18,1670.81190688,74.71102943699952,8.7568359375,344,0.00626298,4.105204439001682,668.324,0.0145094,535.739,3454000,-0.00110271,10.495176417010953,-2847.56,15.4789,459.06,89.31141029301216,30770.933410585905,20720,1.53152,0.0207754,277.945,2.09562,0.00246728,3.87011,87.568359375,0.0399351,0.0589282,1.26102,3.42198,1626.23849553,-0.735061,3.13905,4208.06,4255.44,898.358,2837.68,690000,0.321118,883.527,-2.67643,549.172,-0.0433666,-11.6485,-2.78402
3263.81,1682.45117838,74.86854092800058,8.328699111938477,345,0.00562324,4.033832485001767,495.917,0.0136575,1463.71,3464000,-0.00155856,10.506143063001218,-3269.36,16.827,1373.41,89.40851647600357,30860.321618513914,20780,1.43088,0.0282975,139.359,2.09341,0.00208239,3.74283,83.2869873046875,0.0244247,-0.105511,1.32464,3.8892,1733.82968406,-0.721713,2.96388,4123.79,4125.59,593.174,3264.3,692000,0.279357,579.06,-2.52573,288.393,-0.0959906,-6.51915,-3.35329
3212.66,1722.08948289,75.24721715399937,10.713313102722168,346,0.00636873,4.016124687004776,504.131,0.0149994,-825.07,3474000,-5.36151e-05,10.525031619014044,-3217.61,15.8447,-837.11,89.78837346001819,30950.11964179092,20840,1.49879,0.0160777,142.42,1.97806,0.00249634,3.75816,107.13313293457031,0.0290762,-0.0679532,1.3493,4.32603,1739.98321476,-0.719192,3.17769,4156.6,4172.32,751.426,3225.08,694000,0.295662,735.577,-2.71168,650.998,-0.0630094,-7.42894,-3.07812
3222.04,1657.03522062,75.65366521800024,10.627216339111328,347,0.00632861,4.028819207000197,444.769,0.0157276,934.391,3484000,-0.000614751,10.32163331501215,-3232.44,18.3049,889.761,90.00411774001259,31040.103137778922,20900,1.44394,0.018406,97.07,1.84372,0.0026498,3.78999,106.27216339111328,0.0627049,0.0324789,1.32368,4.15027,1674.99149004,-0.747101,3.1543,4134.31,4148.65,707.228,3229.35,696000,0.342305,688.707,-2.91767,720.167,-0.0906211,-10.1356,-3.34372
3202.71,1672.23432058,75.3223564200016,12.516426086425781,348,0.00586161,4.01086907699937,442.71,0.01787,1093.29,3494000,-0.00116914,10.349073837001924,-3213.69,17.6818,965.65,89.68229933400289,31129.80960605993,20960,1.44385,0.0209628,86.3965,1.82423,0.00269103,4.04387,125.16426086425781,0.0513215,0.099966,1.3345,4.21275,1723.84315652,-0.734045,2.96639,4288.86,4314.2,742.452,3214.35,698000,0.351002,726.109,-2.83878,523.541,-0.0942802,-6.28593,-2.98419
2970.87,1664.55205423,74.59769745300582,10.539467811584473,349,0.0069537,4.037711422002758,934.904,0.0182024,-680.038,3504000,0.0003705,10.361588372012193,-2984.29,29.604,-928.425,88.99699724702077,31218.744254289948,21020,1.80882,0.0198653,173.788,2.07533,0.00280347,4.06828,105.3946762084961,0.0390165,0.0681084,1.30851,3.73209,1683.81834382,-0.734753,4.65568,4102.21,4094.02,838.267,2980.93,700000,0.333189,820.915,-2.68748,904.906,-0.0468373,-7.50136,-8.34522
3080.29,1646.45869262,75.54193059499812,13.675148010253906,350,0.00650954,3.977959987001668,569.686,0.0173394,-962.232,3514000,-0.00167372,10.384336075992906,-3096.75,16.4462,-916.272,89.9042266579927,31308.683690602946,21080,2.27477,0.064314,165.462,1.71873,0.00259742,4.24517,136.75148010253906,0.0166204,0.123129,1.33485,4.14752,1707.18925301,-0.721934,3.58783,4283.76,4299.01,838.804,3101.77,702000,0.355277,820.954,-3.07796,727.738,-0.0689847,-6.59521,-3.08124
3125.54,312.568203221,75.36199912900338,10.747732162475586,351,0.0062449,4.015961981996952,439.998,0.0146343,995.215,3524000,3.54245e-05,10.124009565013694,-3134.75,21.8663,961.86,89.50197067601403,31398.218475094964,21140,2.09821,0.0751774,220.096,4.78526,0.00228831,3.77987,107.4773178100586,0.406742,0.0105159,1.31899,4.07677,1712.5725289,-0.735507,2.99668,4138.18,4139.88,768.068,3133.24,704000,0.344143,748.081,-3.00334,454.215,-0.073765,-8.38548,-3.13285
3354.12,1699.75699299,74.70819265599857,9.36643123626709,352,0.00569559,4.051517508996767,485.151,0.0160011,-1063.28,3534000,-0.000565209,10.465441700012889,-3363.22,14.2515,-1145.91,89.22515186500823,31487.260839883955,21200,1.43295,0.0222293,188.736,1.75587,0.00241023,3.72516,93.664306640625,0.0177187,0.00924164,1.34057,4.27407,1715.1159237,-0.7409,3.61033,4334.68,4340.06,690.906,3372.12,706000,0.323409,677.25,-2.79921,461.359,-0.0253945,-8.9022,-2.82735
2958.16,1676.65491352,74.84994870000082,11.996898651123047,353,0.0065975,3.8713807559979614,468.822,0.0155384,759.066,3544000,-0.00110881,10.41303030000563,-2971.56,19.0071,683.665,89.13435975600441,31576.40993111095,21260,1.44626,0.02928,99.9484,1.77426,0.00242555,4.02407,119.96898651123047,0.0365255,0.00223148,1.34523,4.15515,1678.11861407,-0.71643,3.15509,4283.4,4290.1,850.776,2974.04,708000,0.342614,827.1,-2.88696,546.613,-0.0628056,-7.58228,-3.32109
3113.34,1658.8290582,75.34965792099683,10.915912628173828,354,0.00636979,3.8889270889994805,441.104,0.0159636,-1431.31,3554000,0.000435937,10.283501956982946,-3124.97,15.7522,-1365.42,89.52208696697926,31666.14820656194,21320,2.04406,0.0242904,173.211,1.69159,0.00257264,3.91268,109.15912628173828,0.0335296,0.273655,1.33342,4.1363,1657.29613072,-0.739668,3.6222,4202.89,4212.14,793.674,3116.92,710000,0.333818,774.265,-2.93372,547.24,-0.0676723,-8.75279,-2.92876
3155.69,1690.96033829,75.4228252460016,10.262961387634277,355,0.00632679,4.107909717997245,619.765,0.0137302,-988.159,3564000,-0.000985342,10.15018550799141,-3175.39,15.5292,-937.024,89.68092047199025,31755.65136624392,21380,1.86064,0.0388437,621.501,1.89585,0.00226069,3.88561,102.6296157836914,0.0179498,0.0218942,1.32731,4.03806,1680.83800479,-0.727599,2.99542,4440.22,4463.32,871.9,3153.68,712000,0.339949,846.683,-2.72579,507.781,-0.0198512,-7.71139,-2.96592
2798.35,1681.99832187,75.17947415100207,13.475641250610352,356,0.0074405,3.9328389009970124,511.912,0.0150223,673.064,3574000,0.00126304,10.118051074983669,-2815.9,17.961,587.825,89.23036412698275,31844.969592850906,21440,1.97141,0.0156316,125.032,1.65371,0.00243516,4.04918,134.75640869140625,0.0307119,0.0295348,1.30272,3.67573,1702.5812819,-0.704938,3.68707,4118.37,4131.73,887.002,2817.3,714000,0.349968,865.714,-3.02602,1005.29,-0.0953313,-7.26044,-3.30041
3001.64,1731.21321633,75.04434954000317,9.397953987121582,357,0.00636364,4.023443915997632,411.048,0.0133018,-933.724,3584000,-0.0012186,10.214030732000538,-3014.43,13.706,-926.684,89.28182418800134,31934.111807315912,21500,1.74997,0.0303743,143.436,1.68295,0.00220878,3.7089,93.97953796386719,0.0625516,0.0592632,1.30169,3.96097,1729.37469664,-0.744432,3.58126,4215.54,4202.24,820.252,3014.64,716000,0.337675,802.743,-2.80108,425.117,-0.0874054,-5.47627,-3.31888
2962.01,1695.47697534,75.92559099599748,11.772859573364258,358,0.00656319,3.886867141001858,653.265,0.016397,-998.734,3594000,-0.00262795,10.150070916017285,-2979.41,14.4463,-965.214,89.96252905301662,32024.181932875934,21560,2.00976,0.0359833,142.235,1.82784,0.00226361,3.90911,117.72859191894531,0.0308968,0.0445106,1.31888,4.07005,1736.36549076,-0.728025,2.93359,4258.4,4249.29,883.935,2983.82,718000,0.354349,867.749,-2.83768,540.92,-0.0542879,-7.39904,-2.96102
3115.73,1728.82468992,73.96974603099807,11.072606086730957,359,0.00629361,3.99724604000221,374.821,0.0150937,966.078,3604000,-0.000345323,10.439806706002855,-3127.75,15.6652,899.249,88.40679877700313,32112.616232417942,21620,1.4505,0.0289484,148.571,1.89833,0.00249193,4.02737,110.72605895996094,0.0244462,-0.0365587,1.34284,4.21471,1685.23196994,-0.732584,3.80462,4306.41,4309.7,812.355,3133.95,720000,0.335429,793.914,-2.89956,544.743,-0.0710742,-6.55894,-3.09524
3241.35,1463.86171623,74.66664799299906,10.106619834899902,360,0.00619009,4.02778625600331,410.363,0.0146277,942.416,3614000,-0.000208335,10.518182120009442,-3252.81,20.5289,947.42,89.21261636901181,32201.887507778938,21680,1.45332,0.0237135,111.371,1.80537,0.00244421,3.85774,101.06619262695312,0.0222652,0.00909477,1.30183,3.88606,1538.68825738,-0.745478,3.49487,4298.93,4302.46,740.008,3248.68,722000,0.326408,725.411,-2.807,622.381,-0.0721054,-6.02536,-3.22043
3047.18,1700.71921845,74.21860941600607,9.650635719299316,361,0.00608426,4.089702564997424,688.27,0.0145644,702.274,3624000,-3.09153e-06,10.597691015005694,-3056.55,16.9274,698.267,88.90600299600919,32290.78643186994,21740,1.7382,0.0249857,182.573,2.13962,0.00233386,3.97681,96.50635528564453,0.0270417,0.1331,1.34008,4.18768,1643.70505429,-0.708585,2.89366,4216.54,4237.77,838.376,3049.91,724000,0.318957,817.094,-2.85292,446.761,-0.0837874,-6.92936,-3.51109
3116.95,1693.66264883,74.13782356899901,13.097823143005371,362,0.00654723,4.084930963006627,1097.57,0.015937,-1393.07,3634000,-0.000296875,10.374983733978297,-3124.43,17.2599,-1430.16,88.59773826598393,32379.276453651913,21800,2.20861,0.0300483,163.297,1.94301,0.00259862,4.06006,130.9782257080078,0.0272149,0.0401342,1.31323,3.84977,1712.93741419,-0.722831,3.38032,4367.58,4383.3,840.133,3126.39,726000,0.359778,819.522,-3.02752,644.152,-0.0982818,-7.05018,-3.75507
3061.3,1724.03357056,75.06051812299847,12.276592254638672,363,0.00650362,3.9802380639957846,736.156,0.0154975,-1380.55,3644000,-0.000337754,10.326116789983644,-3077.18,18.5851,-1504.33,89.3668729769779,32468.69439313089,21860,2.03622,0.0383849,166.951,1.88299,0.00251797,3.85333,122.76592254638672,0.0156211,0.0457482,1.33564,4.13098,1766.91917686,-0.728978,3.43898,4241.24,4261.31,888.839,3072.87,728000,0.351677,865.176,-3.0278,590.087,-0.0524522,-7.42929,-4.52774
