Policy Loss,Epoch,KL Loss,(Previous) Eval Time (s),Policy mu Max,Log Pis Mean,V Predictions Std,Q Predictions Std,Policy log std Mean,Train Time (s),VF Loss,Q Predictions Mean,Policy mu Mean,V Predictions Max,QF Loss,Q Predictions Max,AverageReturn_all_train_tasks,Z variance eval,R Predictions Min,Policy log std Std,V Predictions Min,Number of rollouts total,KL Divergence,Policy log std Min,Policy mu Min,Epoch Time (s),Number of env steps total,Z variance train,Log Pis Max,RF Loss,Policy mu Std,R Predictions Max,Number of train steps total,R Predictions Mean,Sample Time (s),R Predictions Std,Z mean train,Log Pis Std,V Predictions Mean,Policy log std Max,Log Pis Min,AverageReturn_all_test_tasks,Total Train Time (s),Q Predictions Min,Z mean eval
-2327.12,751,5.006147384643555,4.019626053996035,3.27474,2.42454,293.384,304.384,-1.27321,146.03115376200003,110.455,2318.72,0.00347229,2721.4,583.6,2727.05,1267.12321335,0.0328835,-0.00801967,0.396604,270.071,18808,50.06147384643555,-3.15253,-3.50493,156.08856140100397,3012000,0.085889,17.9278,321.502,0.697332,-0.0015428,3008000,-0.00459779,6.037781585007906,0.000994998,0.741021,3.6871,2322.79,-0.0677555,-7.01019,1269.60256433,119673.11974977546,244.51,0.490512
-2100.44,752,3.3206963539123535,3.9777598030050285,3.78539,1.95148,319.89,325.591,-1.25575,147.59110451000743,269.384,2097.03,0.0559448,2574.8,893.504,2572.61,1052.20060757,0.0671921,-0.00893333,0.355331,155.773,18832,33.20696258544922,-2.97895,-3.39022,157.60590620902076,3016000,0.0407162,19.7844,240.908,0.632368,-0.0017112,3012000,-0.00443001,6.037041896008304,0.000924066,0.517257,3.50805,2109.91,0.1768,-8.83004,1226.88569178,119831.0263470985,113.969,0.689355
-2272.57,753,4.547861099243164,4.283393311998225,3.01459,2.20081,298.545,316.538,-1.23954,146.03975472600723,96.6474,2262.19,0.039987,2672.4,628.826,2667.28,1250.29100363,0.0541473,-0.00888659,0.383323,206.803,18856,45.47861099243164,-3.5084,-3.2668,156.23842466702627,3020000,0.066345,16.8888,450.594,0.687926,-0.00227353,3016000,-0.00473203,5.915276629020809,0.00102214,0.695682,3.59129,2274.97,0.0558056,-10.286,1244.32574515,119987.00107227247,190.059,0.666847
-2283.38,754,5.377760410308838,4.025005467003211,4.06152,2.20905,308.606,324.405,-1.24743,146.03768822499842,127.107,2275.1,0.0368763,2680.56,673.603,2687.73,1227.64156257,0.0448089,-0.0089534,0.393545,257.45,18880,53.77760314941406,-3.10446,-3.35557,156.13900519999152,3024000,0.073317,19.763,544.402,0.695538,-0.00261509,3020000,-0.00479898,6.076311507989885,0.00108482,0.674668,3.76261,2282.84,0.0892359,-10.3917,1265.97479655,120143.1687652545,266.146,0.645896
-2253.5,755,3.844249725341797,4.059437987001729,3.27608,2.38222,276.353,285.376,-1.25464,145.72779679999803,89.3437,2243.88,0.060538,2630.25,529.476,2629.75,1254.01951045,0.0586046,-0.0074955,0.384998,188.673,18904,38.44249725341797,-3.04899,-3.17131,155.6489726769796,3028000,0.0545406,16.1334,424.452,0.690976,-0.00229088,3024000,-0.00475714,5.86173788997985,0.000930538,0.567513,3.60361,2255.51,0.149509,-7.47057,645.261587243,120298.9706782465,171.748,0.566305
-2254.51,756,5.0840983390808105,4.217544326995267,3.13215,2.09828,292.973,306.732,-1.2547,146.99738588099717,117.022,2246.67,0.0139291,2692.13,679.339,2689.96,1253.45877728,0.0549129,-0.00798098,0.383108,112.556,18928,50.84098434448242,-3.24596,-2.99395,157.18847079096304,3032000,0.0600279,18.7181,441.163,0.673819,-0.00189627,3028000,-0.00485431,5.9735405829706,0.00108933,0.65247,3.74171,2256.52,0.0644709,-12.294,1228.22959091,120456.16422439547,140.723,0.664479
-2267.85,757,4.196967601776123,4.228529861007701,2.89914,2.00634,264.923,278.668,-1.25704,145.3972231660009,98.2761,2259.9,0.0502524,2680.65,460.859,2694.24,1227.53370314,0.0714552,-0.00815072,0.369825,247.221,18952,41.96967697143555,-3.07972,-3.20708,155.59959764305677,3036000,0.0401994,21.3241,257.238,0.655946,-0.00148646,3032000,-0.00443215,5.973844616048154,0.000969315,0.526856,3.57917,2272.47,-0.127935,-11.0922,1190.98399239,120611.65166456749,237.826,0.708919
-2324.42,758,5.296271800994873,4.1214651170012075,3.55003,2.57699,292.843,308.737,-1.27617,146.64830285900098,125.989,2312.58,0.0311913,2745.58,613.263,2735.8,1252.34722722,0.0540024,-0.00829466,0.400287,365.523,18976,52.96271896362305,-3.15552,-3.56922,156.7106969329907,3040000,0.0561475,21.0582,289.692,0.694596,-0.00180702,3036000,-0.0048332,5.9409289569885,0.0010399,0.657537,3.87885,2325.54,0.0688714,-8.0821,1272.3591425,120768.27464187948,341.214,0.652072
-2234.12,759,4.14470100402832,4.039873785994132,4.24835,2.1645,295.632,310.885,-1.28074,151.17328632299905,116.068,2223.81,0.0019012,2685.0,679.139,2682.79,1258.37809339,0.0559696,-0.0083109,0.376176,210.379,19001,41.4470100402832,-3.3829,-3.73997,161.18463013698056,3044000,0.049722,37.6419,244.352,0.652347,-0.00170342,3040000,-0.00446151,5.97147002798738,0.0010152,0.64625,3.72337,2235.53,0.279024,-7.67065,1243.57769196,120929.59815181747,199.579,0.600566
-2281.36,760,4.068808555603027,4.183942548988853,3.3202,2.09133,296.66,308.349,-1.24354,145.8588292279892,113.927,2272.83,0.0501871,2699.31,598.709,2695.94,1261.46370973,0.0436238,-0.00837518,0.390567,217.274,19026,40.68808364868164,-3.03981,-2.923,156.02260311201098,3048000,0.060926,16.1274,374.668,0.676747,-0.00166794,3044000,-0.00445619,5.979831335032941,0.00102484,0.635326,3.78176,2279.77,0.214325,-9.95845,1277.6713664,121085.5187951265,208.103,0.678299
-2293.08,761,4.516113758087158,4.087871413998073,3.95771,2.45627,289.23,302.816,-1.27958,146.03881897999963,192.473,2282.49,0.0550315,2683.41,617.263,2686.71,1278.88745575,0.0381779,-0.00815755,0.384585,381.539,19050,45.161136627197266,-3.05678,-3.42067,156.21765395702096,3052000,0.0529721,18.7302,540.505,0.685894,-0.000996428,3048000,-0.00460404,6.0909635630232515,0.00112171,0.654121,3.85526,2288.96,-0.0682441,-10.6393,1238.98597606,121241.71485835551,436.187,0.647299
-2274.01,762,3.990098714828491,4.071947977005038,3.13845,2.10644,265.635,277.694,-1.26064,146.41426362100174,123.898,2267.79,0.0643778,2594.83,605.462,2607.71,1261.41300504,0.0530324,-0.00739972,0.385704,379.962,19074,39.90098571777344,-3.10922,-3.3446,156.41072172197164,3056000,0.0352309,16.1123,453.148,0.654816,-0.000907109,3052000,-0.00417332,5.924510123964865,0.00104542,0.506359,3.64615,2272.27,0.00159371,-11.1859,1247.8265469,121398.21419523246,404.681,0.639818
-2324.56,763,4.8971147537231445,4.16597893400467,3.17166,2.38149,273.407,286.433,-1.27498,145.2430483539938,90.5745,2317.29,-0.000976595,2698.04,659.224,2699.57,1256.40199466,0.0723244,-0.00821199,0.380976,447.713,19098,48.97114562988281,-3.09352,-3.13315,155.39658363298804,3060000,0.0508662,22.896,447.646,0.690434,-0.00196246,3056000,-0.00476642,5.987556344989571,0.00108537,0.647887,3.7843,2326.31,-0.0169147,-8.52547,1269.68773831,121553.54044597046,459.6,0.635369
-2310.75,764,4.611347675323486,4.1007530939969,3.01392,2.28944,285.112,297.934,-1.25549,145.6609957539913,88.3379,2300.9,0.045655,2699.05,572.115,2694.07,1251.81123562,0.0507151,-0.00803834,0.394027,378.524,19122,46.11347579956055,-3.19397,-3.33622,155.68807619997824,3064000,0.0467452,15.2498,523.049,0.675329,-0.00196593,3060000,-0.00468595,5.9263273519900395,0.00108731,0.511896,3.67842,2308.25,0.0410364,-7.01714,1121.0700324,121709.24591517045,367.195,0.641665
-2273.51,765,3.6594109535217285,4.124305224002455,3.3373,1.81807,267.206,278.722,-1.24334,146.2892705330014,126.997,2265.61,0.0722532,2697.16,679.748,2704.1,1272.15819285,0.0400933,-0.00818696,0.371872,205.846,19147,36.59410858154297,-3.15554,-3.1595,156.41420129401376,3068000,0.0685827,14.1171,189.277,0.62586,-0.00207443,3064000,-0.00431907,6.00062553700991,0.000836547,0.715745,3.39656,2270.13,0.288102,-7.59664,1262.10261409,121865.64426313445,199.926,0.651376
-2331.73,766,4.744983196258545,4.113784308996401,5.30866,2.52682,294.975,311.98,-1.25375,144.85473119400558,180.164,2320.32,0.0326484,2725.85,674.658,2717.55,1295.4522388,0.0341214,-0.00829814,0.395357,435.059,19171,47.4498291015625,-3.10983,-4.36099,154.86066248003044,3072000,0.0657873,30.0266,516.189,0.720002,-0.00136622,3068000,-0.00476792,5.89214697702846,0.00105172,0.666282,4.21398,2335.47,0.195479,-9.84966,1142.26813852,122020.43907880646,382.612,0.247861
-2219.2,767,3.462364912033081,4.05367677299364,5.42354,1.79833,345.803,351.808,-1.24061,146.53939846600406,137.146,2213.53,0.0310387,2717.85,761.456,2716.14,1259.73385712,0.0513945,-0.00723677,0.366646,253.152,19195,34.62364959716797,-3.11287,-3.33326,156.61277745099505,3076000,0.0465392,23.0077,285.221,0.638528,-0.00145555,3072000,-0.0042385,6.019702211997355,0.000933676,0.57928,3.41279,2219.07,0.126324,-7.8826,1274.84584507,122177.00128140446,209.945,0.639807
-2290.31,768,3.9621036052703857,4.008317510000779,4.10169,2.39723,273.252,287.812,-1.28043,146.8519106849999,115.928,2281.7,0.0362619,2690.19,600.41,2705.92,1268.25164884,0.059962,-0.00817343,0.389712,413.279,19219,39.621036529541016,-3.29377,-3.85289,156.83218162300182,3080000,0.0429704,26.9683,303.85,0.680875,-0.0015424,3076000,-0.00431383,5.971953428001143,0.000972753,0.515663,3.86356,2290.94,-0.108569,-7.22582,1258.47378219,122333.87967168346,448.304,0.6567
-2305.59,769,4.6782426834106445,4.059961494000163,4.47389,2.16947,310.332,322.432,-1.25497,147.99604026100133,134.715,2294.54,0.0239102,2711.35,743.99,2711.13,1265.54152136,0.0454511,-0.00806833,0.398129,282.12,19243,46.78242492675781,-3.34534,-3.19708,157.84701764200872,3084000,0.037793,21.8911,497.08,0.683633,-0.00182071,3080000,-0.00463304,5.791015887007234,0.00117322,0.633336,3.84803,2301.31,0.178873,-7.4006,1221.21529375,122491.70015229446,278.699,0.255004
-2297.72,770,3.957059860229492,4.039505595006631,3.41525,2.24982,286.775,300.528,-1.25399,147.59296922499198,124.609,2291.73,0.0475253,2710.55,551.276,2709.34,1251.49442736,0.0514254,-0.00722463,0.384866,293.553,19267,39.57059860229492,-3.06964,-3.17306,157.60118771901762,3088000,0.0708397,17.061,47.5399,0.690029,-0.00223938,3084000,-0.00459894,5.96871289901901,0.000794635,0.63481,3.84811,2296.98,-0.0266888,-8.76954,1240.29366927,122649.33005471647,293.679,0.662407
-2299.06,771,4.158748149871826,4.073721877008211,4.12565,2.30649,276.81,290.461,-1.25787,147.01632527999755,104.802,2288.51,0.0378813,2704.54,1504.54,2710.1,1272.56067372,0.0476354,-0.00834704,0.395662,520.098,19291,41.58748245239258,-3.14695,-3.18493,157.18449939004495,3092000,0.0473258,19.1729,219.042,0.691694,-0.00241041,3088000,-0.00465153,6.094452233039192,0.000924733,0.637476,3.84218,2298.61,0.0224541,-6.86045,1230.62142705,122806.42464001552,521.424,0.669476
-2375.12,772,4.044248104095459,3.9900546169956215,3.35663,2.14853,326.137,337.546,-1.25523,146.47460557600425,109.222,2367.95,0.0408161,2883.78,519.979,2902.84,1260.45321696,0.0704759,-0.00830778,0.399073,413.901,19315,40.44247817993164,-3.20418,-3.17199,156.25676138701965,3096000,0.0856431,14.6933,561.397,0.672861,-0.0014191,3092000,-0.00474582,5.792101194019779,0.00109126,0.5465,3.8165,2373.37,-0.0953841,-8.19872,1255.53429853,122963.06788051756,423.019,0.682834
-2286.5,773,3.6784958839416504,4.382356485992204,5.26809,2.04389,277.136,287.844,-1.24698,146.05252425999788,108.965,2277.04,0.0627118,2761.59,567.71,2756.8,1262.47101944,0.0439758,-0.00810011,0.37103,520.526,19339,36.78495788574219,-3.02692,-3.65787,156.335380146018,3100000,0.0579293,23.8273,305.642,0.658504,-0.00121436,3096000,-0.00425528,5.900499400027911,0.000958386,0.508433,3.68477,2291.58,-0.032972,-9.23895,1256.66003708,123119.15285269258,538.901,0.652666
-2106.36,774,3.113072156906128,4.137225437007146,2.8397,1.90232,345.232,347.575,-1.26049,146.8555399820034,217.877,2106.7,0.040317,2632.09,1052.57,2646.34,1290.19359803,0.0462998,-0.00782028,0.3572,311.942,19363,31.130722045898438,-3.01942,-3.02272,157.1652322899754,3104000,0.0619901,14.4954,392.609,0.620607,-0.00126642,3100000,-0.00446376,6.172466870964854,0.00102717,0.525094,3.44583,2111.87,0.0109355,-11.0646,1252.18981733,123276.27719270554,354.861,0.64857
-2326.61,775,4.030951976776123,4.101867674005916,3.86621,2.17017,288.329,306.003,-1.24495,147.07465384999523,266.177,2314.37,0.0582007,2733.08,634.121,2731.51,1223.37364396,0.0833398,-0.00795419,0.388718,336.584,19387,40.30952072143555,-3.10657,-4.0997,157.12504667699977,3108000,0.0734052,29.7708,501.335,0.682503,-0.00184621,3104000,-0.00480374,5.948525152998627,0.00103553,0.517246,3.89928,2326.96,0.479299,-8.26251,1272.4649525,123433.44267089854,-12.7546,0.6492
-2278.78,776,3.3671491146087646,4.147887671002536,3.63626,2.01431,278.272,291.015,-1.23684,146.17729332199087,110.083,2272.04,0.0734861,2635.11,596.619,2635.49,1195.01437614,0.0670457,-0.00629806,0.374795,563.883,19412,33.67148971557617,-3.10411,-2.91693,156.31922551400203,3112000,0.0542784,17.6287,56.7429,0.649781,-0.00132913,3108000,-0.00405024,5.994044521008618,0.000689792,0.526676,3.43527,2283.37,0.140224,-6.74814,1271.51858239,123589.64958600355,578.341,0.707681
-2323.37,777,4.171956539154053,4.041185776994098,6.29935,1.97012,285.264,298.259,-1.24755,145.59903959798976,107.012,2311.51,0.02677,2726.69,603.177,2721.98,1272.02366487,0.0555917,-0.00805975,0.370471,478.35,19436,41.719566345214844,-3.13986,-4.13124,155.62512790696928,3116000,0.0603173,32.5758,237.897,0.674079,-0.0014358,3112000,-0.0043624,5.984902531985426,0.000988684,0.539767,3.69523,2322.31,1.15048,-7.00634,1253.2544687,123745.26855045951,316.533,0.662334
-2248.99,778,3.6903882026672363,4.040654939002707,3.56934,1.97947,295.224,302.263,-1.2367,147.12418262100255,272.287,2241.96,0.0401422,2653.08,641.938,2650.76,1287.21223659,0.0933674,-0.00710622,0.383613,552.98,19461,36.90388107299805,-3.24141,-3.23065,157.2126080790622,3120000,0.0535766,27.7281,69.3368,0.666546,-0.001483,3116000,-0.00433843,6.0477705190569395,0.000748739,0.528784,3.82672,2243.66,-0.0906167,-8.85463,1057.05212788,123902.6306753806,497.29,1.51326
-2306.85,779,3.694640874862671,4.195713463996071,3.25209,2.181,269.11,287.866,-1.25486,147.05661088500347,189.558,2296.16,0.0656807,2669.96,590.336,2662.89,1257.90467323,0.0450818,-0.00741192,0.394494,665.974,19485,36.946407318115234,-3.24189,-3.20587,157.3583651910012,3124000,0.0518438,17.3885,297.101,0.662504,-0.00216598,3120000,-0.0045075,6.106040842001676,0.000944949,0.523718,3.6602,2314.59,-0.00958812,-7.72268,1203.72214726,124060.0645191326,630.29,0.637487
-2321.95,780,4.770827293395996,4.27691209501063,2.82683,2.03175,310.344,325.059,-1.2621,146.65172415699635,110.132,2316.49,0.0118011,2722.78,564.825,2735.52,1278.66718959,0.073946,-0.00824575,0.386111,296.805,19509,47.70827102661133,-3.08902,-3.30953,156.94296612698236,3128000,0.04223,14.4358,385.93,0.652914,-0.000519075,3124000,-0.00452517,6.014329874975374,0.00107323,0.630449,3.62735,2322.46,-0.0635086,-8.13446,1225.58093412,124216.8695174636,263.346,0.648623
-2338.71,781,4.514630317687988,4.1442930689954665,3.00833,2.10752,307.523,324.46,-1.25909,146.37834423599998,115.251,2328.15,0.0169644,2735.03,603.451,2737.3,1290.99892047,0.0542055,-0.00793519,0.391525,195.87,19533,45.14630126953125,-3.1723,-3.4388,156.55509482398338,3132000,0.0760515,14.0982,320.84,0.667686,-0.00177642,3128000,-0.00473505,6.03245751898794,0.000981962,0.653222,3.64489,2338.68,0.0913364,-7.86639,1263.00051521,124373.46855641759,155.808,0.660003
-2344.69,782,4.342119216918945,4.194044891992235,2.91964,2.20887,279.966,293.528,-1.26623,149.1252703830105,188.324,2334.02,0.0490048,2719.78,558.882,2726.88,1301.84209918,0.0454972,-0.00853734,0.386003,282.451,19557,43.42119216918945,-3.15548,-2.86079,159.3869379349926,3136000,0.0596693,22.7287,618.117,0.664294,-0.0017441,3132000,-0.00477253,6.0676226599898655,0.00110707,0.514342,3.64807,2336.67,0.128479,-10.8488,1237.59956974,124532.83009227057,289.03,0.649769
-2316.21,783,4.149847030639648,4.174489247001475,3.33014,2.23974,266.536,281.634,-1.26133,148.97436647099676,135.073,2305.68,0.0457839,2714.48,634.26,2712.09,1271.1814598,0.0654493,-0.00857535,0.377484,194.771,19581,41.498470306396484,-3.1335,-4.3802,159.32837044900225,3140000,0.0380341,28.1183,274.98,0.676763,-0.00122656,3136000,-0.00426484,6.179514731004019,0.000961806,0.534447,3.73078,2310.57,-0.0958027,-6.05388,1248.97815798,124692.10882558758,190.461,0.63508
-2349.36,784,4.061323165893555,4.1301780979993055,3.56348,2.39737,293.084,310.779,-1.2502,149.74477353299153,113.229,2336.06,0.0312289,2751.11,652.438,2741.99,1258.26803437,0.047189,-0.00866882,0.387604,303.292,19606,40.61323165893555,-3.17028,-4.30125,159.94657118197938,3144000,0.0640437,24.4114,621.502,0.703983,-0.00038172,3140000,-0.0047129,6.071619550988544,0.00113036,0.644789,3.82104,2348.57,0.343832,-7.52006,1274.9214947,124852.02888448855,260.678,0.748618
-2297.15,785,4.173142910003662,4.10916805099987,3.09237,2.52727,300.71,315.097,-1.27141,147.54161833800026,150.941,2288.39,0.0254643,2759.45,642.757,2747.89,1255.10324622,0.0573136,-0.00802615,0.4093,110.842,19630,41.73143005371094,-3.18917,-3.22798,157.6213502989849,3148000,0.064005,16.7093,541.37,0.704698,-0.00170287,3144000,-0.0046704,5.970563909984776,0.00109944,0.629462,3.8371,2304.01,0.0612818,-9.53249,1247.94419391,125009.76814655756,75.4692,0.582281
-2307.7,786,4.006136894226074,4.233719541007304,4.88575,2.40538,314.518,327.938,-1.27113,150.67696385500312,114.686,2298.9,0.0085925,2779.41,612.299,2765.1,1269.27922879,0.0566565,-0.00860349,0.394775,198.869,19654,40.06136703491211,-3.16016,-3.328,161.17408143503417,3152000,0.0412666,21.176,351.506,0.699879,-0.00138047,3148000,-0.00475654,6.263398039023741,0.000998924,0.615693,3.87999,2311.88,0.354139,-7.77983,1258.69289649,125170.95182702456,157.889,0.907123
-2338.6,787,4.221235752105713,4.248300008999649,3.26875,2.15863,272.496,281.862,-1.26931,147.13430482900003,73.0465,2331.07,0.0128479,2714.07,572.662,2726.66,1265.13980117,0.0576125,-0.00772191,0.38473,148.63,19678,42.21235656738281,-3.18084,-3.66845,157.6102295970195,3156000,0.0558996,22.256,396.344,0.663149,-0.00173109,3152000,-0.00462839,6.227624759019818,0.00104592,0.500518,3.66404,2338.47,-0.191338,-9.62982,1252.37153243,125328.39265443559,208.571,0.940729
-2318.33,788,4.011457443237305,4.084484175007674,3.31088,2.14247,311.152,322.447,-1.25244,146.12881374599237,108.685,2307.55,0.0126688,2678.04,1000.15,2703.15,1288.13138222,0.0352729,-0.0076888,0.374753,139.934,19702,40.11457443237305,-3.05141,-3.36017,156.22603031198378,3160000,0.0389915,18.68,329.093,0.681807,-0.00111395,3156000,-0.0042801,6.012732390983729,0.000940063,0.527581,3.61536,2317.05,-0.0531964,-7.52854,1275.26353988,125484.51759791956,129.357,0.621161
-2334.89,789,4.736362457275391,3.9893379459972493,3.08892,2.44756,316.184,329.104,-1.26171,146.15145462899818,107.339,2323.65,0.0168552,2753.23,564.461,2751.02,1214.50999892,0.055426,-0.00834397,0.406504,172.689,19726,47.363624572753906,-3.05136,-3.61037,156.16503884398844,3164000,0.0455797,22.4506,432.435,0.699174,-0.00190243,3160000,-0.00458921,6.024246268993011,0.00106234,0.482481,3.90077,2335.1,0.0762576,-6.88665,1275.55684719,125640.75955497554,119.227,0.58717
-2343.75,790,4.0528340339660645,4.071881455005496,3.09875,2.18989,281.659,295.196,-1.26024,145.13566887799243,83.0078,2333.43,0.055856,2713.94,509.768,2732.03,1307.38550669,0.10013,-0.00862031,0.397532,157.876,19750,40.52833938598633,-3.23083,-3.05742,155.13037953298772,3168000,0.0636856,15.084,498.768,0.687534,-0.00164819,3164000,-0.00453952,5.922829199989792,0.00105757,0.531625,3.69207,2344.39,-0.033263,-7.70858,1270.49882262,125795.82257818752,142.978,0.652665
-2318.95,791,4.166831970214844,4.010620322995237,4.56116,2.37244,277.643,297.342,-1.26264,145.8275139079924,148.909,2307.86,0.0448646,2756.06,5440.23,2774.27,1251.92038054,0.04879,-0.00801644,0.380313,322.202,19774,41.66831970214844,-3.05617,-3.39278,155.89055493401247,3172000,0.0465268,19.5028,239.959,0.693418,-0.00150972,3168000,-0.00445963,6.052420703024836,0.000875624,0.519926,3.65642,2321.18,-0.0540763,-8.3643,1276.98107506,125951.76679195055,271.994,0.620753
-2348.76,792,4.242217540740967,4.069563234996167,3.66766,2.21325,318.234,328.196,-1.26505,145.225455177002,126.778,2341.77,0.0157949,2744.02,936.259,2756.2,1268.58404473,0.0351659,-0.00806599,0.407988,125.39,19798,42.42217254638672,-3.13991,-3.41475,155.16111402098613,3176000,0.0860681,15.6001,519.538,0.67884,-0.000654407,3172000,-0.0047012,5.866095608987962,0.00114538,0.638448,3.95292,2343.03,0.738209,-7.65141,1269.07245572,126106.83338883155,107.938,0.602699
-2342.71,793,4.519395351409912,3.9812787950068014,3.44405,2.06413,317.717,328.314,-1.23501,144.2258868820063,90.2856,2334.32,0.0106196,2735.48,557.714,2745.43,1288.7992828,0.0608381,-0.0082785,0.389936,28.2143,19822,45.19395065307617,-3.07481,-3.63431,154.07607891305815,3180000,0.0413484,36.3365,411.488,0.679029,-0.00168043,3176000,-0.00468353,5.868913236045046,0.00105069,0.616197,3.95158,2343.25,0.0191555,-10.0663,1233.69254401,126260.95056094763,5.55252,0.630103
