RF Loss,Z mean train,V Predictions Max,R Predictions Min,Z variance eval,KL Divergence,QF Loss,Policy mu Min,KL Loss,R Predictions Std,Q Predictions Max,Policy log std Std,V Predictions Mean,AverageReturn_all_train_tasks,Policy log std Max,Number of env steps total,V Predictions Min,Log Pis Max,R Predictions Mean,Sample Time (s),Z variance train,Number of rollouts total,Z mean eval,Policy mu Max,(Previous) Eval Time (s),R Predictions Max,Log Pis Mean,Policy log std Mean,Epoch,Epoch Time (s),Policy mu Std,Number of train steps total,Policy Loss,Log Pis Std,VF Loss,Q Predictions Min,Policy log std Min,Total Train Time (s),Log Pis Min,Train Time (s),AverageReturn_all_test_tasks,Policy mu Mean,Q Predictions Std,Q Predictions Mean,V Predictions Std
344.758,2.23636,2709.6,-0.00199172,0.0197137,90.02623748779297,493.53,-3.27413,9.002623558044434,0.00278481,2693.88,0.263695,1940.15,1062.39063653,-0.00932938,514000,167.252,12.6573,0.00428969,10.461919276995104,0.100386,3080,1.68114,2.86459,4.020644463000281,0.0138962,2.01837,-0.594186,50,88.67771762299526,1.15305,102000,-1938.41,3.51403,134.234,161.0,-2.05545,4511.702442402984,-7.65336,74.19515388299988,1062.18298029,-0.022306,544.971,1922.8,542.582
186.738,0.89551,1901.35,-0.00189609,0.026623,57.00108337402344,395.4,-2.96604,5.700108528137207,0.00246888,1903.08,0.270145,1483.04,1090.00618376,0.0525074,524000,127.232,12.277,0.00371681,10.511699269000928,0.0443881,3140,2.00262,2.72363,4.123863531999632,0.0107563,1.14085,-0.628229,51,89.58383145800053,1.00902,104000,-1483.71,2.98,171.586,134.721,-2.32956,4601.282831399985,-8.24096,74.94826865699997,1044.37665965,-0.0927058,305.203,1472.34,295.93
175.642,1.21481,3022.26,-0.00229547,0.0195815,160.58062744140625,5181.02,-4.38247,16.058063507080078,0.00210091,2964.6,0.29514,2018.15,988.37759319,0.300147,534000,311.006,21.8233,0.00299945,10.427422718998969,0.0569654,3200,2.17408,3.9961,4.1216870059997746,0.0109217,2.71586,-0.605995,52,89.4534427669987,1.22627,106000,-2011.44,3.81792,2058.36,317.586,-2.31878,4690.661300221983,-7.26199,74.90433304199996,1026.4257671,-0.126474,516.411,1994.04,540.603
154.045,1.01555,2258.25,-0.00256499,0.0172289,54.54695510864258,427.166,-2.68072,5.454695701599121,0.00271107,2250.06,0.242176,1562.42,1037.69466037,0.0740075,544000,186.824,13.7132,0.00314305,10.428042728000037,0.0225162,3260,3.07647,3.02048,4.047126434999882,0.0131096,1.22371,-0.595732,53,87.81243123900003,1.04344,108000,-1557.02,3.22411,203.817,166.275,-1.99359,4778.267451730983,-7.28654,73.33726207600012,1028.06920694,-0.0688309,412.531,1547.74,409.284
232.83,1.35375,2302.29,-0.00170003,0.0153112,57.39796447753906,190.118,-3.03469,5.7397966384887695,0.00328486,2302.95,0.257057,1777.66,1079.79600786,0.0168235,554000,252.436,11.633,0.00404354,10.217896535002183,0.0397434,3320,1.76647,3.78921,3.841551377000542,0.0131935,2.07007,-0.616477,54,87.8602747920022,1.13276,110000,-1776.72,3.27382,75.3935,214.952,-1.92459,4866.212687656986,-8.85903,73.80082687999948,1060.99091377,-0.0298338,347.916,1761.99,339.144
290.729,1.90105,2896.28,-0.00219581,0.0412064,106.8536376953125,506.431,-2.89609,10.68536376953125,0.00313576,2884.6,0.273114,1964.4,1003.81386725,-0.00971103,564000,216.892,12.2007,0.00446584,10.276698931002102,0.0219121,3380,2.0016,2.83421,3.927155538000079,0.0133887,2.11017,-0.61464,55,87.30232524700205,1.14559,112000,-1961.97,3.53161,197.957,208.962,-2.2132,4953.537889420986,-8.23238,73.09847077799986,1057.74909046,-0.0101359,524.505,1955.89,514.609
287.236,1.95718,2327.63,-0.00162293,0.0216498,79.09266662597656,274.712,-3.26271,7.909266948699951,0.00287806,2330.47,0.278419,1705.55,1050.70579406,0.0926798,574000,204.993,16.236,0.00419865,10.207227655997485,0.0125887,3440,2.20472,2.8207,3.9510943189998216,0.0137524,1.79053,-0.629629,56,88.64210072299738,1.09171,114000,-1704.07,3.29872,87.4018,217.704,-2.25354,5042.301258292983,-10.2667,74.48377874800008,1043.02234612,-0.0594626,394.83,1694.96,387.604
268.528,1.50466,2351.6,-0.00264337,0.0258712,61.91395568847656,203.167,-3.6015,6.1913957595825195,0.00290996,2339.99,0.268359,1746.42,1074.25393016,0.0846165,584000,171.43,21.7287,0.00440276,10.386294740999801,0.0415589,3500,1.76418,3.76305,4.073083902999315,0.0136501,1.8607,-0.62853,57,88.72033517899854,1.10298,116000,-1742.78,3.33409,112.99,181.938,-2.13271,5130.933205206982,-8.64001,74.26095653499942,1039.08568121,-0.0722446,384.954,1731.68,379.146
312.689,1.63103,2472.4,-0.00228776,0.0233758,72.8638916015625,228.065,-2.65244,7.286389350891113,0.00274179,2460.83,0.277135,1891.72,1096.46291197,0.0613175,594000,197.333,12.1473,0.00384514,10.376789634999113,0.0478152,3560,1.70434,3.07658,3.9853007890005756,0.0135586,2.15676,-0.622485,58,88.76665733200025,1.13847,118000,-1893.47,3.38492,91.3313,206.476,-2.38546,5219.673684280984,-10.0939,74.40456690800056,1061.67085339,-0.0827979,364.499,1881.61,355.2
275.663,1.66303,2205.62,-0.00246531,0.0415099,62.80427932739258,211.003,-2.68424,6.280427932739258,0.00282605,2225.39,0.276269,1665.45,1035.86790501,0.0562844,604000,171.519,16.3873,0.00394767,10.388054782999461,0.0215578,3620,2.2586,3.86639,3.9598094809998656,0.0142066,1.41425,-0.63525,59,89.17366156099979,1.05271,120000,-1665.35,3.27227,88.0651,170.271,-2.13867,5309.052066266983,-7.1964,74.82579729700046,1055.44694698,-0.0742999,364.774,1654.48,353.531
366.612,2.05008,2521.81,-0.00169754,0.0267425,89.55900573730469,243.789,-2.67546,8.955901145935059,0.00293196,2497.65,0.296708,1749.73,1058.4726556,0.0644762,614000,188.925,12.6837,0.00457832,10.439145764001296,0.0167733,3680,1.68304,2.83069,4.165514821000215,0.0141973,1.66926,-0.627684,60,89.92915904400161,1.08098,122000,-1742.23,3.28497,155.926,164.245,-2.34518,5398.850256290984,-8.20075,75.3244984590001,1092.05234939,-0.110918,428.32,1734.25,421.148
292.467,1.61267,2453.58,-0.00199274,0.0273296,72.17584228515625,537.131,-2.67782,7.217584133148193,0.00275789,2452.29,0.275736,1737.87,1130.36063364,0.0245094,624000,169.675,10.6994,0.00374838,10.4954320210054,0.0131593,3740,1.88441,2.67168,4.034975418999238,0.012598,1.52918,-0.633311,61,89.02211186400473,1.07062,124000,-1735.6,3.10376,111.329,175.939,-2.30876,5487.89275329799,-6.2205,74.49170442400009,1068.28029155,-0.0800058,429.045,1729.04,422.903
272.217,1.00275,2163.32,-0.00282828,0.027439,77.86683654785156,217.248,-3.01984,7.786683559417725,0.00270054,2179.06,0.294535,1676.7,1069.77346674,0.0940586,634000,139.215,14.6377,0.00373822,10.478357541996957,0.0346706,3800,2.00917,2.9473,4.056456137999703,0.0125815,1.79141,-0.642811,62,88.6735745529968,1.07409,126000,-1675.7,3.25374,83.0451,153.635,-2.42459,5576.591322105986,-7.01333,74.13876087300014,1098.32554872,-0.096483,362.92,1664.8,354.99
393.703,1.85392,2176.29,-0.00239293,0.0246412,92.927490234375,265.972,-2.98855,9.292749404907227,0.00297846,2175.5,0.300255,1685.58,1116.78667805,0.0589829,644000,151.368,13.6387,0.00455477,10.081986361999952,0.0163713,3860,1.86971,3.15415,4.082269848000578,0.0130445,1.70731,-0.638158,63,88.65995978400042,1.07779,128000,-1683.53,3.25409,79.2985,147.444,-2.34166,5665.168692467986,-7.72791,74.49570357399989,1084.94013331,-0.116534,391.317,1672.88,381.024
285.533,1.67983,2550.21,-0.0025926,0.0240602,67.17144012451172,250.044,-2.97571,6.717144012451172,0.00296396,2547.06,0.275313,1801.85,1053.2854818,0.0332354,654000,143.195,14.7431,0.00431402,10.339413959000922,0.0514263,3920,1.58157,3.33774,4.000842944999931,0.0131122,1.79054,-0.639935,64,89.30171910500121,1.08956,130000,-1804.09,3.32971,100.354,138.679,-2.29162,5754.463504738987,-7.53435,74.96146220100036,1064.96878125,-0.0614126,463.711,1792.67,453.427
141.712,1.67588,2140.68,-0.00208547,0.0252201,57.8887939453125,301.821,-3.33415,5.78887939453125,0.00217308,2133.36,0.289825,1635.89,1127.90377591,0.0351027,664000,136.138,13.1683,0.00256799,10.433891485002277,0.0174456,3980,2.13507,3.06028,3.994579153999439,0.0104628,1.40035,-0.664294,65,88.43914124100138,1.02638,132000,-1640.18,3.0981,146.788,136.328,-2.35059,5843.073375184987,-7.1698,74.01067060199966,1107.93194004,-0.0695344,354.03,1628.64,345.213
359.456,2.23592,2566.85,-0.00238961,0.0227098,80.24636840820312,284.332,-4.26239,8.024637222290039,0.00287635,2560.26,0.280449,2041.61,1127.7434031,0.0677426,674000,143.715,15.38,0.00457157,10.55570773099771,0.0188203,4040,1.70596,3.1387,4.165671877999557,0.0124362,2.45964,-0.620159,66,89.10136164799678,1.18525,134000,-2035.98,3.71263,122.412,143.633,-2.28468,5932.1241268319845,-10.9274,74.37998203899951,1114.06510961,-0.0606598,395.133,2026.75,386.496
275.852,1.53222,2401.26,-0.00224519,0.0168123,68.21613311767578,203.188,-2.88562,6.821613311767578,0.00265309,2409.21,0.293388,1826.85,1055.98519633,0.0265985,684000,129.643,12.0136,0.00360018,10.499068563002766,0.0540323,4100,1.5147,2.86093,4.115894647999994,0.0134947,1.83755,-0.660385,67,89.58232305600268,1.084,136000,-1827.42,3.20007,76.6932,122.934,-2.26332,6021.718593726986,-8.16406,74.96735984499992,1111.47125399,-0.0996297,387.807,1816.52,377.553
373.162,1.74137,2566.02,-0.00229729,0.0215256,68.48058319091797,205.277,-3.02546,6.848058223724365,0.00304999,2579.01,0.266062,2112.94,1104.64614712,0.076668,694000,288.599,14.7458,0.0046389,10.387994982998862,0.0525969,4160,1.80758,3.46631,4.128772100999413,0.0139287,2.42838,-0.615413,68,90.22400781199849,1.18254,138000,-2119.39,3.52851,104.914,273.941,-2.1023,6111.978617846987,-8.7044,75.70724072800022,1130.6076488,-0.0340204,360.981,2105.41,347.531
406.288,1.79254,2241.72,-0.00202252,0.0269295,86.4212417602539,266.143,-3.68788,8.64212417602539,0.00286452,2249.31,0.31324,1692.57,1173.05223347,0.14153,704000,112.492,12.1539,0.00477031,10.459204074998524,0.0169235,4220,1.66158,3.99286,4.165641892000167,0.0131338,1.72877,-0.650853,69,89.21528153499912,1.08297,140000,-1690.17,3.2486,132.22,108.817,-2.48325,6201.215128212987,-8.48142,74.59043556800043,1123.30815621,-0.0980124,394.039,1680.55,384.35
257.77,1.49923,2531.8,-0.00248487,0.0179921,58.78719711303711,365.691,-2.76351,5.878719806671143,0.00254154,2558.24,0.25899,1999.54,1065.27052479,-0.0633337,714000,252.205,17.3302,0.00348623,10.420165366998845,0.0523016,4280,1.70349,2.73917,4.18784426000002,0.0122206,2.21893,-0.644105,70,89.50194970699886,1.13428,142000,-1995.43,3.41285,95.3802,253.238,-2.16243,6290.649680328987,-6.99303,74.89394008,1096.58915941,-0.0211289,372.122,1993.22,358.818
252.94,1.41408,2414.57,-0.00296478,0.0243263,61.168251037597656,226.597,-2.86819,6.116825103759766,0.00266442,2425.99,0.28167,1803.07,1147.55700753,0.0648682,724000,100.501,13.6676,0.00322967,10.588852984003097,0.0277956,4340,1.17101,4.56801,4.121206830000119,0.0138769,1.87901,-0.648914,71,89.53534760700313,1.09814,144000,-1804.76,3.34972,81.3659,107.0,-2.20257,6380.1048774949895,-9.13484,74.82528779299992,1131.86766461,-0.0557298,417.452,1793.47,409.428
268.804,1.83153,2601.89,-0.00306702,0.0211001,78.19691467285156,215.055,-3.16893,7.8196916580200195,0.00289146,2609.51,0.300728,1878.6,1158.64519075,-0.00515759,734000,110.354,15.2197,0.00354894,10.428828282000723,0.0273177,4400,1.8122,2.88956,4.04189158600002,0.0134367,2.10234,-0.651152,72,88.47086853300061,1.10858,146000,-1879.99,3.36777,160.638,104.806,-2.48558,6468.557005806992,-7.06251,74.00014866499987,1137.33700829,-0.10153,412.271,1868.7,399.629
292.587,1.72407,2459.87,-0.00318539,0.0258167,72.04060363769531,354.76,-2.52239,7.2040605545043945,0.00255465,2464.42,0.300799,1817.34,1093.28384877,0.0647978,744000,96.9649,12.4441,0.00336275,10.342175153000426,0.0296597,4460,1.92492,3.30214,4.023961951000274,0.0115768,1.80627,-0.631135,73,88.5379487120008,1.09866,148000,-1821.4,3.37154,144.573,100.937,-2.37946,6557.133794205992,-7.78554,74.1718116080001,1132.94875897,-0.081446,423.203,1815.71,412.455
518.298,1.78469,2328.84,-0.00262468,0.013351,83.99418640136719,235.653,-2.97996,8.399418830871582,0.00300458,2341.15,0.319264,1756.71,1147.26996233,0.0534427,754000,102.016,16.9001,0.00505816,10.562238132999482,0.0213676,4520,1.54589,2.87789,4.064009643000645,0.0125219,1.592,-0.668566,74,88.48031717499998,1.03892,150000,-1752.6,3.34932,93.7038,83.8656,-2.56314,6645.605120623991,-9.84225,73.85406939899985,1120.17806032,-0.113125,444.824,1741.99,437.419
278.979,1.37802,2683.44,-0.00222567,0.0244717,69.36946868896484,236.941,-3.62455,6.936946868896484,0.00240218,2669.23,0.286169,1897.12,1116.40594378,0.00712347,764000,93.7015,13.9998,0.00313559,10.482078008996723,0.0163336,4580,1.77152,2.80308,4.055373171999236,0.0116804,1.98444,-0.655675,75,89.40112506999594,1.10329,152000,-1897.16,3.35368,100.547,84.0083,-2.32868,6735.006223596986,-9.62459,74.86367388899998,1129.17557297,-0.0829403,476.874,1886.02,468.594
226.29,1.28956,2381.77,-0.00276642,0.0148631,54.24745178222656,213.543,-3.44186,5.424745082855225,0.00246341,2384.31,0.294959,1790.84,1118.99272354,0.1535,774000,90.2542,18.2832,0.00325257,10.406111697001506,0.0534417,4640,1.61365,3.34178,4.056353941999987,0.0131969,1.76467,-0.65188,76,88.29652347000138,1.07833,154000,-1795.24,3.24608,141.579,81.4861,-2.47772,6823.315326495989,-8.80724,73.83405783099988,1130.22283389,-0.0692211,406.931,1784.39,395.416
301.99,1.28424,2665.73,-0.00289369,0.01672,63.93021011352539,267.222,-3.71798,6.393021106719971,0.00252063,2657.41,0.285674,1982.35,1137.5149254,-8.70228e-05,784000,104.994,15.8219,0.00347697,10.410608322000371,0.0519095,4700,1.62164,3.37899,4.0701357759999155,0.0111348,2.20419,-0.646434,77,89.21352808499978,1.14633,156000,-1979.22,3.33427,155.346,101.283,-2.3296,6912.50716352699,-6.53047,74.7327839869995,1144.75833618,-0.0551708,387.713,1969.62,381.144
303.809,1.51606,2487.19,-0.00252589,0.0410707,60.86949920654297,280.306,-2.6534,6.086949825286865,0.00256859,2499.46,0.297856,1855.01,1123.50873524,0.0297086,794000,76.2758,13.6302,0.00363473,10.518713318000664,0.0191836,4760,1.42617,2.48833,4.049608602999797,0.0125992,1.88553,-0.660341,78,89.11247674400056,1.07564,158000,-1862.45,3.39127,162.335,75.4155,-2.31377,7001.6131341749915,-6.74522,74.5441548230001,1132.88710427,-0.0972464,439.376,1853.18,426.109
376.312,1.75582,2720.44,-0.00186325,0.391684,73.61769104003906,228.514,-2.83886,7.361769199371338,0.00311876,2745.47,0.301771,1995.8,1195.42853305,0.231218,804000,-161.59,14.0168,0.00432194,10.469152611000027,0.0664393,4820,14.0491,2.89076,4.043383045000155,0.0151438,2.09833,-0.647934,79,89.56569818099979,1.12091,160000,-2004.01,3.42062,157.329,-154.626,-2.35222,7091.28086735899,-13.0084,75.0531625249996,793.251490475,-0.0699228,482.907,1991.1,472.824
278.227,2.968,2982.17,-0.00243293,0.022515,75.72207641601562,532.138,-4.05149,7.572207927703857,0.00213403,2956.81,0.302114,2044.86,1152.36705884,0.090197,814000,129.359,11.8736,0.0030862,10.57530630200199,0.0934712,4880,2.29631,3.0729,4.146545827999944,0.0105089,2.28593,-0.655624,80,89.38433386600173,1.14519,162000,-2040.77,3.5422,269.058,148.629,-2.81294,7180.502100107992,-8.23303,74.66248173599979,1145.60720095,-0.115178,454.346,2029.42,453.995
135.977,1.14494,2273.85,-0.00247808,0.0155984,41.2099609375,411.586,-2.61013,4.120995998382568,0.00203042,2290.39,0.292813,1680.42,1151.89591904,0.0491242,824000,68.7928,11.0192,0.00255158,10.49524567500157,0.0436768,4940,2.12341,2.9355,3.9844216589999633,0.00943677,1.48486,-0.664599,81,89.07510617400203,1.04551,164000,-1686.31,3.15097,257.625,65.7066,-2.34562,7269.615614184993,-7.78145,74.5954388400005,1158.21650572,-0.0726572,392.762,1675.83,380.538
634.927,2.37923,3023.24,-0.00282954,0.0171083,109.4964828491211,534.31,-3.21108,10.9496488571167,0.00321237,3025.67,0.302792,2416.57,1131.57762348,0.144892,834000,74.4371,15.0163,0.0052756,10.367735126000298,0.0186493,5000,1.77087,2.8565,4.023784795000211,0.014426,3.0997,-0.617303,82,88.33600910000041,1.24964,166000,-2412.27,3.74181,170.363,64.9696,-2.81967,7357.889370848994,-9.49604,73.9444891789999,1140.25865257,-0.0327012,436.03,2400.85,430.766
311.639,1.63107,2387.42,-0.00166795,0.0116932,52.54460525512695,207.967,-2.69484,5.25446081161499,0.00235959,2397.73,0.277461,1876.47,1181.1278108,0.0448387,844000,66.9528,13.2531,0.00337439,10.342024339999625,0.016139,5060,1.58294,2.76731,3.96237029599979,0.0120381,1.64025,-0.667121,83,88.21661541599951,1.07472,168000,-1877.14,3.31299,113.127,69.516,-2.278,7446.230317071993,-10.4042,73.9122207800001,1167.78563205,-0.040181,380.895,1867.44,369.15
274.349,2.26675,2771.34,-0.00280254,0.0166765,92.1297836303711,401.729,-3.70923,9.21297836303711,0.00247253,2768.4,0.337146,2177.45,1168.28078959,0.111847,854000,74.4972,13.6661,0.00310861,10.567244365005536,0.0795269,5120,1.92677,3.18777,4.087910006000129,0.0122372,2.68958,-0.656314,84,89.5476384990061,1.18311,170000,-2171.42,3.58117,315.428,67.5328,-2.64664,7535.686939537,-10.5885,74.89248412800043,1168.25206068,-0.152128,441.666,2163.7,435.548
369.518,1.34004,2549.05,-0.00323535,0.0174924,88.85709381103516,284.223,-2.9375,8.885709762573242,0.00305165,2561.86,0.320789,1994.37,1224.5119049,0.174731,864000,69.5146,13.2308,0.00374629,10.620924250998542,0.0512199,5180,1.61584,2.86226,3.997541120999813,0.0127657,2.27054,-0.655133,85,89.12397662299827,1.13468,172000,-1998.23,3.56355,124.557,60.5297,-2.59939,7624.817447912,-8.1264,74.50551125099992,1181.04856758,-0.131221,441.556,1987.65,430.995
346.009,1.49573,2376.74,-0.00308182,0.0242461,69.63850402832031,220.656,-2.76925,6.963850498199463,0.00307612,2373.33,0.310254,1832.81,1211.65276847,0.0851156,874000,48.0335,15.3675,0.00392367,10.575808679000147,0.0140838,5240,1.81647,2.76456,4.005163932999494,0.0147436,1.97611,-0.68178,86,90.25356118999935,1.09776,174000,-1835.71,3.26486,87.6073,57.356,-2.54401,7715.265914472001,-9.71198,75.6725885779997,1212.18285031,-0.0868993,418.302,1822.39,408.024
322.614,1.42677,2557.35,-0.00266068,0.0131229,59.014949798583984,167.244,-3.20107,5.901494979858398,0.00247629,2554.11,0.287617,2012.31,1194.32347088,-0.0108993,884000,55.7005,12.5945,0.00347442,10.52645965100055,0.0515263,5300,1.57996,2.61457,4.20132028900025,0.0113242,2.09765,-0.657656,87,89.77953401300056,1.12294,176000,-2011.32,3.384,98.4569,66.5589,-2.41778,7804.867192200001,-7.55614,75.05175407299976,1156.98699859,-0.0440282,411.427,1998.09,401.465
406.904,1.14845,2401.91,-0.00251373,0.0148058,63.415626525878906,217.304,-2.89283,6.341562747955322,0.00293636,2395.67,0.300408,1880.6,1177.80333823,-0.0318494,894000,57.371,13.8342,0.00493714,10.49313624899878,0.0394562,5360,1.73056,2.70961,4.023785600000338,0.0136795,1.90209,-0.671713,88,90.29051440399871,1.08153,178000,-1883.51,3.29838,103.976,49.2175,-2.51475,7895.1975350970015,-6.72633,75.7735925549996,1198.98917646,-0.0908782,386.374,1871.97,372.792
387.561,1.68001,2751.31,-0.00336124,0.0143721,74.92078399658203,275.469,-2.91004,7.4920783042907715,0.00316928,2768.57,0.306368,2028.22,1165.69206072,-0.0393121,904000,60.5284,14.3845,0.00453196,10.571751437001694,0.0560367,5420,1.59482,2.94574,4.064609617999849,0.0135377,2.25901,-0.670671,89,89.44472685700202,1.12923,180000,-2030.83,3.52805,105.349,60.4302,-2.68828,7984.563873846004,-6.34771,74.80836580200048,1199.86285119,-0.0813138,452.854,2020.18,439.493
273.422,0.99973,2414.88,-0.00258409,0.0401022,58.03636169433594,252.121,-2.54115,5.803636074066162,0.00285505,2420.64,0.31081,1886.06,1208.50390223,-0.027335,914000,56.6214,12.5914,0.00376595,10.378992876989287,0.0377957,5480,1.70069,3.27254,3.9875555480011826,0.0126177,1.87709,-0.68429,90,89.27778813899022,1.07719,182000,-1884.1,3.31003,136.288,60.0667,-2.46727,8073.913900195994,-6.9688,74.91123971399975,1228.13784823,-0.123812,389.039,1877.93,380.398
296.938,1.65129,2633.06,-0.00247888,0.0178625,61.578582763671875,196.36,-3.30678,6.157858371734619,0.00254193,2641.16,0.300374,2045.56,1221.01707435,0.0877092,924000,71.8029,14.0791,0.00359683,10.379817959996217,0.0157609,5540,1.80543,3.05658,4.06041040799937,0.0115147,2.59199,-0.665057,91,88.15909664999526,1.16317,184000,-2042.2,3.50815,121.531,63.2336,-2.52752,8162.087390182987,-6.76577,73.71886828199968,1229.50204812,-0.110779,415.117,2032.63,403.114
382.313,1.6531,2448.35,-0.00249227,0.0131825,64.1883316040039,292.711,-3.35915,6.418833255767822,0.00326318,2455.59,0.317558,1951.28,1217.68038236,-0.00847441,934000,47.708,16.2721,0.00448953,10.352046697000333,0.0149114,5600,1.66288,3.19558,4.075789783999426,0.0137593,2.10718,-0.678969,92,88.53981028199996,1.11201,186000,-1949.05,3.4732,145.92,45.5486,-2.71342,8250.578598042986,-8.39963,74.1119738010002,1176.82721079,-0.108628,415.907,1937.51,404.74
309.211,1.42972,2584.87,-0.00225664,0.0143349,54.81334686279297,203.046,-2.78945,5.481334686279297,0.00315242,2570.41,0.294467,2014.0,1252.53431969,-0.0162288,944000,54.3124,13.4131,0.00424997,10.520123839991356,0.0320703,5660,1.69009,2.63574,4.028295400999923,0.0153385,2.29122,-0.667972,93,89.48076634399149,1.12967,188000,-2014.01,3.39523,96.5905,50.8778,-2.30305,8340.117307186973,-8.93863,74.93234710300021,1263.2813719,-0.0991542,384.731,2002.37,375.848
446.786,1.74644,2582.28,-0.00260543,0.020164,81.65947723388672,315.281,-3.04914,8.165947914123535,0.00316002,2590.65,0.337195,1969.57,1184.5800794,-0.00650281,954000,54.6581,14.9123,0.00431719,10.596102134993998,0.0225184,5720,1.52339,3.10764,4.087368345999494,0.0138732,2.13148,-0.68375,94,88.84499583199431,1.1024,190000,-1968.41,3.49364,95.9809,50.1295,-2.73702,8428.874308983966,-7.90973,74.16152535100082,1193.90281076,-0.152038,437.996,1961.56,428.239
300.384,1.74805,2748.28,-0.00187624,0.0761148,68.92700958251953,238.135,-3.28015,6.892701148986816,0.00270308,2758.28,0.304663,2018.68,1186.52703222,0.178281,964000,57.6437,12.3637,0.00356181,10.506644897006481,0.0561829,5780,1.20671,2.96804,4.000482437999381,0.0132891,1.99782,-0.662264,95,89.81873561100474,1.11166,192000,-2010.52,3.36811,224.012,48.1785,-2.55174,8518.750951386972,-8.36956,75.31160827599888,1171.32178006,-0.100064,465.274,1998.88,454.725
351.066,1.75724,2832.97,-0.00193148,0.0217533,75.65399932861328,170.09,-3.61084,7.565400123596191,0.00286564,2831.37,0.306367,2121.06,1299.23895531,-0.0299138,974000,48.5553,15.9931,0.00369823,10.561584933000631,0.0590403,5840,1.61081,4.46848,4.059908940000241,0.0138492,2.22381,-0.670166,96,89.41699999100092,1.13703,194000,-2117.88,3.55445,102.303,40.4352,-2.49358,8608.29297596897,-8.09701,74.79550611800005,1246.1362873,-0.113674,462.027,2108.19,453.591
