V Predictions Mean,QF Loss,R Predictions Max,Number of train steps total,KL Loss,Policy Loss,V Predictions Max,RF Loss,Q Predictions Std,Policy mu Mean,Z mean eval,Z mean train,Log Pis Max,Q Predictions Max,Policy mu Std,Sample Time (s),Total Train Time (s),Q Predictions Mean,Epoch,KL Divergence,Q Predictions Min,Policy log std Max,Log Pis Mean,Policy mu Min,Train Time (s),Epoch Time (s),Policy log std Min,Policy log std Mean,AverageReturn_all_test_tasks,R Predictions Min,Number of env steps total,Policy mu Max,Z variance eval,Policy log std Std,V Predictions Min,VF Loss,Log Pis Std,AverageReturn_all_train_tasks,V Predictions Std,Log Pis Min,R Predictions Std,(Previous) Eval Time (s),R Predictions Mean,Z variance train,Number of rollouts total
1457.32,1147.66,-0.00220919,2090000,14.509538650512695,-1456.28,2110.44,285.042,289.79,0.321239,0.505521,1.07451,18.4421,2105.27,0.846139,4.778315698902588,153621.036860918,1454.28,1044,145.0953826904297,-22.1386,0.0308307,0.763049,-3.47321,124.17613056200207,146.8089626019064,-2.5623,-0.76328,729.932024274,-0.0131669,4260000,4.01589,0.00248749,0.234313,25.498,148.8,2.8321,743.703059305,279.203,-9.04558,0.00178879,17.854516341001727,-0.0084686,0.00332751,57738
1397.94,1038.62,-0.00128706,2092000,17.47385025024414,-1392.13,2037.55,303.232,328.886,0.281706,0.587194,1.53572,25.9759,2031.55,0.957195,4.809991960035404,153767.71559077204,1387.58,1045,174.73849487304688,-41.1137,-0.00457567,1.59769,-5.00141,124.10371091999696,146.798050093028,-2.50647,-0.780945,705.912445386,-0.0133884,4264000,4.63787,0.00299156,0.251981,8.71514,335.709,3.48438,747.112196937,320.769,-8.40202,0.00185917,17.884347212995635,-0.00841064,0.000356847,57783
1509.21,1165.03,-0.00275452,2094000,15.952916145324707,-1507.63,2145.4,342.019,322.098,0.255526,0.43488,0.788133,35.7879,2143.0,0.989319,4.767387578991475,153914.288705185,1505.43,1046,159.52915954589844,-20.4602,-0.00442725,1.50555,-8.96304,123.64703605600516,146.18628119002096,-2.69418,-0.761003,716.42624785,-0.0133851,4268000,7.37262,0.00215076,0.256703,-72.7879,222.17,3.75721,757.00426471,308.156,-10.3229,0.00184129,17.771857555024326,-0.00844633,0.00162946,57830
1338.39,883.679,-0.00300265,2096000,17.55169677734375,-1336.24,2139.91,316.085,319.281,0.290161,0.442161,0.355386,27.4977,2138.57,0.950755,4.888646862003952,154061.25597847803,1334.82,1047,175.5169677734375,-44.5415,1.25937,1.3547,-5.14418,124.21315104901441,147.2669726970198,-3.04249,-0.746603,706.040986445,-0.0133485,4272000,7.43414,0.00229758,0.254596,-41.2622,207.883,3.43146,747.269030982,313.968,-8.07602,0.00180941,18.165174786001444,-0.00843036,0.00170306,57877
1343.84,1080.62,-0.00230153,2098000,16.26502799987793,-1346.27,1949.62,255.713,290.006,0.332002,0.408367,0.69133,42.6097,1970.09,0.932694,4.824067262903554,154208.19384442692,1340.27,1048,162.6502685546875,-58.1271,0.364754,1.29419,-5.91314,124.67122041399125,147.36773961689323,-3.23662,-0.749675,715.59417384,-0.0133541,4276000,6.4813,0.00198577,0.235013,-32.1625,326.797,3.63368,757.530407022,269.832,-11.6195,0.00188549,17.872451939998427,-0.00842023,0.00170894,57922
1387.26,927.708,-0.00336086,2100000,17.726770401000977,-1392.47,2066.46,293.811,384.8,0.24809,0.587158,0.829326,29.2668,2072.09,0.977507,4.872820897988277,154355.76386707593,1390.99,1049,177.2677001953125,-38.8008,0.20082,1.46979,-7.12191,124.6833088429994,147.00505211297423,-2.92634,-0.756998,726.923241333,-0.0132171,4280000,4.72852,0.0015444,0.25966,-60.3029,227.519,3.60515,755.704881984,383.529,-8.95384,0.00188252,17.448922371986555,-0.00830213,0.00111253,57974
1343.28,1010.24,-0.00215801,2102000,18.11402702331543,-1342.54,2164.95,346.294,342.44,0.304718,0.389226,0.544199,24.4065,2173.69,0.942572,4.9773577680171,154502.66648740796,1340.0,1050,181.1402587890625,-10.2732,1.15934,1.4165,-10.091,124.26970098100719,147.26786138303578,-2.52507,-0.768942,735.316616227,-0.0129846,4284000,4.38866,0.00278203,0.245869,-48.2123,195.304,3.44436,748.120394514,333.246,-7.54922,0.0018652,18.02080263401149,-0.00843405,0.00254221,58022
1448.03,1372.65,-0.00123918,2104000,17.193838119506836,-1446.78,1948.96,326.794,281.343,0.322373,0.508923,0.702921,41.9528,1950.31,0.906279,4.784135518944822,154649.6240397189,1444.27,1051,171.93838500976562,-85.187,0.146375,1.1836,-4.78224,124.43003232701449,146.87672854296397,-2.69506,-0.764469,732.413774772,-0.0132285,4288000,5.72378,0.00191503,0.243387,-106.834,233.351,3.45259,751.42420752,267.774,-8.37349,0.00178664,17.662560697004665,-0.00841196,0.00203901,58071
1405.97,1032.61,-0.00302869,2106000,17.397294998168945,-1405.86,2221.34,325.026,303.269,0.23268,0.569003,0.572554,44.8043,2240.74,0.970325,4.976481672027148,154796.91402218197,1402.9,1052,173.9729461669922,-84.0191,0.298455,1.35426,-8.87014,124.48059450997971,147.20674644800602,-2.88044,-0.764446,735.75360089,-0.0135045,4292000,7.35126,0.00196126,0.249198,-94.6701,305.172,3.71495,748.775075128,293.454,-7.55685,0.00182917,17.749670265999157,-0.00848093,0.0009572,58118
1411.28,866.992,-0.00335592,2108000,16.65888214111328,-1411.05,2018.01,315.734,289.598,0.260727,0.591529,0.937949,46.9779,2017.83,0.934624,4.896325848036213,154944.07357079198,1404.71,1053,166.5888214111328,-70.548,0.641189,1.16804,-5.02599,124.46828594899853,147.20408568702987,-2.67246,-0.755497,737.802621976,-0.0136535,4296000,8.19234,0.00233653,0.246201,-26.3249,154.368,3.47598,753.37281048,275.151,-8.61396,0.00185027,17.839473889995134,-0.00839993,0.00207735,58166
1524.02,1120.44,-0.00201182,2110000,15.98205852508545,-1526.31,2047.26,320.748,273.071,0.344709,0.457434,0.454712,30.1325,2050.64,0.92295,4.930245911964448,155090.81386440992,1523.19,1054,159.82058715820312,-101.871,0.488232,1.35279,-5.33251,123.92918350698892,146.66118547093356,-2.55486,-0.761332,728.218887189,-0.01256,4300000,4.0919,0.00181721,0.241668,10.7949,262.347,3.02762,748.234797693,257.759,-9.38099,0.0018271,17.801756051980192,-0.00841431,0.0032799,58214
1267.84,1021.46,-0.00222526,2112000,18.012020111083984,-1273.19,1983.34,297.354,360.387,0.323648,0.415225,0.724175,35.6514,1990.83,0.932033,4.858285324968165,155238.3420986519,1268.79,1055,180.1201934814453,-68.7753,0.162348,1.11368,-5.6524,124.8170981919975,147.56317603998468,-2.50387,-0.726228,692.55176124,-0.0136947,4304000,6.39562,0.00230076,0.24609,-145.373,317.881,3.59867,732.824165448,352.569,-8.61922,0.0018507,17.887792523019016,-0.00855299,0.0011516,58261
1282.75,853.103,-0.00187124,2114000,18.611534118652344,-1282.14,1954.09,271.065,341.362,0.325999,0.479055,1.34666,31.8921,1965.76,0.948082,4.888071358931484,155386.03882629378,1278.94,1056,186.11534118652344,-132.048,0.333176,1.5273,-4.98425,124.7588232709968,147.50632727594348,-2.6276,-0.77637,738.614964985,-0.0125352,4308000,5.62437,0.00281863,0.245031,-122.244,244.748,3.48831,743.031948506,332.388,-8.99399,0.00196116,17.859432646015193,-0.00839822,0.00335259,58306
1378.08,1173.65,-0.00260735,2116000,18.752140045166016,-1377.46,2192.04,322.844,383.873,0.230971,0.572984,0.50625,41.4063,2195.05,0.968196,4.886656692979159,155533.1553446957,1375.4,1057,187.52139282226562,-35.2468,0.519811,1.43651,-7.0824,124.49107449699659,147.43460493296152,-3.05304,-0.779179,716.894703843,-0.013067,4312000,5.48521,0.00178566,0.25487,-98.2938,506.918,3.80809,748.614309502,379.353,-8.02849,0.00184236,18.056873742985772,-0.00837969,0.00151139,58351
1308.7,914.639,-0.00347462,2118000,16.213178634643555,-1311.43,1974.38,289.227,280.479,0.31325,0.63399,0.7987,32.4032,1986.39,0.946694,4.879946853034198,155680.87111695574,1309.41,1058,162.13177490234375,-51.4448,0.331452,1.27663,-5.27389,124.96154718101025,147.5868955530459,-2.50051,-0.73849,740.006613849,-0.0134398,4316000,7.04296,0.00210011,0.234052,-64.7986,175.751,3.53697,754.8180141,274.532,-10.1723,0.00172333,17.74540151900146,-0.00858235,0.00297382,58395
1440.88,949.349,-0.00309565,2120000,18.5749568939209,-1437.68,2103.02,344.524,368.408,0.295368,0.380807,1.3715,27.0396,2104.86,0.940294,4.838362929003779,155827.5318398047,1432.82,1059,185.7495574951172,-51.4358,0.185863,1.34874,-6.86053,123.7142140000069,146.4335777310189,-2.66003,-0.769457,724.373297264,-0.0127117,4320000,7.32063,0.0023568,0.258085,-21.561,308.919,3.4479,749.894905543,359.06,-10.2376,0.00179358,17.881000802008202,-0.00848725,0.000148392,58443
1348.92,1004.36,-0.00272454,2122000,16.68617057800293,-1351.43,2014.69,294.987,311.74,0.3143,0.486535,0.745595,32.6946,2025.6,0.956565,4.891908289951971,155974.80802636963,1344.91,1060,166.86170959472656,-144.29,0.157488,1.25327,-6.57554,124.51869341201382,147.52565992096788,-2.69052,-0.732737,760.237780168,-0.0130681,4324000,5.66904,0.00156441,0.255794,-57.2057,269.32,3.66519,749.684167363,294.843,-8.26659,0.00175615,18.115058219002094,-0.00855543,0.00232839,58490
1375.54,696.486,-0.00303624,2124000,16.622488021850586,-1369.47,1960.46,330.583,260.661,0.27034,0.549613,0.595668,31.725,1954.1,0.937385,5.0145134931080975,156121.6476478888,1369.5,1061,166.22488403320312,-10.8528,0.286633,1.33125,-7.0634,123.9588563250145,146.8455919951375,-2.89327,-0.766418,718.18906221,-0.0132188,4328000,4.9298,0.00213441,0.24342,-98.613,192.909,3.36446,754.212379435,254.694,-10.3282,0.00179787,17.87222217701492,-0.00856257,0.00141264,58535
1394.28,994.648,-0.00243266,2126000,17.520912170410156,-1394.12,2180.82,290.563,344.369,0.334658,0.420361,1.44882,43.5548,2180.19,0.92292,4.897795506985858,156268.65738406085,1393.63,1062,175.20912170410156,-92.4347,0.381202,1.21107,-6.866,124.35790838600951,147.1287796359975,-2.6567,-0.753952,754.199383321,-0.0127539,4332000,6.47833,0.00178782,0.240129,-79.8918,207.689,3.28429,746.633715333,340.855,-8.80098,0.00186932,17.87307574300212,-0.0084046,0.000337258,58581
1584.35,855.064,-0.00268745,2128000,16.233823776245117,-1590.63,2166.28,314.256,268.077,0.29619,0.463864,0.728663,40.4583,2174.78,0.943066,4.847878699976718,156415.79335748387,1586.51,1063,162.33824157714844,-60.2596,0.196558,1.35322,-5.70147,124.57737686100882,147.18592723101028,-3.13911,-0.762116,742.876441345,-0.0124304,4336000,6.79489,0.00183058,0.254997,29.5298,229.209,3.31675,747.871051145,253.746,-8.86376,0.00180855,17.76067167002475,-0.00848595,0.00126101,58621
1377.66,874.478,-0.00251625,2130000,16.17367935180664,-1381.91,2027.94,282.525,331.663,0.283475,0.519743,0.713738,39.0194,2039.99,0.920943,4.763292971969349,156564.45710810384,1374.29,1064,161.73678588867188,-18.3809,0.133248,1.18404,-6.35854,126.11656972300261,148.59744311397662,-2.9413,-0.755455,739.03793953,-0.0130905,4340000,5.04927,0.00219353,0.251061,-64.1805,244.512,3.45333,749.773453859,323.372,-9.28867,0.00188617,17.717580419004662,-0.00842351,0.0019714,58663
1384.75,1000.83,-0.00224036,2132000,16.60560417175293,-1386.29,2038.67,264.613,311.072,0.316004,0.560512,1.05894,23.1517,2041.41,0.906927,4.904428873036522,156711.93413311391,1384.13,1065,166.0560302734375,-110.872,0.489294,1.19535,-4.12592,124.91338709098636,147.60872073704377,-2.7389,-0.75708,715.740776403,-0.013329,4344000,4.20184,0.00235491,0.241219,-62.9365,224.101,3.17686,750.00670475,299.993,-9.14381,0.00190338,17.790904773020884,-0.00843519,0.00262526,58711
1475.24,1020.38,-0.00248433,2134000,15.670921325683594,-1470.54,2079.77,268.66,266.026,0.292348,0.495249,0.599966,30.5228,2071.64,0.905776,4.801970753993373,156858.69200125296,1468.89,1066,156.70921325683594,-82.33,0.0554428,1.11646,-6.50178,124.18719947899808,146.65501408898854,-2.72381,-0.769628,715.759024335,-0.0126182,4348000,4.38156,0.00174364,0.235534,-84.8284,166.627,3.12026,737.243416788,256.069,-13.9431,0.00189412,17.665843855997082,-0.00846958,0.0025063,58754
1410.2,898.143,-0.00249782,2136000,16.2772216796875,-1409.47,2050.28,309.29,290.041,0.258742,0.496966,0.371612,50.1052,2050.21,0.954053,4.897457051003585,157005.80632381092,1407.37,1067,162.772216796875,-37.3051,0.443983,1.22764,-8.09805,124.57787034398643,147.25083926398656,-2.84877,-0.745572,733.258249883,-0.0131787,4352000,6.33033,0.00214652,0.250621,-14.2316,243.053,3.63455,746.811950205,277.306,-11.6553,0.00184779,17.775511868996546,-0.00837423,0.00118997,58802
1302.81,1386.83,-0.00245416,2138000,18.486562728881836,-1303.2,2089.31,284.916,372.064,0.35684,0.504613,0.670597,24.6356,2103.29,0.945414,4.94142572695273,157154.67283823987,1299.85,1068,184.86561584472656,-109.609,0.298328,1.5356,-6.26067,125.71224356300081,148.29958519796492,-2.76002,-0.764861,716.946233793,-0.0130149,4356000,7.52063,0.00193145,0.247226,-17.2689,202.908,3.46706,737.900309348,363.037,-9.8852,0.00198012,17.645915908011375,-0.00826325,0.00218324,58845
1431.04,1260.0,-0.00210825,2140000,17.422651290893555,-1424.09,2073.91,323.807,312.656,0.338009,0.52941,0.566856,27.4169,2060.49,0.950134,4.852112696040422,157301.3557136569,1422.58,1069,174.2265167236328,-108.138,0.179886,1.59368,-5.84286,124.37247322098119,147.44406398301362,-2.88291,-0.762832,721.196024504,-0.0141604,4360000,4.39376,0.00177904,0.255175,-131.45,243.939,3.22017,744.784782561,305.443,-8.11953,0.00187793,18.219478065992007,-0.00844856,0.00170954,58889
1461.64,1221.93,-0.00202398,2142000,17.238910675048828,-1462.8,2044.21,307.026,319.261,0.270422,0.471704,0.711307,30.4758,2049.51,0.934398,4.762286137061892,157448.37661058194,1457.97,1070,172.38909912109375,-156.792,0.0180405,1.25256,-5.0698,124.63078082198626,146.85805509606143,-2.96609,-0.764428,754.2456341,-0.0122509,4364000,5.08537,0.00191777,0.243355,-38.0279,381.413,3.33564,752.397397719,305.729,-9.58093,0.00176739,17.46498813701328,-0.00842942,0.00158364,58937
1453.66,1403.05,-0.00103857,2144000,16.8100643157959,-1456.82,2046.81,331.549,287.358,0.276094,0.571925,1.35513,31.2707,2060.64,0.935591,4.880342710966943,157596.21575327092,1452.85,1071,168.10064697265625,-60.2284,0.172188,1.21133,-4.15982,125.0610635280027,147.57649493796634,-2.84532,-0.766721,722.904114473,-0.0132577,4368000,5.46452,0.00155891,0.253901,-54.302,290.976,3.37804,744.751123921,274.185,-11.8299,0.00188025,17.635088698996697,-0.00838115,0.00293768,58990
1376.19,802.94,-0.00228205,2146000,17.356618881225586,-1373.41,2193.14,283.919,347.921,0.319548,0.518173,0.965897,37.1496,2193.62,0.912316,4.832578698027646,157745.26313568492,1373.3,1072,173.56619262695312,-57.9446,0.652286,1.17978,-8.52569,126.01105581197771,148.74862368399044,-2.64311,-0.756555,717.78712508,-0.0133457,4372000,6.42969,0.00140728,0.243166,-53.8747,196.064,3.28651,730.543520138,337.706,-10.8345,0.00183544,17.904989173985086,-0.00850713,0.00157455,59035
1511.48,730.531,-0.00289104,2148000,15.244112968444824,-1510.31,2036.98,297.65,281.792,0.303981,0.654947,0.461081,46.0572,2033.86,0.909649,4.815143867017468,157892.11638385692,1505.48,1073,152.44113159179688,-45.8086,0.451542,1.16316,-5.86632,124.55106153801898,147.57712241704576,-2.42751,-0.765503,736.393078585,-0.0132786,4376000,7.65393,0.00140489,0.238569,-71.8239,175.625,3.34405,756.537788798,271.944,-8.85298,0.00174004,18.210917012009304,-0.0084075,0.00145071,59080
1432.87,843.328,-0.0020095,2150000,15.8975830078125,-1437.67,2100.29,288.739,279.116,0.237218,0.319836,0.530694,27.599,2116.2,0.971798,4.879178415983915,158038.81030549694,1432.41,1074,158.975830078125,-64.0851,0.0890012,1.48666,-4.41629,123.95002093800576,146.32310970599065,-2.45751,-0.783966,747.988973019,-0.0130619,4380000,5.0991,0.00225941,0.24269,-19.8378,307.603,3.49656,729.482368958,262.649,-8.29885,0.00176282,17.493910352000967,-0.00850692,0.00243141,59131
1371.79,928.91,-0.00106544,2152000,18.794981002807617,-1372.65,2101.52,334.019,383.743,0.276588,0.496525,0.897818,29.6381,2106.27,0.997582,4.826499652030179,158184.59407524194,1367.96,1075,187.94981384277344,-34.3099,0.309665,1.60777,-5.49343,123.4271694039926,146.1254966800334,-2.65609,-0.744904,761.794976685,-0.0138891,4384000,4.8537,0.00256724,0.257066,-87.5663,257.104,3.77916,751.63630065,373.311,-11.1797,0.00186273,17.87182762401062,-0.0083972,0.000732316,59175
1374.34,1544.94,-0.00258106,2154000,16.370248794555664,-1370.06,1987.3,314.922,262.935,0.299956,0.494478,0.521185,27.0759,1989.05,0.894748,4.87259428499965,158332.15322875397,1367.72,1076,163.70248413085938,-62.6194,0.156672,1.18003,-4.46511,124.82120803298312,147.2306386049895,-2.87587,-0.781389,722.199617424,-0.0135468,4388000,4.59397,0.00246934,0.244142,-38.8219,255.243,3.09427,757.463393532,256.585,-8.65187,0.00179462,17.536836287006736,-0.00837072,0.00209299,59226
1403.66,844.074,-0.00201238,2156000,18.37835693359375,-1405.79,2209.14,312.593,392.994,0.30027,0.486423,0.653063,36.072,2221.81,0.97914,4.895344157994259,158479.94636545796,1400.9,1077,183.7835693359375,-71.1811,0.231796,1.60476,-6.7954,124.80591612000717,147.5734875400085,-2.59487,-0.748198,758.303187372,-0.0124727,4392000,5.01466,0.00175081,0.255032,-10.1727,181.039,3.59059,752.136102344,384.172,-9.05622,0.00177296,17.872227262007073,-0.00835775,0.0016212,59280
1377.49,963.98,-0.00275598,2158000,16.96893882751465,-1376.69,2025.18,343.274,366.756,0.300783,0.567231,0.697355,31.8055,2034.72,0.959444,4.8488798470643815,158627.827031965,1375.17,1078,169.6893768310547,-201.351,0.22758,1.41107,-5.67251,125.25784410900087,148.2055806730641,-2.78603,-0.746583,713.899112635,-0.0133421,4396000,5.23727,0.00210244,0.258769,-137.387,428.126,3.57279,753.379981932,360.9,-10.543,0.00187645,18.098856716998853,-0.00846643,0.00141092,59330
1256.19,894.543,-0.00259403,2160000,19.639860153198242,-1253.83,2032.92,302.208,366.303,0.296736,0.445877,0.491994,40.7752,2037.77,0.959108,4.882972850871738,158774.8198905069,1252.18,1079,196.39859008789062,-72.7065,0.473228,1.29383,-5.31767,124.46300698799314,147.12677215086296,-2.53838,-0.728163,735.579189532,-0.013087,4400000,7.65921,0.00191952,0.261499,-142.618,298.242,3.6881,754.980972324,356.382,-8.86674,0.00186691,17.780792311998084,-0.00855569,0.001845,59384
1349.76,970.442,-0.00190577,2162000,18.19752311706543,-1346.82,1984.45,258.85,372.164,0.301432,0.435054,2.23676,40.9648,1982.7,0.935636,4.929377184074838,158921.70427154494,1343.64,1080,181.9752197265625,-15.9883,0.835586,1.26227,-5.3056,124.14507120900089,146.72848988205078,-2.42975,-0.760152,744.46065248,-0.0131152,4404000,7.1578,0.00203693,0.246581,-87.4683,216.282,3.36693,751.017738376,358.984,-8.61876,0.00193887,17.654041488975054,-0.00837325,0.000732462,59434
1369.55,861.058,-0.00177927,2164000,16.74983787536621,-1364.34,2027.59,288.8,263.562,0.315209,0.576383,0.72491,27.5565,2029.17,0.928147,4.912297256028978,159069.09924271196,1363.26,1081,167.4983673095703,-47.9873,0.16484,1.1934,-6.72305,124.86432101999526,147.59380110102938,-2.708,-0.734654,719.866056531,-0.0128244,4408000,5.94489,0.0018213,0.234919,-62.207,343.352,3.25525,729.46032728,250.52,-7.88592,0.00177419,17.817182825005148,-0.00863984,0.0011018,59484
1325.03,927.057,-0.00185278,2166000,17.255474090576172,-1325.47,2053.87,279.336,314.882,0.249472,0.507329,1.05497,25.064,2070.65,0.9629,4.9182533319690265,159216.82563873386,1323.26,1082,172.5547332763672,-58.7351,-0.020033,1.28066,-4.28911,125.04981589899398,147.59330745995976,-2.678,-0.734931,730.02555392,-0.0129595,4412000,5.18209,0.00211205,0.253006,-68.127,228.643,3.5386,756.885118505,307.059,-8.54246,0.00180214,17.62523822899675,-0.00846919,0.00207461,59528
1385.97,1095.88,-0.00260779,2168000,16.999025344848633,-1393.89,2017.49,373.376,311.809,0.318073,0.548967,0.4923,35.3882,2021.56,0.94085,4.929632489016512,159363.93891700092,1385.42,1083,169.99024963378906,-130.92,0.240455,1.36869,-4.63206,124.46208957998897,147.15707007900346,-2.59238,-0.754324,727.306785185,-0.0133865,4416000,6.41928,0.00194519,0.254541,-32.6099,369.808,3.4681,753.992599516,296.306,-8.13189,0.00190347,17.76534800999798,-0.00852827,0.00147909,59570
1550.17,1201.98,-0.00337116,2170000,15.44487476348877,-1550.82,2211.25,331.965,304.617,0.254927,0.591652,0.672908,32.4363,2217.73,0.9113,4.851510407985188,159510.90069265393,1547.11,1084,154.44874572753906,-48.6261,0.0984857,1.0961,-5.39369,124.51447992800968,147.09448611401604,-2.38141,-0.777209,716.664733624,-0.0134764,4420000,5.99636,0.00206719,0.241872,41.1245,204.618,3.16818,744.855655679,292.311,-10.1512,0.00167802,17.72849577802117,-0.00832419,0.00123715,59618
1397.16,961.699,-0.00306316,2172000,17.077219009399414,-1398.92,2141.3,304.567,340.653,0.330284,0.52765,1.45998,33.5072,2147.36,0.925088,4.922681364056189,159658.67512413792,1392.85,1085,170.77218627929688,-152.621,0.288211,1.28063,-5.09304,124.87905854798737,147.40425075305393,-2.65274,-0.760493,737.438974138,-0.0138904,4424000,8.98032,0.00201804,0.249024,-151.784,265.977,3.43465,759.3506939,324.628,-10.7034,0.00175512,17.60251084101037,-0.00846437,0.000548879,59661
1496.51,736.932,-0.00243145,2174000,15.961718559265137,-1497.37,2154.65,310.298,293.956,0.301633,0.452191,0.68457,41.0628,2163.87,0.923188,4.910834494949086,159805.73962861893,1494.08,1086,159.6171875,-15.2759,0.164699,1.20711,-5.75481,124.06607091802289,146.9567981379514,-3.03926,-0.760333,726.644014911,-0.013149,4428000,7.28722,0.0022468,0.237488,1.71185,171.885,3.39302,741.305822729,280.714,-8.08762,0.00175108,17.979892724979436,-0.0084676,0.00141883,59712
