Epoch,VF Loss,Sample Time (s),Q Predictions Std,R Predictions Min,V Predictions Max,Z variance train,Policy mu Mean,Log Pis Max,Policy log std Min,V Predictions Mean,Log Pis Mean,AverageReturn_all_test_tasks,Total Train Time (s),Policy log std Max,Number of rollouts total,R Predictions Mean,Log Pis Std,Number of env steps total,Policy mu Max,Q Predictions Mean,R Predictions Max,Z mean eval,Policy log std Mean,KL Divergence,Z mean train,Policy log std Std,Z variance eval,Policy mu Min,R Predictions Std,Log Pis Min,Q Predictions Max,Q Predictions Min,V Predictions Std,KL Loss,(Previous) Eval Time (s),V Predictions Min,QF Loss,Number of train steps total,AverageReturn_all_train_tasks,Policy mu Std,Epoch Time (s),RF Loss,Policy Loss,Train Time (s)
309,3.59116,4.174883084007888,62.902,0.00440592,163.172,0.796921,0.004679,6.48286,-2.29869,105.31,-2.75543,-31.9266058928,52548.76308174512,0.151953,25800,0.00971411,1.7637,1440000,2.23962,100.904,0.0140464,0.0524354,-0.396647,28.13519287109375,0.195235,0.238046,0.795569,-2.14162,0.00156014,-8.57489,160.29,-586.652,61.9175,2.813519239425659,40.38934277700173,-585.254,4.85567,620000,-28.1847816971,0.479509,168.34952697400877,55.2426,-106.346,123.78530111299915
310,2.65113,4.059012977995735,53.0788,0.00557305,165.702,0.790346,-0.0118809,6.74283,-2.06836,107.582,-2.65449,-30.5064001587,52717.86622688311,0.293894,25880,0.00951953,1.73992,1444000,2.20247,102.412,0.0143963,0.0262324,-0.388421,29.591901779174805,0.0414854,0.237438,0.760085,-2.28579,0.00152988,-8.61689,163.356,-665.504,51.4062,2.9591901302337646,39.62186253300024,-656.052,4.56898,622000,-26.311080524,0.483376,168.2367379189891,24.2641,-108.118,124.55586240799312
311,2.44661,4.2257983700037585,81.6977,0.00548341,165.921,0.770826,0.0026199,15.4083,-2.13538,86.7299,-2.46093,-29.74940671,52886.02426079111,0.0713071,25960,0.00989973,2.04942,1448000,2.72448,81.4286,0.0151861,0.0228934,-0.404435,30.156892776489258,0.222127,0.247451,0.758456,-2.92105,0.00162393,-9.63011,163.562,-733.578,80.5074,3.0156893730163574,40.49102601299819,-734.794,5.15528,624000,-26.3032199929,0.525615,168.31744901000638,42.3231,-86.7397,123.60062462700444
312,2.46058,4.137092237986508,98.6259,0.00528015,149.816,0.775384,-0.0211049,16.1522,-2.30468,71.0431,-2.28371,-29.4021839029,53054.266183417094,0.158925,26040,0.00987107,2.09524,1452000,3.09208,65.8692,0.0149702,0.0228674,-0.416209,33.54103469848633,0.0530675,0.255113,0.74947,-2.58619,0.00158051,-12.4105,147.27,-906.153,96.9824,3.3541035652160645,40.334436360004474,-900.269,5.54578,626000,-26.9151694086,0.559422,168.02065095399303,34.7291,-70.9569,123.54912235600204
313,2.529,4.056183562999649,66.4187,0.00562441,164.894,0.746615,-0.00425156,6.39019,-2.26633,92.6272,-2.5704,-29.876530603,53222.1494383651,0.121689,26120,0.00980904,1.79933,1456000,2.18644,87.5019,0.0148137,0.0210633,-0.400018,28.733028411865234,0.154053,0.243899,0.761003,-2.42303,0.00154771,-10.0688,162.325,-622.136,65.2687,2.873302936553955,40.55746811199788,-612.443,4.67039,628000,-27.6966191175,0.507297,168.4408017980022,48.3021,-92.6974,123.82715012300469
314,3.77315,4.156561481991957,105.963,0.00537789,161.931,0.755681,-0.0226169,11.95,-2.42373,58.1666,-2.09239,-29.5350821083,53391.990530212104,0.112428,26200,0.00974565,2.24615,1460000,2.77232,52.0833,0.0140723,0.0185612,-0.434642,35.36175537109375,0.0655297,0.267806,0.770179,-2.48041,0.00164201,-9.43618,159.269,-898.362,103.691,3.536175489425659,40.00259347999963,-892.991,7.28254,630000,-26.1808432849,0.592661,169.80278808599542,40.8711,-57.8332,125.64363312400383
315,1.89969,4.1202150890021585,58.6046,0.0057584,162.972,0.775675,-0.0125774,10.8183,-2.30777,112.554,-2.79586,-28.3698977081,53561.26968598411,0.0983893,26280,0.00955652,1.75398,1464000,2.36252,107.503,0.0147836,0.0274212,-0.388682,29.77956771850586,0.120148,0.237237,0.80604,-2.47037,0.00156061,-9.4602,160.396,-724.733,57.3788,2.977956771850586,40.043312923000485,-724.711,4.2165,632000,-27.149001194,0.456057,169.0830924269976,43.5174,-112.632,124.91956441499497
316,1.67059,4.034703326986346,38.8782,0.00532072,168.322,0.827271,-0.0317959,8.62242,-2.1651,127.207,-2.95141,-30.8200091895,53729.28187120311,0.0813209,26360,0.00954328,1.50326,1468000,2.64842,121.976,0.0143316,0.0217243,-0.381607,27.823368072509766,0.362801,0.22147,0.747599,-2.94845,0.00153783,-8.54898,166.14,-462.857,37.7825,2.782336950302124,40.241924027002824,-464.671,3.42599,634000,-28.0311278401,0.410173,168.06638487199234,28.1769,-127.202,123.78975751800317
317,2.67633,4.1719064920107485,81.1053,0.00500649,164.463,0.817671,-0.0134109,14.6307,-2.243,81.2008,-2.32999,-29.3302211828,53898.71196834913,0.233302,26440,0.00978602,2.08869,1472000,2.71448,75.7948,0.0144863,0.0246711,-0.417865,32.778934478759766,0.253109,0.250056,0.787632,-3.00236,0.00166089,-8.60898,161.922,-705.283,78.9621,3.277893543243408,40.19092102200375,-693.354,5.38934,636000,-26.7115086554,0.548575,169.75945374901494,52.4695,-81.3797,125.39662623500044
318,2.24453,4.122460177990433,82.9656,0.00505443,155.987,0.770666,-0.0253518,9.56977,-2.44742,79.0061,-2.38417,-30.4691040965,54067.49045452111,0.0731822,26520,0.00980851,2.0761,1476000,3.77117,73.565,0.014122,0.0333394,-0.409944,30.441883087158203,0.344357,0.255229,0.787169,-2.36077,0.00156513,-8.37334,152.675,-854.432,81.2816,3.0441882610321045,39.86399307299871,-833.42,5.67861,638000,-26.0983832596,0.543265,168.72129032299563,39.8424,-78.9643,124.73483707200648
319,3.11038,4.140736909015686,72.4188,0.00507052,146.666,0.816618,-0.0268352,5.79845,-2.35989,81.277,-2.40201,-29.6859524411,54237.19765007913,0.0771795,26600,0.00978342,1.96387,1480000,2.30369,76.1751,0.0152757,0.0163395,-0.404119,30.375024795532227,0.189551,0.248324,0.793554,-2.37382,0.00162796,-8.15426,144.083,-845.853,71.2794,3.0375025272369385,39.92369612699986,-842.029,5.30627,640000,-25.3804582767,0.540457,169.20625938801822,35.3371,-80.5529,125.14182635200268
320,2.24468,4.130984325987811,60.7583,0.00459876,166.057,0.771298,-0.0101977,6.18052,-2.39609,105.603,-2.72416,-30.2343628515,54406.42175148412,0.173752,26680,0.00945908,1.75996,1484000,2.33809,100.66,0.0150723,0.0185687,-0.391177,29.37425994873047,0.232952,0.240382,0.768914,-2.2592,0.00163682,-9.81726,163.724,-656.359,59.3441,2.9374260902404785,40.42708463800227,-656.099,4.87368,642000,-28.0650780436,0.476288,168.97753149698838,35.8912,-105.547,124.4194625329983
321,1.99937,4.069015684006445,27.9184,0.00434613,172.376,0.831645,-0.0245563,3.9804,-1.78067,140.444,-3.15379,-31.5031225547,54574.36094788313,0.208055,26760,0.00949909,1.25544,1488000,1.90969,135.437,0.0152166,0.0145588,-0.368814,26.700990676879883,0.396395,0.210109,0.769606,-1.73045,0.00166235,-7.35349,169.819,-200.893,26.853,2.6700990200042725,40.676285786001245,-194.657,3.58604,644000,-28.6857191362,0.357678,168.8898066390102,53.0649,-140.851,124.14450516900251
322,3.70569,4.074080390004383,87.2132,0.00551899,168.256,0.754544,-0.0308401,8.98196,-2.27955,84.5479,-2.47995,-30.4881554071,54744.10263957514,0.275088,26840,0.00967939,1.91281,1492000,4.24316,78.6037,0.0146782,0.0184104,-0.402264,31.009014129638672,0.291528,0.243567,0.78567,-2.99914,0.00163104,-9.75149,164.892,-757.281,85.5061,3.1009013652801514,39.72816713700013,-752.79,5.51768,646000,-28.0592007157,0.513028,169.76486325800215,49.4069,-83.7243,125.96261573099764
323,2.1181,4.116250126011437,50.0513,0.00559773,147.017,0.756427,-0.014163,13.6606,-2.24841,102.912,-2.65851,-32.176783051,54912.17148738515,0.132886,26920,0.00950466,1.76858,1496000,2.79001,98.1127,0.014983,0.0239307,-0.392006,28.901514053344727,0.133666,0.238668,0.788276,-2.55557,0.00161955,-9.04737,145.159,-652.633,48.4503,2.8901515007019043,39.70771685100044,-641.878,3.64486,648000,-28.043270174,0.48766,168.06450153501646,46.0525,-102.918,124.24053455800458
324,2.07835,4.176049368987151,64.3621,0.00532062,164.099,0.778063,-0.00548389,11.4992,-2.09197,98.4172,-2.64093,-32.4459265799,55081.35851510013,0.125027,27000,0.00972333,1.79204,1500000,2.51814,93.2694,0.0145057,0.0239082,-0.392901,27.469831466674805,0.0718851,0.242029,0.796386,-2.48841,0.00164461,-8.59908,161.337,-632.525,63.2604,2.746983289718628,39.71514352100348,-586.122,4.09337,650000,-28.8828441681,0.494475,168.4877111899914,22.4021,-98.0661,124.59651830000075
325,2.46393,4.177207858003385,71.0684,0.00521009,170.808,0.763804,-0.0253438,12.5624,-2.05798,119.999,-2.94956,-30.78981122,55251.25498264913,0.105823,27080,0.00945026,1.55747,1504000,2.11278,114.767,0.0144065,0.0261909,-0.376132,28.239521026611328,0.358271,0.221295,0.787942,-2.695,0.00163218,-9.3885,167.969,-491.659,70.5774,2.8239521980285645,40.41631605300063,-490.667,4.28491,652000,-26.8091978698,0.426219,169.8821260640034,34.1575,-119.53,125.28860215299937
326,2.35662,4.099312714010011,80.7173,0.00511548,170.428,0.793173,-0.0163696,9.86218,-2.19545,86.528,-2.40685,-29.9943908016,55421.128350859144,0.0922471,27160,0.00957051,2.02265,1508000,2.31713,81.0897,0.014838,0.00872685,-0.413765,32.631229400634766,0.134784,0.248828,0.765254,-2.17614,0.00165891,-8.94676,167.258,-752.874,79.472,3.263123035430908,40.43301993699424,-747.569,4.82855,654000,-27.2829022835,0.53205,170.17700757900457,38.8862,-86.6035,125.64467492800031
327,2.36577,4.134623228019336,81.195,0.00502711,167.653,0.766911,-0.017978,6.15083,-2.30714,76.3309,-2.17788,-30.4555321342,55590.64496981716,0.291442,27240,0.0099555,2.04665,1512000,2.29365,70.8822,0.0156962,0.0271049,-0.427921,32.55441665649414,0.161666,0.25713,0.79602,-2.17426,0.00153854,-11.2224,165.303,-890.8,79.4368,3.255441665649414,40.13209010800347,-879.414,6.18588,656000,-27.0813457937,0.567984,169.31052907602134,49.6157,-76.5161,125.04381573999854
328,2.76958,4.207295074018475,84.1201,0.00507887,164.928,0.799207,-0.0205059,14.1006,-2.34234,83.5651,-2.46508,-30.2330725223,55759.41599237418,0.098388,27320,0.0096716,2.02033,1516000,2.79456,78.0105,0.0142629,0.0276764,-0.403824,31.688201904296875,0.128627,0.246504,0.75486,-2.90525,0.00159953,-8.46555,161.844,-865.514,82.5541,3.1688201427459717,40.34074363199761,-866.191,5.58821,658000,-27.5753059368,0.526274,168.74553295201622,41.4737,-83.4305,124.19749424600013
329,2.48213,4.092745324000134,81.9345,0.00585892,162.486,0.771443,-0.0200119,14.2122,-2.12632,91.2879,-2.5151,-33.206044442,55929.37351453218,0.216505,27400,0.0098141,1.95144,1520000,2.55524,85.8237,0.0143378,0.0340706,-0.403384,31.432485580444336,0.266249,0.242514,0.775197,-2.29602,0.00155419,-9.05552,160.116,-883.011,80.2459,3.1432485580444336,40.36886557600519,-891.085,5.08212,660000,-27.2993647424,0.513468,170.08411308600625,51.8986,-90.9636,125.62250218600093
330,2.6889,4.179920499998843,82.1801,0.00546275,149.253,0.77352,-0.012859,14.3093,-2.38024,79.2913,-2.37897,-29.1878307443,56097.69797110218,0.160394,27480,0.00964999,2.03149,1524000,3.54534,74.1229,0.0139049,0.0288682,-0.409999,32.67829895019531,0.00850744,0.253803,0.78996,-3.07848,0.0015462,-9.09597,146.45,-909.64,80.642,3.2678298950195312,40.24484375400061,-896.63,5.78437,662000,-26.8477009364,0.542021,167.85888568699738,28.0478,-79.0238,123.43412143299793
331,2.44733,4.225693952008442,74.8637,0.00570311,163.275,0.808577,-0.0269226,6.51167,-2.30797,86.1577,-2.48137,-28.8267585,56265.521169234205,0.136162,27560,0.00957656,1.91235,1528000,2.334,81.5293,0.016587,0.0204705,-0.405027,31.573232650756836,0.34355,0.251067,0.772599,-2.297,0.00159947,-8.66108,161.741,-793.668,73.5618,3.1573233604431152,40.71278364799946,-799.789,4.77741,664000,-26.6426497212,0.522003,168.07152628200856,31.8837,-86.4493,123.13304868200066
332,2.46627,4.18271719700715,75.7539,0.00504843,164.277,0.778107,-0.00371247,14.4123,-2.08207,112.922,-2.83033,-29.1809925553,56434.91494915222,0.124405,27640,0.00964738,1.69778,1532000,3.14798,107.965,0.0145235,0.0325341,-0.384597,28.652597427368164,0.159062,0.237045,0.775048,-2.60423,0.00163583,-8.41884,160.991,-909.71,74.7681,2.865259885787964,40.46707840000454,-898.759,4.36234,666000,-26.4005915202,0.447835,169.40144214701286,26.3051,-113.013,124.75164655000117
333,3.46712,4.226923138994607,91.6913,0.0053485,159.022,0.765725,-0.0168383,8.2055,-2.2123,84.4553,-2.50523,-30.8056480508,56603.48073385821,0.0583672,27720,0.00966647,1.94816,1536000,2.34537,79.3257,0.0145884,0.0148032,-0.402563,30.129865646362305,0.19103,0.242077,0.780143,-2.17112,0.00156375,-9.94367,156.254,-900.45,90.71,3.012986660003662,40.462385886996344,-900.354,5.4828,668000,-26.7631520079,0.515134,168.6856587049915,47.5417,-84.3558,123.99634967900056
334,3.40398,4.296397549995163,71.7655,0.00557578,173.339,0.819713,-0.0256427,8.84493,-2.05223,95.1091,-2.63705,-33.0015256521,56771.90249220221,0.176047,27800,0.00982975,1.79293,1540000,2.59621,90.5146,0.0150555,0.0252431,-0.399092,29.13274574279785,0.103608,0.239975,0.780717,-2.63097,0.00156758,-9.94328,171.025,-679.927,70.0314,2.9132745265960693,40.345282248999865,-689.64,5.8871,670000,-26.6590858737,0.490789,169.16015281799628,33.7819,-95.7674,124.51847301900125
335,3.12765,4.285718684979656,82.2745,0.00551438,167.614,0.808581,-0.0226117,7.77287,-2.25187,76.8048,-2.31307,-33.4459743658,56942.153021650185,0.126536,27880,0.00991897,2.09692,1544000,2.39453,71.1492,0.0146067,0.0280471,-0.425267,33.87138366699219,0.284359,0.253798,0.742706,-2.63495,0.00154493,-8.85945,164.658,-895.544,80.9476,3.3871383666992188,39.60953712800256,-884.901,6.40312,672000,-27.4404018752,0.547528,169.6388768499819,55.8245,-76.3302,125.74362103699968
336,2.20338,4.177567676015315,60.3701,0.00483321,165.298,0.777199,-0.00960392,7.29346,-2.10883,112.892,-2.8023,-32.8126752342,57110.7689554442,0.113539,27960,0.00951019,1.67664,1548000,2.1787,107.612,0.0151748,0.0274634,-0.384552,27.711929321289062,0.0863198,0.229511,0.755755,-2.43756,0.00158681,-9.93637,162.973,-681.905,58.9642,2.771193027496338,40.22359155099548,-672.514,4.10468,674000,-28.4962238376,0.456028,168.12857604700548,33.899,-112.644,123.72741681999469
337,2.80303,4.074109720007982,84.9681,0.00503028,161.086,0.783121,-0.00771752,9.12198,-2.44399,81.5961,-2.36603,-31.8832008502,57279.14676135222,0.142257,28040,0.00985929,2.09132,1552000,2.49749,76.1896,0.0148561,0.020371,-0.408701,31.315994262695312,0.295856,0.25067,0.766803,-2.29664,0.00164497,-9.54322,158.511,-768.319,83.0383,3.1315994262695312,40.71331125299912,-762.805,5.54036,676000,-28.4738621509,0.545293,168.98484494900913,28.4271,-81.7716,124.19742397600203
338,2.3951,4.0674260670130025,80.9976,0.00545072,162.415,0.79021,-0.0114432,8.11739,-2.4222,74.8042,-2.34956,-31.9280662835,57448.05455291624,0.146138,28120,0.00963297,2.04416,1556000,2.47999,69.7407,0.0156528,0.0142404,-0.415795,31.182781219482422,0.00820443,0.257907,0.745364,-2.34808,0.00166118,-8.21607,159.536,-885.078,78.9885,3.1182782649993896,40.10895524400257,-878.237,5.49433,678000,-27.2026995434,0.54447,168.9085767970173,42.2964,-74.6328,124.73219548600173
339,1.66728,4.190046053001424,50.8211,0.00547879,174.739,0.812405,-0.0103557,8.32258,-1.95604,120.943,-2.87862,-30.9835082979,57618.45184851925,0.0823567,28200,0.00961219,1.58402,1560000,2.47255,115.808,0.0140366,0.0322938,-0.385364,27.401844024658203,0.0990207,0.22094,0.771232,-2.16013,0.00160776,-8.98116,171.558,-698.798,49.7347,2.7401845455169678,40.1111118320041,-678.132,3.70207,680000,-26.9445144427,0.424617,170.27829747400392,25.4569,-120.922,125.9771395889984
340,2.16908,4.144082527993305,73.1088,0.00517592,171.261,0.76478,-0.0151769,6.95679,-2.17724,93.3275,-2.5238,-29.7566912491,57787.37020029626,0.0914985,28280,0.00965524,1.91223,1564000,2.16244,88.3381,0.0142857,0.0222239,-0.408992,30.778175354003906,0.137042,0.244837,0.783888,-2.18788,0.00150676,-12.6401,168.689,-670.107,72.1539,3.077817678451538,40.23268858600204,-665.69,4.15224,682000,-28.557035785,0.512534,168.82043589699606,42.6371,-93.4842,124.44366478300071
341,1.97536,4.22154452597897,75.9939,0.00527396,169.49,0.816617,-0.00359988,8.52817,-2.05458,101.81,-2.6683,-34.1744358344,57956.03251081424,0.159071,28360,0.00970408,1.86808,1568000,2.30674,96.8769,0.0142911,0.0267807,-0.396188,30.623050689697266,0.441019,0.241695,0.776719,-2.32656,0.00162637,-8.60951,167.182,-948.34,74.6366,3.062305212020874,40.333612353002536,-929.989,4.05386,684000,-29.7459513083,0.487159,168.5405553519813,40.0123,-101.988,123.9853984729998
342,2.31288,4.170062201010296,63.6739,0.00469602,174.156,0.767792,-0.0211083,8.98882,-2.16624,100.627,-2.57057,-29.3589619339,58123.65898264426,0.0850366,28440,0.00959598,1.8691,1572000,2.33714,95.5359,0.0149196,0.0261189,-0.401971,30.048715591430664,0.183752,0.241872,0.77176,-2.59116,0.00161699,-8.44741,171.65,-617.2,62.6433,3.0048716068267822,40.4580874509993,-625.814,5.05753,686000,-27.2218849711,0.505269,167.9394334810131,40.2441,-100.813,123.31128382900351
343,2.36913,4.080308279022574,81.6631,0.00465357,169.4,0.798296,0.00480404,8.30484,-2.40159,99.9642,-2.57098,-29.767002763,58293.56157954129,0.0715372,28520,0.00955705,1.89004,1576000,2.5802,94.8504,0.0145951,0.014241,-0.408995,29.923419952392578,0.0288472,0.245238,0.766445,-2.3927,0.00162507,-8.1797,166.785,-909.99,80.6086,2.992341995239258,40.14730609200342,-903.331,4.22153,688000,-28.0281106831,0.500815,169.76874162702734,42.2834,-99.8569,125.54112725600135
344,2.50922,4.2415608130031615,88.199,0.00485876,164.191,0.753799,-0.00427318,14.0946,-2.26176,83.1481,-2.46021,-29.6917642404,58462.17178738129,0.105409,28600,0.00966877,2.07839,1580000,2.60414,77.9675,0.0141803,0.01247,-0.405045,32.88372039794922,0.15024,0.25008,0.79627,-3.40061,0.00160303,-9.89222,161.265,-882.446,86.528,3.288372039794922,40.28416106900113,-880.939,5.39269,690000,-28.8618133916,0.529014,168.27958829099953,44.8751,-83.2077,123.75386640899524
345,2.4093,4.0960674500020104,65.0114,0.00532713,155.747,0.791735,-0.0267111,5.58273,-2.16693,88.0009,-2.408,-32.2845211593,58630.39198740729,0.0763223,28680,0.00955856,1.92057,1584000,2.27367,82.6907,0.0145282,0.0167234,-0.403264,30.63883399963379,0.0656659,0.245779,0.774055,-2.15755,0.00163089,-9.13658,152.461,-875.172,63.4259,3.0638835430145264,40.61735790799867,-862.664,4.35411,692000,-29.1897052504,0.536853,167.9142325740031,35.7117,-87.8646,123.20080721600243
346,1.70663,4.115168894000817,51.1863,0.00482158,165.998,0.811225,-0.0103762,13.8942,-1.94424,111.467,-2.67922,-30.6067846414,58799.42448902628,0.0712802,28760,0.00949057,1.822,1588000,2.77863,106.277,0.0147338,0.0398752,-0.394461,28.39862632751465,0.0113192,0.232665,0.754197,-2.87665,0.00151825,-12.9364,163.656,-611.237,49.96,2.839862585067749,40.92634541699954,-596.338,3.49349,694000,-26.1356586774,0.475743,169.7723777680003,28.8724,-111.456,124.73086345699994
347,2.77968,4.119712112980778,75.5639,0.00553302,161.767,0.792813,-0.0176912,5.69142,-2.28974,89.3099,-2.48813,-30.7498673959,58968.14105519025,0.08288,28840,0.00980672,1.85204,1592000,2.30774,84.4347,0.0151239,0.0216286,-0.411846,28.928266525268555,0.234822,0.247564,0.778726,-2.62633,0.00154936,-8.90278,159.116,-722.338,74.4363,2.892826795578003,40.18912538299628,-718.409,5.257,696000,-28.0102131746,0.518547,168.5141591539723,47.0223,-89.4665,124.20532165799523
348,3.27919,4.2110658360033995,68.6164,0.00530638,160.3,0.774782,-0.017108,7.14153,-2.16332,92.7177,-2.5879,-28.9785076251,59135.55957652825,0.141438,28920,0.00972852,1.89316,1596000,2.41251,87.0057,0.0142236,0.0224291,-0.402829,32.31095504760742,0.0575938,0.243129,0.818475,-2.4401,0.00157428,-11.2965,156.728,-898.61,67.1646,3.231095552444458,40.39392883999972,-898.956,4.43939,698000,-28.2809427473,0.497792,167.7437141010014,37.0452,-91.8858,123.13871942499827
349,2.82214,4.226641291992564,81.9447,0.00534886,156.276,0.786027,-0.00171785,10.3975,-2.31094,83.5437,-2.3699,-29.5198733406,59305.05718175825,0.14816,29000,0.00971148,2.09891,1600000,2.25299,78.5074,0.0141493,0.0201846,-0.408307,31.136762619018555,0.0275809,0.254507,0.777501,-4.45556,0.00152295,-10.67,154.156,-921.097,80.1671,3.1136763095855713,40.071534870003234,-909.841,6.17337,700000,-27.0016119652,0.544289,169.39444025199919,42.0066,-83.9712,125.09626409000339
350,2.70514,4.101602133989218,69.4585,0.00485385,169.011,0.777819,-0.0149919,6.96241,-1.99311,109.979,-2.79929,-30.7919834835,59473.75873356624,0.149242,29080,0.00965371,1.74418,1604000,2.48739,105.094,0.0153997,0.0282655,-0.389429,29.74105453491211,0.108142,0.230016,0.804517,-2.35614,0.00156725,-9.39987,166.243,-788.017,68.5639,2.9741055965423584,40.17741836299683,-787.787,4.3322,702000,-26.885774246,0.453664,168.4152053779835,43.5989,-110.622,124.13618488099746
351,1.84043,4.163453023000329,65.3111,0.00549006,164.549,0.793206,-0.0163399,8.08518,-2.24572,97.5756,-2.47824,-31.5354793875,59641.664821319246,0.163258,29160,0.00983985,1.87767,1608000,2.35377,92.7858,0.0144542,0.0254839,-0.407743,29.097484588623047,0.310862,0.247287,0.754288,-2.2511,0.00159327,-9.56922,162.402,-700.897,64.3321,2.9097485542297363,40.466625094995834,-704.075,5.31741,704000,-26.8801297663,0.510677,168.87624766599765,30.768,-97.5207,124.24616954800149
