Policy log std Std,Z mean eval,Policy mu Max,QF Loss,AverageReturn_all_train_tasks,Policy mu Std,R Predictions Min,Policy mu Min,AverageReturn_all_test_tasks,RF Loss,Q Predictions Min,Train Time (s),Log Pis Max,V Predictions Max,Log Pis Mean,V Predictions Mean,Policy log std Min,V Predictions Min,Policy log std Mean,Number of env steps total,Policy Loss,Policy mu Mean,(Previous) Eval Time (s),KL Loss,Total Train Time (s),Number of rollouts total,Epoch Time (s),Epoch,Log Pis Std,Q Predictions Std,Q Predictions Max,Sample Time (s),Policy log std Max,Z variance train,Z mean train,Log Pis Min,Z variance eval,R Predictions Std,R Predictions Max,Q Predictions Mean,R Predictions Mean,V Predictions Std,KL Divergence,Number of train steps total,VF Loss
0.280686,3.1436,5.22061,10376.1,853.187801613,1.06418,-0.121123,-5.49082,833.097066295,542.944,-21.6222,371.1895831869915,67.5129,5889.78,2.63497,2778.7,-2.14363,-2.14613,-0.501703,1072000,-2780.91,0.218884,61.56044660200132,822.8587036132812,97908.79509858202,33671,440.12478219800687,217,10.7375,1725.3,5871.39,7.374752409014036,0.451417,0.341907,6.14302,-14.3232,0.356109,0.0423029,0.392109,2730.9,0.0374406,1723.82,8228.5869140625,872000,4738.21
0.384068,4.86918,6.93816,32039.2,942.444705998,1.49951,-0.0747081,-7.36256,950.628538893,574.698,-36.0204,372.1587218670029,108.563,10312.8,15.0284,4490.86,-4.75274,-69.9662,-0.705876,1076000,-4500.19,0.168439,66.93884242700005,413.297607421875,98350.08876022602,33755,446.6714968500164,218,14.0231,2706.43,10160.7,7.57393255601346,0.940149,0.25321,4.83691,-14.0453,0.651299,0.0422713,0.46814,4337.03,0.0322061,2782.33,4132.97607421875,876000,11535.1
0.383978,2.91453,6.8992,43851.9,967.124901271,1.41475,-0.0951248,-7.97466,968.476137075,579.418,-78.4945,373.0050422799977,95.999,10558.7,13.6584,5697.54,-2.99312,-52.1327,-0.725033,1080000,-5679.61,0.347387,61.563019255001564,187.64956665039062,98790.97527892806,33835,441.7248917220131,219,13.6564,3413.52,10454.0,7.156830187013838,1.19539,1.64889e-05,19.1995,-14.3773,0.186968,0.0394373,0.353417,5538.92,0.0330947,3421.79,1876.49560546875,880000,16456.5
0.330241,3.45729,7.52266,26562.3,965.401806107,1.28616,-0.046498,-11.873,960.985729673,533.74,-53.1315,372.9160641750059,98.4285,8826.95,9.97265,5651.01,-3.27211,-236.934,-0.656062,1084000,-5634.31,0.389702,60.726666303002276,86.01837158203125,99235.85898451704,33915,440.90432964797947,220,12.7828,2669.31,8777.48,7.261599169971305,0.754487,0.116074,4.75751,-14.3632,0.133425,0.0398691,0.467328,5532.92,0.0351926,2642.7,860.1837158203125,884000,9453.36
0.316908,3.67612,9.59271,21018.7,965.722325076,1.24129,-0.0763554,-7.72752,971.865374868,557.56,-33.3254,372.43257733299106,121.135,9283.47,7.07738,5560.52,-2.76644,-36.9249,-0.578819,1088000,-5577.9,0.306917,64.70746153898654,124.19903564453125,99677.27129346001,33995,444.81931232695933,221,14.5777,2578.1,9279.3,7.67927345498174,0.778769,0.25903,3.59787,-13.3739,0.146187,0.0374099,0.337008,5469.4,0.0330495,2524.5,1241.9903564453125,888000,8978.46
0.287566,3.8728,6.95436,18496.7,971.033401936,1.122,-0.0946691,-7.78489,971.162542925,576.386,-8.6923,377.0903545010078,93.327,7627.26,3.53313,4847.41,-3.14017,-70.5766,-0.510231,1092000,-4852.86,0.224441,61.30240766800125,74.78740692138672,100125.73134745404,34075,445.80151994402695,222,13.6342,2046.33,7520.05,7.408757775017875,0.279893,2.25149e-08,2.62463,-15.716,0.107536,0.0451403,0.667344,4785.54,0.029729,1997.33,747.8740234375,892000,7180.55
0.293346,2.14978,13.3815,16509.1,963.131398447,1.10242,-0.0392071,-10.3022,970.796251466,554.767,-67.5933,381.52045339699544,96.314,7542.79,2.91422,4421.36,-3.22868,-12.0601,-0.490164,1096000,-4424.87,0.192394,63.9629587429954,70.67350769042969,100579.92050604799,34156,453.25932065695815,223,13.8404,1843.03,7500.77,7.77590851696732,0.501311,0.0673558,3.66851,-16.3837,0.0790828,0.0347098,0.388683,4364.69,0.0299239,1794.61,706.7350463867188,896000,6653.95
0.28316,0.622577,6.81002,13780.9,652.632996202,1.09003,-0.108125,-11.1459,532.219740876,593.972,4.02601,383.05235111899674,75.6473,9783.95,2.57927,4088.04,-3.26793,-20.4599,-0.489882,1100000,-4096.35,0.178418,64.89461193900206,74.6139144897461,101044.27188376797,34297,455.56323832696944,224,13.5682,1574.09,9210.43,7.6162752689706394,0.334781,1.11487e-08,1.70134,-15.7231,9.41566e-09,0.0384524,0.351295,4028.14,0.0329092,1548.16,746.1390991210938,900000,7166.8
0.325465,1.80331,6.61374,19700.6,764.351458095,1.39666,-0.0583515,-6.62115,765.164311149,556.779,-69.6559,385.0313891659898,72.7454,8294.36,11.1088,3228.51,-2.67104,-43.2159,-0.606739,1104000,-3251.52,0.0515213,73.68457625199517,300.2831726074219,101509.36629828598,34402,466.492232856006,225,12.8347,1689.1,8355.54,7.776267438021023,1.19356,0.232648,0.934978,-14.8509,6.59934e-09,0.0379729,0.338385,3131.55,0.0343482,1736.47,3002.83154296875,904000,8724.64
0.401114,2.8957,8.19333,28799.0,948.594448906,1.4195,-0.0599795,-9.25323,947.81979132,555.366,-40.43,382.1719883069891,70.9434,9026.93,13.3777,4507.23,-2.83578,-5.19457,-0.753601,1108000,-4534.96,0.115136,72.28870059199107,116.40734100341797,101960.76398879196,34483,462.26219944196055,226,11.7434,2519.88,8934.9,7.801510542980395,0.494319,1.13793e-08,4.53431,-14.9471,4.606e-05,0.0374768,0.345855,4387.88,0.0314405,2536.16,1164.0733642578125,908000,9734.32
0.355195,3.1657,8.97163,25699.1,966.55781623,1.36113,-0.0437472,-7.39099,960.685583637,593.071,-17.1556,371.84013028698973,93.1695,9208.44,11.0524,5000.92,-3.11823,11.487,-0.701795,1112000,-4992.23,0.157011,61.4261102360033,129.41981506347656,102402.16862532796,34563,440.6328519110102,227,12.113,2628.98,9102.33,7.366611388017191,1.42575,2.23503e-09,1.06813,-17.2312,2.11e-08,0.0423289,0.670919,4881.52,0.0324275,2621.19,1294.1981201171875,912000,9942.95
0.320534,5.29958,12.4419,15317.5,973.184784403,1.22936,-0.0612117,-7.73659,972.335466073,578.013,-14.9061,371.6720754709968,92.2335,9359.3,6.91487,5306.67,-3.55331,-87.5419,-0.63308,1116000,-5306.84,0.129203,62.199974611008656,86.92739868164062,102843.10336010696,34643,441.39064052198955,228,12.7075,2274.28,8747.13,7.518590439984109,0.222922,8.88922e-05,3.77381,-14.18,1.07722e-08,0.0362979,0.310612,5220.21,0.0309354,2241.34,869.2739868164062,916000,7380.38
0.279958,2.43522,6.21238,17209.8,721.230389864,1.14162,-0.127457,-6.62915,700.75574958,574.9,-62.5774,371.6456537290069,75.0611,7230.62,4.25819,3931.27,-3.0067,33.6135,-0.536283,1120000,-3938.01,0.185934,61.74556640299852,196.18792724609375,103291.84817625802,34755,440.8802919550508,229,12.2044,1987.32,6956.69,7.4890718230453786,0.508172,1.99113e-09,4.82736,-17.9725,4.96813e-09,0.0413796,0.324721,3875.21,0.0348396,1961.72,1961.8792724609375,920000,7011.79
