Q Predictions Min,V Predictions Max,Log Pis Max,Policy log std Std,Log Pis Mean,Log Pis Min,V Predictions Min,Z mean train,V Predictions Std,Q Predictions Max,Log Pis Std,Number of rollouts total,R Predictions Std,VF Loss,KL Divergence,Q Predictions Std,QF Loss,Number of train steps total,Policy Loss,Policy mu Mean,(Previous) Eval Time (s),Z variance eval,Sample Time (s),Total Train Time (s),Train Time (s),R Predictions Max,Epoch,R Predictions Mean,R Predictions Min,Policy mu Std,Q Predictions Mean,Z variance train,AverageReturn_all_test_tasks,RF Loss,V Predictions Mean,Policy mu Min,Policy log std Mean,Policy mu Max,Policy log std Max,KL Loss,AverageReturn_all_train_tasks,Epoch Time (s),Policy log std Min,Z mean eval,Number of env steps total
-3524.77,24.8171,16.898,0.236054,-1.62004,-10.5865,-3510.57,0.103956,387.248,19.7184,3.4643,200800,0.00167406,93.796,45.7505989074707,391.835,637.969,999000,269.002,0.0157972,32.88838864583522,0.199617,7.067688068374991,64989.32161925547,23.585862425155938,0.00346438,998,-0.00127866,-0.00598496,0.717083,-277.143,0.759291,-184.692713398,354.671,-267.341,-3.00976,-0.514751,3.96604,0.037298,228.75299072265625,-114.986373335,63.54193913936615,-2.39233,0.231432,10190000
-4533.69,22.8137,18.1099,0.240511,-1.47518,-10.7176,-4593.95,0.21842,413.461,21.5508,3.49162,201000,0.00142367,134.129,47.832271575927734,415.423,616.151,1000000,292.316,0.0299953,33.027921685017645,0.207404,7.0637825932353735,65052.85229391046,23.439200432039797,0.00222075,999,-0.00147932,-0.0060745,0.736172,-301.627,0.812968,-186.08708567,403.571,-297.396,-3.60622,-0.529444,3.20798,0.0798834,239.16136169433594,-116.842814689,63.530904710292816,-2.00982,0.224305,10200000
-4889.1,25.3596,17.5183,0.239014,-1.54214,-10.2074,-4967.26,0.244318,416.944,22.6039,3.40305,201200,0.00150812,133.002,46.52647399902344,416.498,706.92,1001000,274.442,0.0598811,33.03560211695731,0.187744,7.036096260882914,65116.435124712996,23.631196496076882,0.00335705,1000,-0.00141765,-0.00597099,0.717721,-284.571,0.794658,-201.438381735,371.502,-278.144,-3.72263,-0.531032,2.9478,0.0363104,232.6323699951172,-126.895702018,63.7028948739171,-1.88873,0.269534,10210000
-4150.06,26.2905,14.6738,0.240505,-1.72856,-11.5257,-4083.04,0.243866,404.934,22.455,3.38274,201400,0.00151036,85.3089,45.82220458984375,409.23,648.199,1002000,273.444,0.034787,32.915329644456506,0.195962,7.029656557366252,65179.961060952395,23.541960200294852,0.00285149,1001,-0.00157531,-0.00608472,0.70737,-281.507,0.748243,-202.854564804,356.383,-271.478,-3.88972,-0.52963,3.293,-0.0126009,229.11102294921875,-118.6973586,63.48694640211761,-2.1939,0.242203,10220000
-3465.71,22.9206,16.6793,0.242223,-1.80172,-10.4175,-3524.22,0.183541,385.7,22.4643,3.46995,201600,0.00162179,93.3467,43.30859375,386.995,857.597,1003000,256.854,-0.00953852,32.96244048047811,0.192011,7.031012943945825,65243.36516793724,23.39271350298077,0.00439455,1002,-0.00148847,-0.00529527,0.693612,-263.848,0.796902,-177.014665212,330.316,-258.051,-4.12972,-0.520346,3.10324,-0.0340867,216.54296875,-115.897324965,63.3861669274047,-1.9764,0.292593,10230000
-3191.77,27.4497,22.1664,0.23249,-2.04192,-11.8089,-3154.34,0.193636,372.708,22.592,3.33673,201800,0.00160221,70.8616,50.343990325927734,377.285,524.175,1004000,243.701,-0.00416015,32.98003296088427,0.185787,6.994025466963649,65306.82115328219,23.468214468099177,0.00412896,1003,-0.00158201,-0.00604308,0.681143,-250.817,0.76589,-214.047971289,349.615,-243.145,-3.385,-0.500322,4.46812,0.00933629,251.71995544433594,-113.351117307,63.4422728959471,-2.04704,0.22174,10240000
-4734.53,25.0588,12.1149,0.242604,-1.53694,-11.8244,-4712.17,0.169315,406.565,22.5166,3.42604,202000,0.00134231,73.0759,42.69051742553711,408.338,603.991,1005000,274.798,0.0139023,32.99739799555391,0.198127,7.007471547462046,65370.06376252603,23.276753153651953,0.00339793,1004,-0.00175057,-0.00595806,0.726042,-283.959,0.797872,-180.848354709,356.23,-275.137,-3.63789,-0.528945,3.17011,0.00986367,213.4525909423828,-137.75346812,63.28162269666791,-1.99776,0.258075,10250000
-3796.98,25.3863,15.1259,0.238482,-1.68736,-10.6945,-3847.13,0.0776826,420.677,23.2632,3.52691,202200,0.00139399,89.6772,47.578983306884766,422.579,578.68,1006000,259.791,0.0421729,32.96241404302418,0.189484,7.036184727214277,65433.263696786016,23.24805645365268,0.00396905,1005,-0.00141102,-0.00483336,0.710128,-269.37,0.792985,-176.579654521,351.643,-261.489,-3.98202,-0.513825,3.3417,0.159915,237.89491271972656,-120.54311301,63.24665522389114,-1.85325,0.220154,10260000
-4270.34,25.6606,14.7882,0.243344,-1.57506,-11.6364,-4292.83,0.215934,416.316,22.1795,3.49261,202400,0.00150684,81.3874,49.10663604736328,420.229,537.995,1007000,278.753,0.0473531,32.919517140835524,0.195069,7.012775344774127,65496.48234690912,23.35494478791952,0.00345553,1006,-0.00158085,-0.00613006,0.721215,-288.382,0.786681,-202.728949143,389.069,-280.758,-2.96759,-0.520288,2.75237,0.0580674,245.53317260742188,-124.435967045,63.28723727352917,-1.80339,0.281708,10270000
-4174.49,26.2058,23.7362,0.242358,-1.54674,-9.58486,-4118.42,0.144488,406.42,24.8117,3.52321,202600,0.00138336,87.4952,45.6423454284668,413.362,699.266,1008000,273.695,0.00363317,32.85477018170059,0.196122,7.089682183228433,65559.84301765077,23.409258298575878,0.00344216,1007,-0.00154184,-0.0054789,0.721807,-283.749,0.780589,-157.966305403,319.873,-274.327,-4.14311,-0.535071,3.47464,-0.0197058,228.21173095703125,-122.450604211,63.3537106635049,-1.82205,0.261409,10280000
-3964.15,20.1578,16.5509,0.24526,-1.5989,-10.2382,-3976.34,0.268475,478.557,17.2804,3.52568,202800,0.00151027,110.47,50.721961975097656,480.135,727.268,1009000,333.078,0.0106119,32.86560413707048,0.198934,7.1111352583393455,65623.06246641837,23.280416725203395,0.00330273,1008,-0.00127592,-0.00506085,0.730306,-343.962,0.792739,-213.043576173,399.422,-334.653,-4.14699,-0.519716,3.4599,0.0151044,253.60980224609375,-128.209494222,63.25715612061322,-2.08377,0.240131,10290000
-4217.13,25.4526,16.8248,0.24669,-1.59768,-10.3482,-4208.25,0.101111,406.982,22.3729,3.36406,203000,0.00148829,129.734,48.8373908996582,413.253,817.571,1010000,304.843,0.03345,32.835998446680605,0.2043,7.009047485888004,65686.1946819378,23.182076523080468,0.00328074,1009,-0.00167251,-0.00601374,0.720266,-315.923,0.797835,-247.868318216,376.154,-303.55,-3.87675,-0.533816,3.76565,0.171312,244.18695068359375,-118.30320469,63.02712245564908,-2.14019,0.0359566,10300000
-4785.03,26.7906,18.2563,0.237284,-1.66074,-11.1289,-4788.97,0.213233,405.245,23.8136,3.41252,203200,0.00160589,74.9616,45.09072494506836,408.201,669.738,1011000,261.346,0.0440475,32.94079122506082,0.195498,7.003558658063412,65749.17789732665,23.154323529452085,0.00362394,1010,-0.00159106,-0.0059594,0.711068,-270.299,0.78296,-230.574820211,340.4,-260.282,-3.57893,-0.529988,3.16491,0.0548013,225.45362854003906,-128.489410203,63.09867341257632,-2.04272,0.321343,10310000
-4625.02,25.1339,21.8823,0.237239,-1.64224,-10.5941,-4626.09,0.274557,433.144,23.5906,3.51536,203400,0.00137099,117.683,47.32687759399414,438.229,574.68,1012000,286.049,0.0335207,32.829303247854114,0.190631,7.132264944724739,65812.45415330864,23.198550424538553,0.00214998,1011,-0.00163032,-0.00528217,0.718139,-295.803,0.77961,-183.818953103,359.741,-284.935,-3.83842,-0.518884,3.58987,0.127792,236.63438415527344,-124.945187764,63.160118617117405,-2.19532,0.258344,10320000
-3262.09,27.3736,18.6787,0.234247,-1.81379,-9.58441,-3210.66,0.158654,361.137,24.8834,3.33982,203600,0.00148474,87.2869,45.03837585449219,364.795,458.706,1013000,248.65,0.0271172,32.949285729788244,0.20604,7.019188675098121,65876.00151014328,23.466558665968478,0.00487301,1012,-0.00142045,-0.00523482,0.704089,-257.906,0.824311,-191.233224449,345.762,-249.87,-3.21483,-0.515306,4.23732,0.00982958,225.19187927246094,-122.497925977,63.43503307085484,-2.00107,0.242593,10330000
-5108.54,26.6591,15.9151,0.237004,-1.81879,-9.85314,-5035.51,0.0741222,376.662,23.4754,3.44622,203800,0.00147311,89.7381,43.28656005859375,380.932,546.885,1014000,236.958,0.0404934,33.06552032660693,0.196888,7.009800033643842,65939.35247721896,23.32051603961736,0.00319616,1013,-0.00147453,-0.00678248,0.686549,-244.017,0.79642,-239.614866348,252.954,-234.058,-3.11058,-0.517572,3.10589,0.0521684,216.43280029296875,-128.934259238,63.39583639986813,-1.98614,0.250747,10340000
-5602.08,28.1872,13.2827,0.235758,-1.49497,-10.5544,-5585.9,0.269531,421.838,23.532,3.5486,204000,0.00163472,100.776,45.93617630004883,422.598,600.239,1015000,278.658,0.0209632,33.02462656982243,0.202255,7.097856349311769,66002.7153037861,23.318913971073925,0.00354652,1014,-0.00151973,-0.00598891,0.734702,-288.952,0.803143,-190.974108463,351.867,-279.329,-3.92697,-0.521439,2.84113,0.0193221,229.68087768554688,-127.23759709,63.441396890208125,-1.92152,0.154592,10350000
-4078.25,22.735,25.7803,0.231323,-1.83446,-13.5519,-4026.67,0.194486,395.632,21.8026,3.38688,204200,0.00140373,114.927,43.543052673339844,398.862,551.59,1016000,232.586,-0.00972757,32.94973692204803,0.201787,7.015670834109187,66066.18486052472,23.35368220694363,0.00268065,1015,-0.00183708,-0.00494297,0.704723,-240.22,0.787171,-207.837684956,306.395,-232.627,-3.26266,-0.513918,4.99785,-0.0335225,217.71527099609375,-120.809591116,63.31908996310085,-1.74688,0.247998,10360000
-5821.51,22.0852,11.9157,0.234728,-1.86826,-10.8939,-5734.45,0.0817682,330.601,20.3312,3.246,204400,0.00149723,57.5806,42.08526611328125,335.084,521.926,1017000,209.879,0.0356503,33.10415028501302,0.202477,7.169972056522965,66129.49364565965,23.24337872862816,0.00330924,1016,-0.00124328,-0.0051862,0.676338,-217.567,0.758415,-176.384174693,273.416,-210.368,-2.87539,-0.531727,2.70759,-0.00225663,210.42633056640625,-128.072075177,63.517501070164144,-1.98274,0.255122,10370000
-4561.75,27.1514,27.4568,0.242759,-1.74462,-10.9119,-4537.69,0.264127,402.556,25.5109,3.48195,204600,0.00158509,114.825,47.91808319091797,410.092,602.71,1018000,274.923,0.0353027,32.89933062065393,0.183742,7.004328353330493,66192.71849126834,23.090924528427422,0.0037324,1017,-0.00152515,-0.00593069,0.702344,-282.922,0.781606,-209.383936222,358.559,-272.257,-3.91681,-0.520453,3.06566,-0.000370383,239.59042358398438,-117.074477678,62.99458350241184,-2.07807,0.246338,10380000
-4647.08,23.3206,28.5427,0.231422,-1.77843,-10.3035,-4646.42,0.237053,411.893,18.981,3.39556,204800,0.00141165,108.933,45.1921272277832,415.566,607.299,1019000,263.906,0.0281312,33.13337825611234,0.196381,7.001350556500256,66255.94919263385,23.18945629801601,0.00253438,1018,-0.00159304,-0.0058728,0.698161,-271.416,0.778606,-190.454805968,316.875,-261.2,-4.26174,-0.517589,3.9703,0.0422108,225.96063232421875,-108.107144443,63.324185110628605,-1.92992,0.181237,10390000
-7963.62,24.8127,15.5054,0.232786,-1.83926,-9.91638,-7914.81,0.191058,410.617,21.8331,3.30959,205000,0.00145502,67.0708,45.40535354614258,413.281,536.09,1020000,256.427,0.022011,33.049869023263454,0.183699,7.022871217690408,66319.39997467026,23.273122508078814,0.00290083,1019,-0.00173125,-0.00629622,0.696511,-264.391,0.799395,-193.869728139,327.145,-254.895,-3.36089,-0.516742,3.02144,0.0395593,227.02676391601562,-128.1209466,63.345862749032676,-1.82774,0.285939,10400000
-4075.21,26.29,26.8894,0.245043,-1.34933,-8.95293,-4031.57,0.209678,444.762,24.8894,3.6156,205200,0.00149533,75.4784,47.86715316772461,448.499,633.432,1021000,301.749,0.0468144,33.15255632996559,0.200905,6.997157706879079,66382.53570373077,23.142887422814965,0.00249903,1020,-0.00153504,-0.00618786,0.740656,-309.561,0.769568,-191.957900238,387.142,-298.563,-4.74651,-0.539703,4.29513,0.0335185,239.3357696533203,-103.782107108,63.292601459659636,-2.26172,0.230311,10410000
-3669.08,25.6958,15.1227,0.241982,-1.50835,-10.9481,-3629.36,0.193299,406.539,23.1699,3.50722,205400,0.0014693,68.7885,46.24890899658203,410.516,825.517,1022000,280.62,0.0407375,32.99955827835947,0.192856,7.025821575894952,66446.27893009596,23.333641436882317,0.00434734,1021,-0.0013484,-0.00525459,0.725647,-289.634,0.795017,-217.814723476,367.589,-280.717,-4.16113,-0.523038,3.13582,0.0811931,231.24453735351562,-115.640832314,63.35902129113674,-2.18007,0.23521,10420000
-3665.6,27.4868,18.7401,0.251805,-1.43466,-10.5875,-3680.75,0.206502,428.105,23.191,3.62545,205600,0.00157175,133.238,48.77627944946289,432.98,740.718,1023000,309.338,0.0204507,33.38757320959121,0.192169,7.105902406387031,66509.72250617947,23.355087278410792,0.00391707,1022,-0.00141035,-0.00585279,0.735058,-317.574,0.798662,-192.242485904,392.875,-307.996,-4.04804,-0.537329,3.62813,0.0718929,243.8813934326172,-119.703739651,63.84856289438903,-2.26264,0.193726,10430000
-7707.37,27.8385,24.0773,0.240625,-1.73086,-11.3888,-7648.95,0.141089,464.119,24.047,3.3918,205800,0.00148708,106.096,48.515281677246094,464.205,665.646,1024000,294.658,0.0158692,32.986341666430235,0.198786,6.986086145043373,66572.96381173655,23.348008788190782,0.00295008,1023,-0.00129892,-0.0055238,0.719722,-302.411,0.800296,-231.482097859,394.514,-295.808,-4.26464,-0.513725,5.62568,0.0328857,242.576416015625,-123.311899152,63.32043659966439,-2.88581,0.252842,10440000
-3694.8,28.29,14.4978,0.237223,-1.74067,-10.822,-3666.97,0.234921,371.394,24.8974,3.21045,206000,0.00150229,60.4878,44.42888259887695,373.089,492.713,1025000,253.537,0.0336366,32.911444244906306,0.202853,7.07634352799505,66636.45786949899,23.47125201392919,0.00192858,1024,-0.00165587,-0.00696589,0.688022,-261.327,0.808764,-195.714855834,328.975,-255.255,-3.0938,-0.532031,3.11242,0.221484,222.1444091796875,-122.175890531,63.459039786830544,-2.05192,0.250862,10450000
-4164.18,26.4215,16.1182,0.247924,-1.42951,-9.92768,-4042.43,0.285785,414.109,26.6529,3.58006,206200,0.00147902,93.0625,47.411033630371094,420.481,647.464,1026000,285.603,0.0393428,32.95046032965183,0.196046,7.025142369791865,66699.73171890154,23.300020115450025,0.00219305,1025,-0.00172243,-0.00574394,0.73746,-294.636,0.765042,-192.90714264,364.605,-284.968,-4.36089,-0.527243,4.76174,0.128645,237.05517578125,-110.726373616,63.27562281489372,-2.18,0.172072,10460000
-6060.0,25.9548,24.2311,0.237619,-1.71587,-13.267,-6047.15,0.156694,427.389,23.7979,3.5054,206400,0.0014935,91.5747,46.28196716308594,431.84,728.868,1027000,270.895,-0.0314832,32.95246362593025,0.214444,7.157052559778094,66763.69563182816,23.32442342210561,0.00274061,1026,-0.00138532,-0.00519254,0.710398,-278.526,0.780975,-176.796594886,369.586,-269.712,-3.23614,-0.516103,3.33341,0.0809256,231.4098358154297,-118.643436842,63.433939607813954,-1.94846,0.253421,10470000
-6590.78,26.0314,18.1392,0.245098,-1.46465,-9.9723,-6576.09,0.114653,430.449,22.0794,3.53481,206600,0.00145652,110.037,48.35221481323242,434.079,589.196,1028000,285.409,0.00307343,33.48628847487271,0.200142,7.030886627733707,66828.02050809562,23.26910908613354,0.00405706,1027,-0.0015118,-0.00542465,0.737639,-293.773,0.758691,-159.87833642,398.049,-285.686,-4.41874,-0.526227,3.27276,-0.00954276,241.76107788085938,-118.026889754,63.786284188739955,-1.96596,0.227568,10480000
-4015.23,21.0919,22.4062,0.239482,-1.71151,-10.757,-3921.17,0.228749,360.55,20.742,3.31149,206800,0.00159687,82.4551,42.431583404541016,362.622,560.412,1029000,228.937,0.00943436,34.028797298669815,0.192119,7.1846051858738065,66891.52999456413,23.428248150274158,0.00460943,1028,-0.00157171,-0.0054209,0.698591,-236.98,0.80862,-181.39240155,291.555,-230.184,-3.46052,-0.525978,3.55312,-0.0239434,212.1579132080078,-134.762761362,64.64165063481778,-1.99649,0.233831,10490000
-5099.25,28.1185,19.1986,0.240241,-1.78596,-11.3813,-5076.21,0.273367,459.61,25.5098,3.38965,207000,0.0015702,105.61,49.934871673583984,465.063,568.821,1030000,283.06,0.0182759,32.900632383301854,0.198483,7.013922286219895,66954.94353348203,23.3676516758278,0.00382119,1029,-0.00145766,-0.00559821,0.70221,-292.814,0.792871,-189.787705788,401.387,-282.038,-3.0667,-0.522683,4.29667,-0.00147432,249.6743621826172,-128.818502095,63.28220634534955,-1.89507,0.183871,10500000
-7666.94,31.4712,19.0171,0.242863,-1.38849,-9.00886,-7648.0,0.202151,469.483,32.6835,3.55987,207200,0.00154967,77.7121,46.113624572753906,473.415,605.916,1031000,293.549,0.00394919,33.03596902359277,0.184811,7.0458779176697135,67018.17802642938,23.172207082621753,0.0044165,1030,-0.00152898,-0.00705173,0.743547,-303.605,0.789293,-228.748745565,384.601,-294.034,-4.01647,-0.524545,3.31346,0.0454637,230.568115234375,-113.91299907,63.25405402388424,-1.84904,0.281691,10510000
-5370.08,28.6431,18.8935,0.240977,-1.59267,-9.39617,-5302.39,0.0124363,419.523,31.8441,3.49598,207400,0.00153135,80.4648,48.059200286865234,425.761,593.214,1032000,273.877,0.0111267,33.02031603548676,0.216224,7.039326987229288,67081.80488009285,23.54489177837968,0.00336627,1031,-0.00158786,-0.00587913,0.731571,-281.905,0.796301,-181.363910451,382.041,-272.556,-3.45434,-0.525614,2.9851,0.0534842,240.29600524902344,-142.420664589,63.604534801095724,-2.02855,0.280209,10520000
-4227.66,27.6524,17.5527,0.24919,-1.49179,-9.37304,-4228.68,0.206306,461.92,24.2083,3.42078,207600,0.00160239,85.3332,48.50810623168945,464.903,614.099,1033000,309.035,0.0368277,33.046469488181174,0.202427,7.0095964800566435,67145.19738726877,23.177091248333454,0.00457541,1032,-0.00134726,-0.00614271,0.731144,-316.681,0.841697,-232.384252885,401.212,-306.619,-3.99683,-0.532268,4.01726,0.0688243,242.54052734375,-118.709649792,63.23315721657127,-1.92892,0.254585,10530000
-4711.44,27.5283,18.6976,0.241585,-1.61744,-13.8637,-4780.46,0.112753,453.664,26.3032,3.4259,207800,0.0013807,96.2849,53.32149124145508,454.739,672.253,1034000,297.463,0.018507,33.209817240945995,0.198239,7.044348869472742,67208.61608638056,23.401705829426646,0.00313652,1033,-0.00138853,-0.00561274,0.719897,-305.121,0.80527,-227.045781931,377.788,-297.629,-4.42405,-0.521053,2.85214,0.0156022,266.6074523925781,-137.9928337,63.65587193984538,-1.8238,0.242824,10540000
-4134.71,30.3805,18.1698,0.25048,-1.48985,-10.3648,-4129.47,0.27404,422.285,26.9336,3.53038,208000,0.00147373,99.7621,48.213661193847656,428.4,621.487,1035000,301.228,0.00917851,32.97659035585821,0.192946,7.143684861250222,67272.29324794747,23.412438238970935,0.00265782,1034,-0.00162547,-0.00691777,0.727802,-310.168,0.750045,-171.710919932,385.782,-297.28,-3.7362,-0.531118,3.69415,0.0981082,241.06829833984375,-118.427439656,63.532713456079364,-2.26568,0.240064,10550000
-5975.4,30.2043,15.8558,0.244103,-1.49444,-12.5554,-5992.56,0.228618,464.647,27.2947,3.53302,208200,0.00143871,89.8157,54.47841262817383,466.302,589.435,1036000,319.965,0.0462523,33.12498053815216,0.195356,7.000695819966495,67335.77192980424,23.402362063527107,0.0038331,1035,-0.00173512,-0.00546362,0.735637,-327.568,0.770757,-247.605817347,446.31,-318.146,-3.01363,-0.522962,3.10433,0.0701048,272.3920593261719,-121.4294784,63.52803842164576,-2.06881,0.273887,10560000
-5508.64,29.5422,19.794,0.248234,-1.73471,-10.02,-5466.19,0.269406,408.539,28.9505,3.47351,208400,0.0015754,128.446,45.990272521972656,413.837,712.838,1037000,261.469,0.00990974,33.079498428851366,0.193895,7.042979460209608,67399.17768995557,23.267996173352003,0.00324083,1036,-0.00144914,-0.00596573,0.69805,-269.902,0.75084,-173.066018254,331.564,-259.922,-3.91314,-0.518453,3.37626,0.071506,229.95135498046875,-120.011339438,63.39047406241298,-2.15707,0.247776,10570000
-4132.44,26.9585,18.8504,0.243867,-1.38275,-10.5612,-4121.82,0.253583,393.387,22.3126,3.57128,208600,0.00150066,73.8433,49.694091796875,395.231,686.429,1038000,304.296,0.0274962,33.10430483985692,0.212054,7.019721535034478,67462.59129271004,23.31476980354637,0.00225396,1037,-0.00152719,-0.00682682,0.754553,-312.699,0.816109,-193.663390384,391.086,-302.824,-3.81383,-0.519744,2.78613,0.044718,248.470458984375,-116.273521905,63.43879617843777,-2.03753,0.232452,10580000
-4721.11,27.1954,15.5083,0.242858,-1.44002,-11.301,-4483.65,0.255794,440.621,24.3853,3.52556,208800,0.00141722,110.71,48.95257568359375,449.4,1085.21,1039000,302.396,0.0416194,33.07696598675102,0.200729,7.029059939086437,67526.02975763474,23.350154750980437,0.00375439,1038,-0.00156272,-0.00515794,0.746246,-313.502,0.805058,-192.021346646,361.91,-302.686,-3.65703,-0.51236,3.53053,-0.00448078,244.76287841796875,-114.824324245,63.456180676817894,-2.08028,0.232405,10590000
-4021.85,26.5518,14.3257,0.239268,-1.63275,-11.2937,-4036.52,0.146092,380.553,24.9586,3.41282,209000,0.00144244,98.6719,44.31937026977539,384.248,597.622,1040000,254.04,0.0419596,33.06329501606524,0.201654,7.175636277534068,67589.55509443767,23.32488067727536,0.00289249,1039,-0.00153279,-0.00582029,0.703723,-262.087,0.787942,-184.500557231,321.244,-254.257,-6.25028,-0.524854,3.78204,0.0101293,221.5968475341797,-119.28907859,63.56381197087467,-1.95756,0.192891,10600000
