Log Pis Mean,Policy log std Min,VF Loss,Z variance eval,KL Loss,RF Loss,Q Predictions Mean,R Predictions Mean,Number of train steps total,Policy mu Min,Z mean eval,V Predictions Min,AverageReturn_all_train_tasks,Policy mu Std,Number of rollouts total,Train Time (s),Q Predictions Max,Total Train Time (s),Policy log std Std,Q Predictions Std,R Predictions Std,V Predictions Max,Sample Time (s),Q Predictions Min,Z variance train,Policy log std Mean,Policy mu Max,Policy Loss,Log Pis Std,R Predictions Min,Epoch,Z mean train,Log Pis Max,Log Pis Min,Policy log std Max,V Predictions Std,Number of env steps total,AverageReturn_all_test_tasks,KL Divergence,Policy mu Mean,QF Loss,(Previous) Eval Time (s),Epoch Time (s),R Predictions Max,V Predictions Mean
0.0647016,-2.78082,166.206,0.0730194,3.097142219543457,88.8147,1015.21,0.000877319,1008000,-3.46486,0.50013,164.284,594.408451285,0.589096,6683,147.69695248999778,1305.18,39901.52484864898,0.273829,221.446,0.00133793,1306.46,5.863279109013092,140.058,0.0597772,-1.02398,3.15561,-1020.38,3.11745,-0.00351371,251,0.58223,20.9349,-12.0732,-0.136295,216.593,1012000,742.557197666,30.97142219543457,0.00441515,598.898,4.363265082996804,157.92349668200768,0.00528744,1024.24
0.50095,-2.50777,73.1163,0.0614329,4.374583721160889,125.327,1161.69,0.00161488,1012000,-2.78693,0.579105,156.621,830.895474942,0.625255,6708,147.0682540639973,1554.18,40058.75631212296,0.275842,258.713,0.00156861,1546.11,5.901719068991952,3.67628,0.0281408,-1.03596,3.52515,-1169.23,2.85475,-0.00324584,252,0.596945,16.308,-7.63296,-0.0395031,253.684,1016000,708.896517601,43.7458381652832,0.0769381,404.631,4.8187762160014245,157.78874934899068,0.00539489,1168.03
0.40888,-2.62693,116.966,0.0779044,3.6842193603515625,121.45,1135.06,0.00151114,1016000,-3.76014,0.503057,160.97,750.105687073,0.650995,6733,147.95081186600146,1520.75,40216.91817361496,0.27526,243.231,0.00141152,1532.12,6.094082924995746,-9.31314,0.0662254,-1.00658,3.51747,-1143.08,3.16038,-0.00285419,253,0.569536,25.1292,-10.6439,-0.14287,237.858,1020000,754.436412986,36.842193603515625,0.0291375,448.701,4.263049440996838,158.30794423199404,0.00564224,1142.19
0.263972,-2.91517,83.0014,0.0623549,3.5854480266571045,156.619,1063.22,0.00152041,1020000,-2.75193,0.527919,137.463,825.705747268,0.61706,6758,147.8074401970007,1525.89,40375.08989841496,0.282964,238.707,0.0014011,1520.98,6.041487144982966,81.2886,0.0604763,-0.996748,2.64583,-1070.21,2.94528,-0.00351244,254,0.534376,20.1571,-9.77435,0.287142,233.26,1024000,761.183009294,35.8544807434082,-0.00633151,421.432,4.119055763003416,157.96798310498707,0.00527429,1073.19
0.365765,-2.79122,116.247,0.0936874,3.697866201400757,161.39,1096.72,0.00146791,1024000,-2.63414,0.549039,146.092,774.542783335,0.627183,6784,147.39363076500013,1548.74,40532.78633648796,0.287115,264.013,0.00162149,1528.55,6.115717587003019,157.66,0.0420968,-1.01476,2.57818,-1101.78,2.84212,-0.0043705,255,0.513336,13.1394,-8.16023,-0.151189,264.292,1028000,685.073435626,36.978660583496094,0.0203287,442.88,4.324828718003118,157.83417707000626,0.00567322,1105.08
0.481135,-3.21992,89.8148,0.066822,2.0255422592163086,29.1804,1108.65,0.00139013,1028000,-3.4771,0.540481,152.306,794.731649454,0.630036,6809,148.7083914889954,1537.0,40691.93449884195,0.2723,253.465,0.00133936,1537.86,6.116752795991488,-17.6098,0.217281,-1.02023,4.35921,-1117.42,3.13819,-0.00278766,256,0.560043,34.79,-7.3542,-0.100957,250.487,1032000,680.043552776,20.255422592163086,0.0199782,425.572,4.189300082005502,159.0144443669924,0.00565099,1118.57
0.476022,-2.75957,107.875,0.0608783,3.397496461868286,136.464,1074.4,0.00098834,1032000,-3.18187,0.541176,143.737,637.146722524,0.659958,6835,148.7453733500006,1524.18,40851.27663430998,0.284194,252.922,0.00159356,1519.69,6.054656995023834,135.953,0.0601748,-0.996169,3.57613,-1080.4,3.16476,-0.00412762,257,0.521382,21.4651,-11.0135,-0.0528314,250.188,1036000,633.139542868,33.9749641418457,-0.0426991,398.6,4.325300371994672,159.1253307170191,0.00572079,1077.0
0.627118,-3.20161,196.973,0.0601131,2.915443181991577,160.353,1204.99,0.00116607,1036000,-3.12277,0.549238,212.631,739.945745617,0.6656,6863,147.51590686300187,1608.47,41009.25569456097,0.267255,234.215,0.00170215,1603.14,6.185599938988162,2.80742,0.10865,-1.01923,2.80812,-1209.8,2.91659,-0.00465704,258,0.562874,19.2916,-8.2991,-0.100023,229.096,1040000,747.165946379,29.15443229675293,0.0512602,479.532,4.544116313998529,158.24562311598856,0.00489345,1212.09
0.623712,-2.65923,213.336,0.0801699,3.74170184135437,86.2371,1178.89,0.00168021,1040000,-3.00126,0.532113,159.131,683.696574502,0.657446,6887,147.9075464349953,1542.7,41168.09707607299,0.282041,240.976,0.00140895,1532.8,5.927191851013049,48.5437,0.073204,-1.03042,2.68874,-1189.28,2.97444,-0.00286835,259,0.521794,15.6358,-8.79792,-0.118185,233.741,1044000,746.728090026,37.41701889038086,0.0379336,378.145,4.279615174003993,158.11435346001235,0.00466103,1185.7
0.326261,-2.93873,81.043,0.0483454,2.320829153060913,74.9558,1170.06,0.00167508,1044000,-3.04476,0.567892,163.025,817.820346546,0.647408,6913,147.88694534300157,1555.07,41326.18994390501,0.265364,224.423,0.00118232,1547.08,6.113210568015347,66.8222,0.184353,-1.01147,3.08025,-1178.81,2.96683,-0.0019367,260,0.615396,24.6243,-8.56233,0.145728,220.707,1048000,803.540437685,23.208290100097656,0.0504381,382.396,5.009109371996601,159.00926528301352,0.00508047,1177.59
0.492455,-3.12612,128.441,0.135776,3.4186229705810547,46.4662,1113.48,0.00164477,1048000,-3.14518,0.525471,147.243,771.29025753,0.631065,6939,147.61431051399995,1516.78,41484.112349847994,0.289653,247.41,0.0014823,1509.74,6.120796914998209,150.648,0.0525728,-1.02894,3.95334,-1120.76,3.13078,-0.00333276,261,0.478406,25.0835,-8.19903,-0.107729,243.814,1052000,782.841512699,34.18622970581055,0.0505933,429.876,4.094824461993994,157.82993189099216,0.00451174,1120.79
0.473573,-2.57333,188.373,0.149673,3.5591847896575928,130.494,1173.75,0.00190587,1052000,-3.18971,0.531953,147.849,825.468338113,0.634412,6963,148.5054587170016,1566.36,41642.95161142701,0.274807,253.162,0.00139495,1556.07,6.107544995007629,150.964,0.145526,-1.03561,2.93187,-1181.45,2.89906,-0.00213219,262,0.521219,20.827,-10.1879,-0.174933,249.318,1056000,759.084132812,35.59184646606445,0.0770828,462.521,4.189452692997293,158.80245640500652,0.00543345,1180.9
0.540853,-2.94282,136.715,0.0744527,3.4579925537109375,109.249,1135.53,0.00153437,1056000,-3.08845,0.532838,107.072,679.940209194,0.639874,6990,147.7115838509999,1562.2,41801.27715635402,0.287545,252.532,0.00152442,1549.82,6.0919498940129415,87.2834,0.0341884,-1.03886,2.9402,-1142.48,3.09166,-0.00311482,263,0.548864,16.1115,-8.9388,-0.142798,248.515,1060000,809.07903802,34.579925537109375,0.0209676,427.272,4.228590449005424,158.03212419401825,0.00645175,1140.48
0.666568,-2.56208,326.928,0.115093,3.5448577404022217,106.929,1138.44,0.00146495,1060000,-3.77825,0.54853,125.244,834.573353684,0.655446,7015,148.82007837799756,1527.99,41960.53589716504,0.287754,244.709,0.00149982,1532.97,6.181163136017858,137.631,0.0512893,-1.02706,3.0013,-1142.46,3.2295,-0.00323972,264,0.552908,21.3575,-9.50369,-0.16726,241.014,1064000,797.863024809,35.448577880859375,0.0103612,2044.44,4.524155045000953,159.52539655901637,0.00531138,1146.99
0.661416,-2.98171,121.524,0.0821783,3.2194135189056396,116.234,1141.58,0.00136688,1064000,-3.2078,0.530292,139.157,710.869941177,0.65272,7040,148.39174841299973,1558.78,42119.644658391015,0.281666,250.928,0.00147067,1570.8,6.290146662984625,90.5013,0.0654648,-1.04011,4.89881,-1150.1,3.19097,-0.00346906,265,0.549896,32.3645,-9.96516,-0.12225,247.832,1068000,807.209202833,32.19413375854492,0.0214377,438.609,4.260073895995447,158.9419689719798,0.00552522,1154.39
0.706412,-2.67729,114.003,0.100488,3.2780845165252686,194.319,1196.14,0.00165858,1068000,-3.78228,0.544064,151.233,823.646534492,0.659745,7064,148.05586925899843,1573.22,42277.92513831201,0.287363,259.545,0.0016805,1561.57,6.183615832014766,144.356,0.0636402,-1.03903,3.64481,-1200.76,3.07602,-0.00455687,266,0.545249,18.8896,-11.7894,-0.115574,253.905,1072000,817.571139071,32.780845642089844,0.0441484,392.328,4.428588255002978,158.66807334601617,0.00602575,1203.47
0.768741,-2.60608,121.617,0.12959,3.085946798324585,105.908,1142.82,0.00124121,1072000,-3.32997,0.536667,173.16,854.645110768,0.665199,7090,147.16383198100084,1558.71,42435.23915943502,0.294035,254.594,0.00159501,1544.28,6.121426484009135,24.0512,0.0673884,-1.02965,2.80811,-1150.86,3.07796,-0.00360385,267,0.552901,19.1221,-9.10485,-0.014673,248.834,1076000,714.999956939,30.859466552734375,0.00895224,464.896,4.042973848998372,157.32823231400835,0.00524126,1149.62
0.515125,-2.61069,107.793,0.0801459,3.1651904582977295,176.547,1084.46,0.000611915,1076000,-2.59434,0.545595,111.245,813.723954305,0.646888,7114,149.15954104199773,1564.49,42594.783445706,0.293134,263.584,0.00162365,1567.67,6.202314593996562,-62.4508,0.0621614,-1.0188,3.35233,-1091.72,3.20294,-0.00357044,268,0.546679,21.422,-9.44855,-0.0655899,254.229,1080000,820.812481027,31.651905059814453,-0.00108335,476.184,4.03171804700105,159.39357368299534,0.00466213,1092.74
1.04214,-2.65578,126.749,0.0794323,3.672106981277466,48.113,1197.82,0.00203516,1080000,-2.46156,0.527892,140.418,789.345049111,0.666622,7138,147.44952946999547,1589.39,42752.39893993598,0.285344,245.727,0.0013318,1566.44,6.060390729988285,83.7498,0.045087,-1.06434,3.32632,-1205.27,3.05688,-0.00191979,269,0.583529,18.634,-8.64127,0.0411633,239.247,1084000,833.774975419,36.7210693359375,0.0523255,506.07,4.184208276994468,157.69412847697822,0.00532276,1201.59
0.395898,-2.42562,101.571,0.0971728,3.1239004135131836,180.153,1092.17,0.00115308,1084000,-3.8053,0.550408,155.1,829.867680184,0.635122,7162,148.0838378010012,1552.52,42910.87033534996,0.269313,242.208,0.00154113,1540.32,6.092803704996186,149.927,0.130869,-1.00127,3.40075,-1097.24,2.87615,-0.00414972,270,0.580913,24.9713,-9.60704,0.467111,238.398,1088000,708.713126096,31.239004135131836,0.00322421,500.94,4.107636574000935,158.28427807999833,0.00538386,1098.86
0.29782,-2.80091,117.049,0.0787187,2.773552417755127,143.587,1128.87,0.00156321,1088000,-2.57161,0.579904,131.062,771.179068769,0.628254,7186,147.71192928699747,1587.9,43068.88482069196,0.272331,246.032,0.001435,1561.68,6.121866331995989,35.5263,0.0829998,-1.0309,2.64684,-1135.84,2.98528,-0.00223748,271,0.651382,20.2295,-12.7371,-0.0761601,238.405,1092000,803.789901644,27.735523223876953,0.0398536,463.966,4.297300865997386,158.13109648499085,0.00580558,1134.44
0.983054,-3.22976,212.914,0.0524718,3.7512662410736084,142.695,1264.83,0.00167701,1092000,-4.74154,0.599805,83.5625,869.780502848,0.672182,7211,147.96348776699597,1576.0,43227.57334681794,0.283969,228.569,0.00183077,1569.32,6.21879114798503,46.1773,0.0421306,-1.04776,3.19359,-1270.52,2.93507,-0.00409127,272,0.561157,28.2348,-7.97886,-0.0177096,220.042,1096000,818.563215921,37.51266098022461,0.0766169,598.793,4.182883843001036,158.36516275798203,0.00611171,1268.88
0.686384,-2.73517,179.732,0.0738271,3.454650640487671,78.7664,1171.11,0.00131624,1096000,-2.7536,0.550677,155.573,779.556016696,0.656292,7235,148.92260178699507,1557.58,43386.69753621095,0.281373,236.08,0.00143671,1547.64,6.122288075013785,31.8213,0.0519659,-1.02953,3.25298,-1178.12,3.05666,-0.00360061,273,0.59482,21.8892,-9.09502,-0.0849678,228.642,1100000,815.082605885,34.546504974365234,0.0243048,1007.14,4.508933445998991,159.55382330800785,0.00525618,1179.86
0.51332,-2.89674,122.055,0.166951,2.6009135246276855,38.0621,1125.7,0.00126684,1100000,-2.63285,0.603437,156.575,487.555607664,0.646308,7260,148.8556926349993,1490.42,43545.886212354926,0.271416,219.975,0.00132548,1492.03,5.967302339988237,102.672,0.160472,-1.02872,3.03817,-1130.91,3.03811,-0.00289615,274,0.52642,20.1292,-8.55677,-0.0740454,215.228,1104000,849.967913068,26.00913429260254,0.0277281,428.427,4.081961130003037,158.90495610499056,0.00434553,1128.63
0.563731,-3.3345,156.648,0.0989112,3.916712522506714,73.062,1159.26,0.00119179,1104000,-3.11193,0.513127,55.0603,828.500925044,0.649608,7286,147.1893283440004,1598.59,43703.65426652594,0.302331,262.448,0.00153107,1597.29,6.088977140010684,-65.6745,0.0676231,-1.02795,2.99178,-1170.65,3.17671,-0.00358177,275,0.54601,26.9618,-8.24576,-0.0196522,250.416,1108000,791.561846107,39.1671257019043,0.0286386,475.026,4.367382402000658,157.64568788601173,0.00503128,1166.81
0.603058,-3.20916,141.7,0.0560932,2.573134183883667,93.2626,1143.46,0.00138062,1108000,-3.57451,0.573236,141.907,723.76163469,0.639585,7311,148.5144719039963,1560.12,43862.32950218695,0.280392,253.065,0.00145305,1558.49,6.048465466003108,136.858,0.140238,-1.04578,2.66171,-1151.41,3.07067,-0.00305971,276,0.635213,29.1447,-9.19546,0.0985581,248.02,1112000,840.348006137,25.731340408325195,0.0125002,412.621,4.491890540004533,159.05482791000395,0.00609232,1147.97
0.897655,-2.79967,207.372,0.27481,4.45561408996582,85.1173,1206.22,0.00220209,1112000,-3.29216,0.950103,195.241,830.488715761,0.685095,7335,149.04639174700424,1583.07,44021.708542779954,0.264645,215.695,0.00123478,1597.05,6.100046442013991,206.065,0.0198638,-1.0239,2.86254,-1220.55,2.85041,-0.00273125,277,0.520358,13.3715,-8.56221,-0.134663,213.368,1116000,778.569516608,44.5561408996582,0.0847396,1449.82,4.114455702998384,159.2608938920166,0.00604609,1217.75
0.743315,-3.17261,119.16,0.0807367,3.7379167079925537,50.7845,1158.96,0.00108753,1116000,-4.79914,0.531804,40.0775,768.022047678,0.65021,7359,149.79915024300135,1620.66,44181.62813567998,0.275697,234.754,0.00138082,1619.77,5.972258173023874,87.87,0.161701,-1.06131,2.99179,-1164.36,3.06322,-0.00353727,278,1.04157,24.5476,-8.5481,-0.174751,231.909,1120000,869.221306451,37.37916564941406,0.0105496,668.377,4.235119292003219,160.00652770802844,0.00536968,1167.67
0.772578,-3.01044,146.674,0.0382413,2.9837942123413086,160.326,1210.21,0.00178558,1120000,-3.83345,0.601934,85.4822,815.386221101,0.671391,7384,147.95544879900262,1642.45,44339.83925358598,0.284204,239.868,0.00162093,1625.85,6.153148200006399,-85.714,0.0736056,-1.04189,3.62444,-1217.5,3.24373,-0.00328892,279,0.541486,28.865,-8.42579,-0.152471,233.114,1124000,815.527033573,29.837942123413086,0.0517763,451.554,4.150458709998929,158.25905570900795,0.00702474,1215.02
0.86549,-3.15598,230.664,0.0847581,3.3948631286621094,184.484,1272.72,0.00209959,1124000,-3.01166,0.47773,194.532,875.356164134,0.679992,7408,148.62211504000152,1621.14,44498.91299026999,0.280038,246.349,0.00129327,1607.74,6.090544769002008,33.3147,0.071892,-1.04363,2.87347,-1279.02,2.97874,-0.00178651,280,0.618715,30.2029,-8.9405,-0.11399,238.231,1128000,724.190659,33.948631286621094,0.0941082,543.897,4.104684736994386,158.8173445459979,0.00621117,1269.54
0.633113,-2.94137,102.676,0.109657,3.533489227294922,232.605,1124.23,0.00114816,1128000,-3.35968,0.408739,148.212,864.080009371,0.658776,7432,148.8801629429945,1604.27,44658.13597627399,0.286213,250.06,0.00177787,1598.89,6.1084255690002465,-83.436,0.0368838,-1.02657,3.77462,-1131.6,3.12856,-0.00513866,281,0.557799,25.922,-8.90575,-0.127094,245.619,1132000,676.046467764,35.33489227294922,-0.00909466,386.521,4.363602375000482,159.35219088699523,0.00694689,1131.22
0.414586,-2.93778,135.21,0.0533717,3.3582000732421875,85.9277,1096.23,0.000855312,1132000,-3.37794,0.574015,144.559,844.192113003,0.649702,7458,148.68138718899718,1575.12,44816.888006805,0.290047,261.351,0.00136708,1579.34,6.085338251999929,-70.3379,0.0716754,-1.00258,2.40464,-1103.04,2.9455,-0.0035443,282,0.513081,22.6019,-8.34119,-0.0747772,258.349,1136000,828.513638319,33.582000732421875,-0.010253,618.221,4.236683638999239,159.00340907999635,0.00593002,1104.96
0.628066,-2.66655,119.024,0.0448459,3.5186259746551514,227.409,1183.82,0.00169567,1136000,-4.40896,0.581602,159.558,846.521934361,0.663599,7485,148.7189380649943,1634.25,44975.76664115598,0.294293,270.244,0.00156476,1626.65,5.859559778000403,-114.403,0.0686758,-1.03011,3.97617,-1192.3,3.01704,-0.00397797,283,0.556486,32.0184,-7.25493,0.286684,263.11,1140000,804.239333404,35.18626022338867,0.0126255,512.211,3.987614031000703,158.5661118739954,0.00517037,1194.32
0.418594,-2.64757,101.122,0.109373,3.2533042430877686,121.29,1111.38,0.00048414,1140000,-3.21494,0.557543,161.974,864.51042263,0.649282,7509,146.1105354139945,1586.18,45132.463058576985,0.283598,250.349,0.00175071,1595.78,6.16746326800785,-79.8427,0.0906318,-1.0042,4.68925,-1118.64,3.13514,-0.0044631,284,0.517104,29.6593,-6.77628,-0.164365,244.572,1144000,751.037766194,32.533042907714844,-0.0209021,583.861,4.302465651999228,156.5804643340016,0.00457225,1117.31
0.681344,-2.81326,303.079,0.336369,3.7085959911346436,224.075,1237.73,0.00161993,1144000,-3.37504,0.788356,163.691,789.30486002,0.6677,7533,146.41576455700124,1621.19,45289.021093924974,0.295237,257.679,0.00174568,1626.8,5.965768362992094,15.4472,0.0620438,-1.03617,3.18471,-1246.77,3.22137,-0.00331111,285,0.577803,17.2846,-7.60164,-0.0628963,250.801,1148000,288.042122426,37.085960388183594,0.0780432,541.87,4.420717437002168,156.8022503569955,0.00531046,1247.17
0.139833,-2.75589,252.278,0.0304479,3.3107707500457764,63.9593,1095.35,0.00134877,1148000,-3.33577,0.581181,39.3623,864.087077807,0.570694,7558,146.57486969399906,1658.08,45446.37276122999,0.275204,296.1,0.00146997,1655.17,6.122522544006642,-8.68453,0.0260225,-1.06575,2.79672,-1100.73,2.94382,-0.00394823,286,0.637623,13.7289,-9.40257,-0.0743628,293.084,1152000,720.680611787,33.10770797729492,0.0447672,801.397,4.178956613002811,156.87634885100852,0.00493824,1103.3
0.939535,-2.86246,186.808,0.0646959,3.927280902862549,98.9194,1257.74,0.00204152,1152000,-3.03437,0.492589,163.899,825.57105184,0.687517,7584,145.7525584920004,1684.47,45602.390812246995,0.310058,278.4,0.00124161,1666.87,6.14593178602081,-30.7702,0.0347796,-1.04757,2.84845,-1267.55,3.25958,-0.00522773,287,0.557746,23.31,-9.49814,-0.109385,267.055,1156000,838.107786362,39.27280807495117,0.0556893,452.047,4.656871361999947,156.55536164002115,0.00505299,1267.3
0.69192,-2.83072,189.525,0.243411,3.119166374206543,184.066,1204.06,0.000731471,1156000,-4.82409,0.412818,138.603,659.977032729,0.645365,7609,146.94275381500483,1588.11,45759.69815971101,0.291197,239.423,0.00181089,1571.57,5.773434447000909,-15.5017,0.0932494,-1.05505,4.053,-1210.75,3.11502,-0.00476465,288,0.78667,36.7651,-9.7059,-0.117102,232.879,1160000,557.331770194,31.19166374206543,0.0411249,496.551,4.121677395996812,156.83786565800256,0.00484044,1208.22
0.489849,-2.69119,189.156,0.21426,3.739387273788452,138.674,1100.01,0.00102098,1160000,-3.22338,0.652772,108.571,830.361531727,0.636448,7634,147.61844850200578,1627.5,45917.60514526501,0.284727,278.618,0.00164411,1628.87,6.076061492000008,-42.73,0.0256753,-1.02332,3.34656,-1106.92,3.15451,-0.00411032,289,0.652551,28.0856,-9.54772,-0.100502,272.643,1164000,334.260067753,37.39387130737305,-0.0124268,521.521,4.5938297850007075,158.2883397790065,0.00497711,1103.71
0.502283,-2.61511,134.022,0.0434174,3.549550771713257,109.415,1134.12,0.000869028,1164000,-3.13669,0.569533,130.039,894.44187673,0.657152,7660,145.2989914819991,1643.07,46073.29588449302,0.266328,244.662,0.00159739,1619.56,5.956584917010332,134.719,0.0636001,-1.01659,4.87439,-1142.49,3.11954,-0.00544519,290,0.518403,23.7946,-9.29104,-0.160784,239.827,1168000,794.838341874,35.495506286621094,-0.0296327,1066.66,4.215029794999282,155.47060619400872,0.00526676,1137.67
0.550073,-3.15851,114.078,0.113007,3.975698471069336,78.3165,1124.73,0.00100022,1168000,-3.1608,0.557409,17.5772,506.556425699,0.644404,7685,147.54909987599967,1606.28,46231.185052267996,0.287802,273.032,0.00140648,1599.67,6.063501572978566,-53.4102,0.0403633,-1.01744,6.30312,-1131.62,3.17446,-0.00352471,291,0.565298,29.6103,-7.62878,0.0573611,269.344,1172000,783.72986163,39.75698471069336,-0.0385142,408.129,4.437629783999,158.05023123297724,0.00612391,1136.09
0.721946,-2.64489,121.453,0.0972859,3.3364930152893066,69.1865,1178.48,0.000969152,1172000,-3.40342,0.529802,98.0764,844.760844545,0.650698,7710,145.45913939399907,1623.96,46387.06345226899,0.283987,270.387,0.00144178,1608.27,6.023899134990643,14.2936,0.075165,-1.04237,2.54642,-1186.12,2.98361,-0.00450642,292,0.526239,15.3552,-11.3022,-0.0375556,266.842,1176000,814.236120097,33.36492919921875,0.00564644,461.03,4.279017556000326,155.76205608499004,0.00492732,1186.13
0.661382,-2.67271,133.119,0.122271,2.5189273357391357,184.961,1192.79,0.00136911,1176000,-2.82066,0.542592,104.398,901.895773201,0.659177,7734,145.40649161500187,1734.19,46542.98323432,0.298507,311.031,0.00155181,1729.16,6.116652965007233,17.6447,0.133638,-1.03581,3.34864,-1202.28,2.99644,-0.00265065,293,0.683084,17.4445,-8.40613,0.0195397,302.703,1180000,729.519188721,25.189273834228516,0.0176889,516.972,4.397717679996276,155.92086226000538,0.0055675,1206.73
