Q1 Predictions Min,Z variance train,Q2 Predictions Std,Policy log std Std,Q1 Loss,Policy mu Std,Number of rollouts total,Epoch Time (s),Sample Time (s),Policy log std Min,Q2 Predictions Min,Q2 Loss,Z mean train,Q1 Predictions Max,Train Time (s),Q2 Predictions Mean,Z variance eval,Alpha,Policy Loss,Epoch,Log Pis Min,Q2 Predictions Max,Policy log std Max,Q1 Predictions Mean,Number of env steps total,Policy mu Max,AverageReturn_all_train_tasks,Alpha Loss,Z mean eval,AverageTrainReturn_all_train_tasks,Policy mu Min,(Previous) Eval Time (s),Q1 Predictions Std,Number of train steps total,AverageReturn_all_test_tasks,Log Pis Mean,Total Train Time (s),Log Pis Std,KL Loss,Policy log std Mean,Policy mu Mean,Log Pis Max,KL Divergence
-64.029655,0.0046526464,302.365,0.3357623,354.8705,1.1958618,0,421.8295166362077,8.374011305626482,-4.0110126,-47.662914,405.45187,0.76548016,1720.8552,358.8464374556206,1200.3177,0.00056215684,0.28665462,-1202.3021,314,-5.0745506,1755.0679,2.0,1193.0145,1733393,10.631543,572.5435136670413,-0.2890791,0.87463,561.1526723874455,-9.205775,54.6090678749606,300.27405,1260000,568.9406543315241,5.7686377,137562.47565535316,4.539259,19.18358,-1.0134566,0.78843707,40.723263,191.8358
-87.74426,0.00034269685,263.7254,0.3574626,260.33185,1.200381,0,406.53176248725504,7.835139566101134,-3.5820713,-68.83626,270.72858,1.0533551,1580.7538,343.69345366116613,994.23956,0.0007110484,0.2848841,-1004.7596,315,-7.3848,1567.9452,2.0,996.7824,1738461,9.666465,568.2719811860856,-0.37520567,0.8965918,563.5997423804848,-8.732614,55.00316925998777,264.50174,1264000,540.0656890534726,5.701148,137968.83372249128,4.5301695,20.523077,-0.96110904,0.82689416,35.918037,205.23076
-136.12726,0.0011688896,299.30508,0.33247188,287.46103,1.1849948,0,392.1648168931715,7.7464393731206656,-3.3986633,-77.00124,265.28864,0.7541927,1694.8091,329.58653782028705,1032.5901,0.00053285144,0.2876191,-1038.7747,316,-5.482771,1679.4104,2.0,1031.2107,1743461,9.936653,564.7650514830383,-0.25421497,0.8141915,558.6566154982258,-11.218679,54.831839699763805,298.48138,1268000,586.845348124268,5.7959986,138361.33845623396,4.582888,20.434305,-0.94753003,0.8396301,44.3612,204.34305
-44.277683,0.0007372314,260.52625,0.3400549,501.2252,1.2741274,0,399.13264518324286,8.53031355747953,-4.463363,-69.88848,531.32465,0.64843905,1637.8427,335.4288565739989,1048.9424,0.0001956543,0.28550932,-1060.5824,317,-9.628769,1633.207,2.0,1056.0339,1748824,9.965658,542.3050612218285,-0.2578699,1.2092804,550.5458895184374,-8.83603,55.1734750517644,261.96042,1272000,597.5958166415614,5.7942743,138760.27053571586,4.7548676,19.323542,-0.9650705,0.7480163,38.33876,193.23541
-56.54655,3.5971352e-05,258.3288,0.34028524,253.3304,1.2195959,0,423.55729318689555,8.063295437488705,-3.1787844,-105.694214,263.15146,1.5789349,1687.7375,360.5187741969712,1094.8826,0.00013964153,0.28742567,-1106.1199,318,-7.2501535,1706.3732,2.0,1097.689,1753933,11.16332,593.6734630328509,-0.21019879,1.4991798,576.6961747606059,-8.129131,54.97522355243564,259.75992,1276000,572.7297749496943,5.8313975,139183.43717953376,4.707707,21.058388,-0.9910609,0.7520837,38.179893,210.58388
-152.8507,0.0006410066,322.42065,0.35908726,582.9671,1.3691761,0,400.2374025466852,8.082559195812792,-2.935554,-108.40578,572.1914,1.0886248,1702.9957,337.5680462238379,1031.5372,0.00027815282,0.28666666,-1038.5912,319,-5.9642696,1701.3802,2.0,1032.6404,1759048,8.61722,567.0471922642432,0.89452267,0.7730406,607.4365278841658,-7.7475805,54.586797127034515,323.88522,1280000,551.0146358026722,6.7159166,139585.0228861603,4.8951592,19.035952,-0.9813517,0.7371464,40.01085,190.35951
-28.179182,0.0023674278,290.96582,0.35113734,304.30304,1.1928174,0,418.427820360288,7.944178770761937,-3.224886,-35.419147,314.54123,0.6986441,1620.3372,354.54668056219816,1084.6019,0.00038573207,0.28416842,-1089.9619,320,-6.5744605,1653.9745,2.0,1083.3342,1764048,12.13002,553.720370721147,-0.32223818,1.1170251,562.4415501484608,-6.59649,55.936961027327925,290.93494,1284000,585.3806988519436,5.7438874,140002.6044219276,4.3993993,20.914145,-0.9727457,0.7844873,32.82958,209.14145
-54.78153,0.00107682,260.8765,0.34437016,259.55945,1.2888196,0,464.3113270169124,8.19107492826879,-3.866531,-85.27679,268.4222,1.175235,1711.9072,401.02763999579474,1060.3239,0.00022776259,0.2874566,-1068.0488,321,-5.716221,1714.7324,2.0,1061.7532,1769244,8.0625305,575.7455372344514,0.14528158,0.90463555,600.5839211264745,-5.632063,55.09261209284887,259.62753,1288000,582.7166586865851,6.116525,140466.38173203915,4.785594,18.32607,-0.98205465,0.70825773,37.03857,183.26071
-46.37758,0.00095690694,300.13644,0.3328168,283.11313,1.219357,0,412.9128513573669,8.69228302827105,-3.1040177,-182.46577,407.63422,1.1010853,1736.2806,349.66001655580476,1158.7947,0.00075915025,0.28766552,-1165.6174,322,-6.7617464,1749.4933,2.0,1149.6414,1774723,11.638963,557.3342116579367,-0.48281452,0.90331346,551.7848657073099,-6.684758,54.56055177329108,299.52844,1292000,615.1990025717985,5.6124167,140879.7969962759,4.7548246,19.378279,-0.9763607,0.75511867,38.27723,193.78278
-66.52669,0.0011501273,298.8587,0.3405206,314.54028,1.2795633,0,394.97897578123957,7.910681469365954,-3.1170838,-39.764927,337.52594,0.47356683,1576.5653,332.003555289004,1057.6598,0.0006990069,0.28871223,-1060.9729,323,-8.281617,1590.0953,2.0,1052.64,1779732,9.999299,599.1043750803162,-0.36586547,0.9915164,594.6413744517662,-6.349609,55.06473902286962,297.4202,1296000,608.0705497005055,5.7054667,141274.22557875467,4.75342,15.988811,-0.9212601,0.75478405,42.138035,159.8881
-62.62864,0.0006426666,294.38223,0.34486344,421.3085,1.2647575,0,392.73083750903606,7.724853691179305,-3.797473,-34.211357,488.26593,0.9975195,1730.3834,330.4897664086893,1262.6198,0.00040084583,0.28408268,-1270.3392,324,-8.564442,1728.2762,2.0,1263.4166,1784732,13.308189,576.9719083313561,0.35999522,0.85300446,582.4809913283559,-7.1652737,54.51621740916744,294.57217,1300000,578.1018872624647,6.2860413,141667.15108397417,4.8508983,19.586887,-0.99636424,0.8179428,34.850662,195.86887
-77.05394,0.0008713605,248.5105,0.35964477,302.16458,1.2507544,0,452.1385619221255,8.066150058992207,-3.9333186,-72.94614,308.21588,0.76645863,1717.1249,389.3591423588805,1034.7332,0.00036823988,0.29012918,-1041.1823,325,-7.2917027,1724.0416,2.0,1033.5348,1789818,13.9474325,549.0528757507714,-0.1478732,1.1831563,557.6560975611934,-10.737143,54.71326950425282,249.26527,1304000,562.0632715049204,5.880516,142119.34869277477,4.5240893,22.62865,-0.949748,0.7911996,33.695423,226.2865
-73.15371,0.0013495877,250.93022,0.33633828,307.89212,1.2690365,0,411.77183442004025,7.897450135089457,-3.1916642,-191.1456,353.68445,0.70536107,1550.304,349.09999236417934,1040.486,0.00049267925,0.28672785,-1050.9766,326,-7.3999906,1551.9623,2.0,1043.3789,1794818,26.534407,576.2691005732128,-0.3026491,0.685294,582.0912776691436,-13.394718,54.77439192077145,248.80443,1308000,575.1884138703633,5.7577147,142532.00816753972,4.929966,20.712732,-0.91817003,0.85071236,44.082645,207.12732
-72.10479,0.0015072199,282.59503,0.34719494,227.048,1.1983303,0,397.966457686387,8.170208202209324,-3.4488497,-69.29842,245.1084,0.6017089,1710.7678,334.132441515103,1132.276,0.0008010968,0.2848111,-1143.1458,327,-6.411437,1710.8984,2.0,1134.9001,1799959,8.576609,583.715215938227,-0.16389333,0.8068692,573.1200982375072,-8.618546,55.663807969074696,282.6268,1312000,604.3862813365024,5.869501,142927.46042967075,4.6606855,19.955105,-0.9666124,0.82137257,41.5222,199.55104
-78.22144,0.0019121862,283.48312,0.35993746,316.08984,1.2525053,0,393.7747670025565,8.113822765648365,-3.3812912,-93.00161,286.31064,0.76621944,1739.2236,332.5096749509685,1141.1252,0.00050204096,0.27833322,-1151.6288,328,-9.010941,1739.555,2.0,1143.2175,1805219,16.125414,562.4573231509842,-0.28971812,0.9823782,576.2564265715432,-8.028011,53.151269285939634,286.40906,1316000,594.1698969629604,5.7734475,143322.187908242,4.748391,18.27357,-0.9659225,0.7422521,38.13124,182.73569
-31.860466,9.218312e-05,312.04694,0.34470436,311.61145,1.2597958,0,392.77193945879117,7.821501205209643,-3.3025935,-70.28249,324.99997,1.386785,1750.1765,330.8444346887991,1132.4893,0.0011994469,0.28446126,-1142.5298,329,-9.043057,1750.4847,2.0,1134.7981,1810219,9.3004465,614.037261075976,-0.070580505,0.77768666,601.2734236473709,-9.129493,54.10600356478244,312.1116,1320000,565.4030162647981,5.9438553,143714.318827583,4.7879887,20.749899,-0.9621094,0.761337,35.80737,207.499
-32.164352,0.0005363566,302.62668,0.35473552,377.8619,1.280101,0,395.4660992277786,7.710881611797959,-3.5556345,-47.408546,389.30237,0.9358705,1797.73,334.28791405493394,1179.9778,0.001535353,0.2808579,-1190.9493,330,-6.3127275,1796.0454,2.0,1184.5209,1815219,10.136252,558.1802469926772,0.1795402,0.7388977,555.0803001702226,-7.0513887,53.46730356104672,301.26675,1324000,578.1259347878714,6.1413813,144110.90121573815,4.6763453,17.917322,-1.0027577,0.7193741,41.79312,179.17322
-56.051483,0.0019634168,326.50848,0.34617096,358.15396,1.2536641,0,411.6141789071262,8.294099498540163,-3.9036202,-40.34962,327.57663,0.75475276,1708.1263,348.73436482297257,1205.5472,0.0003422993,0.28076035,-1213.8857,331,-10.115324,1716.7968,2.0,1203.195,1820511,16.494738,588.4875970743535,0.72009724,0.6607932,591.7085277112766,-16.877472,54.58571458561346,325.98587,1328000,614.9218872249314,6.5668426,144522.7363521289,4.7956796,20.746786,-0.9644524,0.85838926,46.543,207.46785
-47.481873,0.0035532773,293.3374,0.34658095,263.57672,1.1573534,0,399.6129956864752,8.207886720541865,-3.6529088,-78.579735,300.38687,0.705505,1632.6931,336.5963061139919,1059.6514,0.00033319148,0.28319064,-1071.732,332,-7.8242154,1603.8975,2.0,1068.0199,1825699,11.866889,599.761161349426,-0.67410547,0.85533124,588.6380575062601,-7.090781,54.80880285194144,294.57114,1332000,579.9046384997828,5.46564,144922.26402368862,4.3229203,20.451462,-0.9546705,0.83935386,37.30636,204.51462
-100.02387,0.0014814631,284.3443,0.3598446,382.8499,1.284007,0,397.4476846670732,7.730012304149568,-3.1234117,-154.4218,451.54294,1.2631861,1701.157,334.99202974000946,1036.7006,0.00044200133,0.28011242,-1045.4357,333,-5.6822352,1707.9519,2.0,1036.5146,1830699,7.394881,592.2993434006261,0.17621402,1.0261773,591.6015730269999,-8.928209,54.725642622914165,284.91562,1336000,599.5539235389372,6.1384764,145319.9614254553,4.823652,18.63733,-0.9633716,0.7820902,35.847588,186.37329
-63.387184,0.0008107152,314.31097,0.35132977,433.4124,1.3003509,0,358.15342331444845,7.910006874706596,-3.5580673,-94.62269,468.06232,0.8379818,1788.2322,295.2663209098391,1050.8029,0.00073820975,0.2829358,-1058.4596,334,-7.549273,1772.875,2.0,1060.7255,1835699,8.194498,604.8712261526823,0.23747452,0.87442493,604.5171970529805,-10.224216,54.977095529902726,314.88565,1340000,606.8123440478256,6.1880937,145677.79306525923,4.574619,21.437721,-0.93009746,0.77762806,39.18814,214.37721
-65.36969,0.00091749866,303.5958,0.35167056,358.95648,1.322083,0,364.28219732502475,8.4291434828192,-3.8364735,-138.03122,431.8295,0.77545476,1668.4987,301.19562960229814,1020.0438,0.0002306449,0.28445798,-1031.4391,335,-7.215109,1660.0043,2.0,1027.3658,1840996,9.788316,586.7114074669453,0.37408444,0.8760721,588.1168931847977,-11.934915,54.657424239907414,300.78555,1344000,593.888458392452,6.2975335,146042.37263995968,4.916362,19.701687,-0.9618403,0.7680199,39.60009,197.01686
-57.083324,0.0014723012,284.31186,0.35472396,241.51707,1.210615,0,400.146541276481,7.69833258073777,-3.9741104,-77.83733,254.04752,1.1961355,1725.9491,337.4912118418142,1178.3098,0.0003846081,0.28043243,-1189.403,336,-9.700565,1716.6093,2.0,1178.02,1845996,8.403435,539.0028083495722,0.0728182,1.381609,531.5743438904199,-10.082141,54.95699685392901,282.66913,1348000,573.5483018381078,6.0572715,146442.57674565027,4.4863315,20.730797,-0.98024005,0.8631248,38.4231,207.30797
-192.01434,0.00016049866,328.1669,0.3644403,323.56882,1.2783039,0,397.9166026581079,8.001825236249715,-3.7776685,-52.624786,292.12738,1.2924244,1742.6929,334.8979651988484,1132.5715,0.0018084988,0.28144193,-1139.5026,337,-6.6182575,1761.7322,2.0,1129.3171,1851134,10.045498,539.1469665081958,0.49811068,1.1554502,532.7091767296356,-7.9755483,55.016812223009765,330.08926,1352000,545.1263280550448,6.3928695,146840.18316024682,5.0739574,23.829823,-1.0063967,0.7920364,39.257915,238.29822
-146.54846,0.00211507,346.7549,0.3633774,506.67404,1.3320535,0,331.26652166899294,8.152860782109201,-3.7407956,-101.19971,432.7958,0.96753854,1752.3644,268.4052040311508,1079.2324,0.00025663065,0.2780987,-1087.4375,338,-5.489775,1767.6163,2.0,1077.6887,1856318,13.65033,561.8251107151434,0.86204785,1.0513589,555.7138770988198,-12.852602,54.70845685573295,346.92944,1356000,602.9205801407628,6.6735697,147171.20095603494,4.854311,22.961472,-0.9607402,0.8399175,31.936508,229.61472
-201.4237,0.0005734827,348.3806,0.3551222,489.13632,1.3015298,0,358.0793591141701,8.40176113601774,-3.976272,-203.39296,481.8076,0.7380134,1764.4629,295.21611497411504,1062.761,0.0003263895,0.28377202,-1067.7587,339,-10.142779,1758.1993,2.0,1060.9166,1861755,10.910974,580.2121473755735,0.34246498,0.96478194,576.5909793568065,-8.361068,54.46148300403729,348.27267,1360000,584.6275626144709,6.271879,147530.34756861953,4.8424067,21.999681,-0.95541984,0.8116319,41.359035,219.99681
-47.297062,0.0019117848,279.4149,0.36102158,346.85712,1.2639589,0,397.0497261765413,8.029717534780502,-4.371803,-39.790436,310.23926,1.1321409,1735.5116,333.4891797066666,1146.15,0.00042490644,0.28053784,-1153.4559,340,-8.487687,1733.41,2.0,1145.6761,1866858,11.721713,562.4495141086888,0.0055116653,0.90322626,562.217925997398,-7.9568295,55.53082893509418,280.43533,1364000,609.9130905719106,6.0043364,147926.11190054333,4.7492547,18.444355,-0.9795696,0.7624032,41.87562,184.44354
-73.645325,0.0011248883,303.1664,0.34768525,310.52704,1.275262,0,396.9988243887201,8.6017479817383,-4.173996,-46.606125,316.11008,0.83288705,1771.3112,334.149578794837,1143.1658,0.00033425976,0.2810582,-1152.5159,341,-7.5700884,1764.1091,2.0,1145.6902,1872407,9.108974,556.7681569761021,0.2985425,0.86793804,562.6050671445255,-10.772242,54.2474976121448,301.93518,1368000,606.1042472566521,6.2352204,148323.10635389155,4.749588,20.828987,-0.9954421,0.8000366,40.21475,208.28987
-117.29155,0.000117705335,319.5806,0.3591856,304.73764,1.2952597,0,396.83176034362987,7.834639367181808,-3.4466095,-72.19772,281.47452,1.4136232,1732.8044,334.75152835063636,1090.3754,0.00052015093,0.28181303,-1099.0912,342,-5.6754427,1741.5118,2.0,1088.5778,1877412,14.563065,569.5129048405845,0.062476773,0.889928,570.5825351866517,-7.7688737,54.245592625811696,317.71533,1372000,603.2825433515357,6.0493336,148720.4406062155,4.5778394,19.97148,-0.98463047,0.7297876,34.405487,199.71478
-91.935646,0.000553716,294.83267,0.3493366,356.88638,1.2645074,0,400.56554811634123,8.56534181535244,-3.3151655,-44.878876,379.89816,1.0864927,1754.73,337.24999456014484,1196.7748,0.00021808928,0.2755867,-1203.9983,343,-6.0938582,1738.4242,2.0,1196.6309,1882934,9.382443,573.2484911438054,0.020096004,0.7317007,578.4817984749022,-8.656339,54.75021174084395,295.5194,1376000,598.0018784709399,6.015592,149120.04622308863,4.691463,17.904436,-1.0198327,0.6986637,46.585205,179.04436
-66.29048,0.0009051318,265.11606,0.33631593,280.34326,1.1728598,0,391.46624689083546,7.681979595683515,-2.8938322,-44.833847,337.18896,1.1822207,1676.413,329.99158507212996,1162.9619,0.0004526366,0.28252554,-1174.1031,344,-6.1284933,1675.3372,2.0,1166.9392,1887934,8.811017,588.1307015355653,-0.756278,0.81129396,591.3687127328287,-7.0380354,53.792682223021984,263.83505,1380000,610.855965689936,5.401629,149513.15637233527,4.4597106,16.9159,-0.9723418,0.7749528,52.42536,169.159
-48.861015,0.001478175,329.73785,0.33771268,288.27676,1.2285402,0,390.6967024849728,7.877136333845556,-3.5130186,-128.67915,292.0843,0.7769975,1842.6903,327.38098252704367,1206.797,0.00037343844,0.28615695,-1214.0249,345,-8.002772,1837.4895,2.0,1207.4675,1892934,8.380145,552.262018548787,0.039244443,0.85810727,559.1687209584653,-6.4762716,55.43858362408355,328.61084,1384000,586.7808019316973,6.0313687,149903.9378833319,4.549896,20.082155,-0.99076027,0.80517083,32.6555,200.82155
-42.17971,0.0013407456,309.97443,0.348605,226.37231,1.2806234,0,416.19002415798604,7.880522480700165,-2.944346,-62.946068,335.23337,0.46790892,1727.1005,352.78382311342284,1146.2858,0.0005816982,0.28187302,-1156.5775,346,-8.125263,1701.7971,1.8490788,1154.6532,1897934,12.171187,566.4306147170392,0.2626385,0.8551777,556.4426750734855,-7.061588,55.52567856386304,310.41455,1388000,598.6221800207156,6.2074013,150318.63633608492,4.7516856,17.19062,-0.96596205,0.7791887,37.4843,171.9062
-51.14712,0.0014685564,298.47433,0.34607348,347.89102,1.3194832,0,400.40278363600373,8.120515867136419,-5.5924673,-89.019905,346.92902,1.1159151,1715.773,338.24581877188757,1103.0668,0.000785968,0.28224444,-1114.9592,347,-7.5049796,1703.2053,1.9184858,1111.5979,1903203,23.103401,584.0878201296733,0.3301973,1.673968,557.975772309502,-14.028971,54.03644899697974,299.32687,1392000,586.8965072541082,6.2610526,150720.11121336464,4.9343715,20.512455,-0.9861258,0.7810844,57.986126,205.12454
-30.859161,0.002766402,340.82224,0.35001963,323.13898,1.2929251,0,397.46113886963576,7.967191775329411,-8.044781,-46.500237,397.9379,0.8244917,1735.6843,334.3841360826045,1148.2836,0.00022977004,0.28191596,-1149.9314,348,-6.625555,1739.4484,2.0,1141.3965,1908356,9.034919,570.924491717099,0.4528787,1.0645958,578.652775397204,-17.522049,55.10981101170182,339.47278,1396000,602.4271791293518,6.3576593,151117.29630363034,4.9459505,20.176746,-0.98556936,0.8058618,41.54666,201.76746
-43.62953,0.00067198015,285.1663,0.3406769,357.92593,1.215998,0,398.8756383396685,7.909060712438077,-2.7444272,-26.265745,463.42813,1.0511273,1695.4147,336.13065150612965,1104.587,0.00030116024,0.28195703,-1106.4081,349,-9.114081,1707.2982,2.0,1096.2445,1913356,11.814834,604.2637090715109,-0.4954853,0.7799546,613.9910080472205,-10.254568,54.83592612110078,285.2507,1400000,581.4594149304372,5.6086283,151516.61211611237,4.5996156,20.380787,-0.9848444,0.7445191,37.415306,203.80786
-28.93821,1.8667437e-05,306.8733,0.36084318,336.78604,1.2293012,0,402.7929028039798,8.047472895588726,-2.898792,-24.58434,266.1973,0.9747345,1708.7849,339.4670644258149,1096.8352,0.0001423127,0.2849739,-1105.7559,350,-5.7658815,1700.4999,2.0,1101.3005,1918438,8.265496,557.2194038212599,-0.19043343,0.9939637,550.0235098898819,-6.709506,55.27836548257619,308.1784,1404000,588.1884454389962,5.8482957,151918.49143716088,4.8295326,20.168646,-0.97443223,0.78972334,39.163654,201.68646
-100.70023,0.0018977448,317.01425,0.36157238,319.11142,1.2156891,0,397.4476002911106,7.706311871763319,-2.9217823,-179.78738,365.1927,0.449951,1753.5809,335.37417822610587,1204.8762,0.00024757633,0.28202662,-1215.1227,351,-5.1543603,1742.049,2.0,1213.1354,1923443,11.3305025,572.3110679563255,-0.15377456,0.5786063,579.2014368593884,-6.1623707,54.36711019324139,318.25272,1408000,614.2784475705115,5.8785057,152315.78705408517,4.3831043,19.671127,-0.9950039,0.78439605,36.539642,196.71127
-74.091324,0.0010846164,303.11578,0.34237915,313.57697,1.2975825,0,395.21852786140516,7.869052305351943,-4.0704436,-97.57886,340.73117,0.71972436,1776.0549,333.132027477026,1172.9248,0.00030974508,0.27765328,-1175.6809,352,-7.1085124,1799.8442,2.0,1167.19,1928443,8.879826,574.3043032138828,0.44452792,0.96717405,557.7656648780521,-8.118248,54.217448079027236,302.85703,1412000,614.853780832046,6.3469133,152709.56445770338,5.015269,19.82929,-1.0036672,0.76920646,40.3742,198.29291
-49.75101,0.0070701367,266.39322,0.34124273,322.16415,1.1990384,0,406.8899482889101,8.126265616621822,-3.6213186,-27.114002,343.85278,0.7895882,1708.1501,345.98525685304776,1137.0768,0.0002772046,0.28151408,-1145.1465,353,-8.14093,1692.2063,2.0,1141.0803,1933694,8.719805,605.6231834812581,-0.04158616,0.6759661,603.1686024376115,-8.784103,52.77842581924051,267.99347,1416000,611.9475199491166,5.9671946,153118.41753540467,4.606318,16.62944,-0.9816564,0.8074014,41.462708,166.2944
