V Predictions Max,Log Pis Max,Log Pis Min,R Predictions Min,Number of rollouts total,Policy log std Mean,V Predictions Mean,Sample Time (s),Number of train steps total,KL Loss,Policy mu Min,Policy log std Min,Policy log std Max,AverageReturn_all_train_tasks,V Predictions Min,Z variance train,Q Predictions Mean,Total Train Time (s),Log Pis Mean,(Previous) Eval Time (s),Q Predictions Std,QF Loss,Train Time (s),KL Divergence,AverageReturn_all_test_tasks,R Predictions Mean,Number of env steps total,Policy Loss,Epoch,Log Pis Std,R Predictions Max,V Predictions Std,Q Predictions Max,Q Predictions Min,R Predictions Std,VF Loss,Z mean eval,Epoch Time (s),Policy log std Std,Z mean train,Policy mu Std,RF Loss,Policy mu Max,Policy mu Mean,Z variance eval
1772.68,44.697,-10.5049,-0.0131331,37313,-0.736831,1258.05,5.109394661980332,1260000,16.051420211791992,-6.70362,-2.48682,0.156472,683.624281607,-64.4112,0.00300988,1252.25,93209.34428921391,0.957558,17.79701943899272,244.69,701.982,124.25552312200307,160.51419067382812,667.873877196,-0.00559284,2600000,-1259.35,629,3.4178,0.00270414,232.206,1798.66,-48.2612,0.00251714,177.131,0.849761,147.16193722297612,0.255118,0.71925,0.904403,273.239,6.21836,0.302824,0.00104054
1906.62,39.9851,-9.99838,-0.0129122,37355,-0.735897,1293.1,4.779887668948504,1262000,16.125242233276367,-5.26972,-3.25277,0.24602,675.544312394,-42.4599,0.00120022,1282.73,93355.97974679289,0.921309,17.863119679997908,238.199,1161.02,124.04142619500635,161.25242614746094,677.001530721,-0.00547198,2604000,-1291.2,630,3.62535,0.000404038,212.585,1916.95,-92.4483,0.0026039,170.871,1.06384,146.68443354395276,0.272468,0.993914,0.900461,255.672,5.0661,0.286137,0.00151748
1918.33,38.373,-10.6911,-0.0125365,37397,-0.742481,1251.46,4.974655925965635,1264000,14.964815139770508,-5.31302,-3.03086,0.115408,670.028758581,-80.4481,0.00308129,1238.31,93501.75523003886,1.03501,17.818016061006347,282.451,832.692,122.58389073099534,149.6481475830078,653.311267897,-0.00570674,2608000,-1249.34,631,3.84393,-9.86865e-05,265.224,1921.21,-56.9754,0.00253782,266.154,1.00857,145.37656271796732,0.278172,0.802835,0.914438,264.72,6.21903,0.311643,0.00104962
1753.74,30.1344,-9.2342,-0.0136963,37438,-0.708041,1236.82,4.972735309958807,1266000,15.195860862731934,-4.51386,-2.70779,0.496721,696.420210769,-59.2862,0.00369957,1226.09,93650.94437591881,0.756323,18.221075904992176,254.134,971.716,126.312632191999,151.95860290527344,676.097992015,-0.00560015,2612000,-1233.98,632,3.49609,0.000145784,230.878,1756.65,-14.8465,0.00255021,205.335,0.750107,149.50644340694998,0.271207,0.866567,0.884979,291.572,5.53145,0.304248,0.000782476
1814.18,41.6278,-12.0582,-0.013359,37479,-0.757344,1278.41,4.935944534954615,1268000,15.627448081970215,-6.69859,-3.40504,0.402764,687.091716718,-3.65126,0.0019165,1274.82,93798.78935386075,1.20607,17.907987159996992,252.832,1301.77,124.73615352298657,156.27447509765625,658.666209279,-0.00563735,2616000,-1279.01,633,3.62436,9.72452e-05,237.676,1821.15,-65.8739,0.00261202,179.423,0.78125,147.58008521793818,0.276736,1.2724,0.914799,304.265,6.14147,0.329394,0.00189597
1822.07,33.7419,-9.00032,-0.013475,37520,-0.72209,1251.65,4.979094405949581,1270000,16.096576690673828,-5.48637,-2.45981,0.157737,681.847359196,-41.2729,0.00225865,1247.24,93946.5569019807,0.956163,18.17712236600346,266.342,715.573,124.98972354600846,160.96575927734375,656.915331498,-0.00552897,2620000,-1252.73,634,3.54269,0.000682095,259.349,1830.11,-88.0664,0.00256156,213.76,0.635843,148.1459403179615,0.268371,1.13513,0.893738,278.45,5.90762,0.35826,0.00248571
1883.28,42.1633,-9.59369,-0.0122646,37561,-0.745876,1270.84,4.9836943459959,1272000,15.483258247375488,-5.72473,-2.71095,0.257599,678.7024617,-80.4431,0.00170581,1260.78,94092.7265979947,1.12267,17.803409859989188,259.23,828.999,122.99689953299821,154.83258056640625,634.791628224,-0.00573355,2624000,-1264.19,635,3.70964,0.000244046,247.133,1874.11,-92.9852,0.00241387,290.233,0.823844,145.7840037389833,0.281977,0.939463,0.926152,317.916,5.48263,0.282444,0.00163506
1907.1,29.5886,-12.941,-0.0124179,37607,-0.755652,1238.21,5.04801171500003,1274000,16.24924087524414,-5.69637,-2.36546,0.170833,688.960125005,-27.846,0.00242803,1229.23,94240.4439407867,1.21881,18.193100691001746,292.614,837.968,124.27195205399767,162.49240112304688,639.940175208,-0.00557005,2628000,-1238.27,636,3.68043,0.00226817,279.1,1898.72,-84.2481,0.00261909,313.759,0.918434,147.51306445999944,0.282925,1.21083,0.927836,274.501,4.85062,0.308613,0.00173295
1800.72,44.568,-8.16442,-0.0128349,37650,-0.738747,1249.32,5.003435081001953,1276000,15.735025405883789,-4.30451,-2.77373,0.616139,683.799156712,13.1363,0.0029691,1238.65,94387.37498776468,1.07263,18.40167527399899,234.102,862.026,124.08274242200423,157.35025024414062,674.069931971,-0.0053424,2632000,-1247.01,637,3.46288,0.00259562,210.303,1801.81,-139.493,0.00248701,240.457,1.0754,147.48785277700517,0.269141,0.581542,0.899429,275.391,7.93521,0.331666,0.0014833
1757.5,40.5611,-7.74753,-0.0125098,37690,-0.712167,1174.35,4.955128268979024,1278000,15.454367637634277,-6.15517,-3.40521,0.275534,679.78035955,-9.67169,0.00262615,1167.96,94534.49463629264,0.770966,17.849350052987575,256.855,736.024,124.23705759299628,154.54367065429688,655.630665019,-0.00553905,2636000,-1178.02,638,3.63606,0.000284398,239.035,1764.94,-33.898,0.00258468,215.007,0.770092,147.04153591496288,0.266274,0.690933,0.897652,268.913,5.59441,0.260515,0.00235194
1797.85,28.4594,-7.58792,-0.01252,37731,-0.733833,1210.72,4.8572561330365716,1280000,15.610899925231934,-5.11503,-2.70898,0.269578,679.57740101,-41.7954,0.000611155,1202.7,94681.87053807767,1.06932,17.931894758992712,274.069,1128.38,124.47273964999476,156.10899353027344,664.167989841,-0.00538047,2640000,-1212.62,639,3.69787,0.00151549,260.72,1808.0,-56.7118,0.00244855,457.565,1.05897,147.26189054202405,0.269779,1.05849,0.909903,247.788,5.77822,0.331654,0.00108716
1726.81,41.1861,-8.18666,-0.0125181,37771,-0.75483,1275.49,4.9426173009997,1282000,16.26001739501953,-7.09909,-2.20018,0.310395,690.285042496,-90.6683,0.00160544,1264.53,94828.85422579467,1.18036,18.050362031004624,246.364,773.869,124.29294742499769,162.6001739501953,669.053512778,-0.00566432,2644000,-1270.35,640,3.51771,0.00103995,225.749,1729.39,-68.785,0.0024766,203.344,0.706123,147.28592675700202,0.273715,0.842625,0.913526,307.947,6.14512,0.310775,0.000540179
1948.57,30.4535,-10.6464,-0.0125084,37815,-0.723971,1220.26,5.000672018970363,1284000,16.014583587646484,-5.13937,-2.53315,0.214563,681.00519265,-59.2007,0.00195792,1215.88,94976.31104415664,0.966398,17.7524036209943,281.664,952.31,124.43366744800005,160.1458282470703,666.892728852,-0.00568663,2648000,-1224.56,641,3.53777,1.81173e-05,262.938,1964.74,-51.0798,0.00251529,204.96,0.852079,147.18674308796471,0.268979,1.11415,0.913428,267.709,5.19765,0.277912,0.00212788
1915.82,43.1097,-8.35536,-0.0124122,37856,-0.726372,1273.52,5.028354879992548,1286000,15.75108528137207,-5.34265,-2.55658,0.216793,703.871816407,-37.284,0.00228411,1267.41,95123.81097145466,0.77708,18.027303804003168,289.035,728.434,124.33969236600387,157.51084899902344,670.859619687,-0.00520303,2652000,-1274.06,642,3.54309,0.000811068,276.971,1920.31,-68.4273,0.00253113,406.833,1.04017,147.3953510499996,0.257688,1.17368,0.895379,253.948,5.85335,0.265016,0.00133728
1733.94,23.6067,-7.94515,-0.0117684,37898,-0.735385,1184.19,4.980752719013253,1288000,16.624021530151367,-6.24667,-2.43577,0.745266,684.470104105,-41.6045,0.00182961,1175.26,95271.2571641007,1.16618,18.136035992007237,262.616,791.331,124.7530071670044,166.24021911621094,675.418720703,-0.00576933,2656000,-1182.59,643,3.50079,0.000185832,249.74,1711.11,-51.727,0.00235618,195.592,0.857374,147.8697958780249,0.280605,0.571088,0.94538,294.348,6.91164,0.244989,0.00101222
1938.12,38.012,-9.04016,-0.0126965,37939,-0.752838,1275.56,4.826149469969096,1290000,16.89039421081543,-4.75611,-2.9627,0.148204,703.770635291,-19.0731,0.00260656,1271.93,95419.06432066171,1.09431,17.716671807007515,251.355,716.242,124.97601666700211,168.90394592285156,682.879926529,-0.00567829,2660000,-1278.05,644,3.68337,0.000490583,231.45,1953.48,-63.9689,0.00238446,322.408,0.814085,147.51883794397872,0.287539,0.767926,0.904988,286.037,6.12318,0.317802,0.00178993
1806.61,25.753,-8.53517,-0.0132799,37981,-0.718361,1217.43,4.995620758025325,1292000,15.174662590026855,-4.45755,-2.27308,0.0843128,693.858919679,-29.7273,0.00356544,1205.36,95565.95409243873,0.718782,18.009602694000932,241.187,590.615,124.25343395900563,151.7466278076172,686.035193741,-0.00595051,2664000,-1212.49,645,3.35342,1.8922e-05,226.284,1790.85,-9.40797,0.00247418,162.809,0.998843,147.2586574110319,0.253904,0.621283,0.868933,238.05,6.10426,0.320405,0.00256995
2018.29,24.871,-8.00731,-0.0133526,38021,-0.720238,1255.83,4.93350609097979,1294000,14.4799165725708,-4.83727,-2.89802,0.164532,685.566793533,-11.9527,0.00283357,1250.55,95713.60734508972,0.797048,17.645366099008243,273.754,597.296,124.77538929700677,144.79916381835938,641.968647164,-0.00554162,2668000,-1256.96,646,3.48759,0.000163803,258.963,2012.49,-83.541,0.00261872,223.025,0.833802,147.3542614869948,0.261458,0.607498,0.883692,250.983,6.04358,0.298616,0.00132242
1950.15,39.7449,-10.2422,-0.0130456,38061,-0.739682,1322.61,5.029683991044294,1296000,17.28107261657715,-5.70124,-2.59999,0.677201,694.382079441,-66.7091,0.00174928,1314.94,95861.31992186778,1.07176,17.948410213997704,257.851,999.741,124.71050097099214,172.8107147216797,679.67344232,-0.00574526,2672000,-1322.29,647,3.45335,0.00131185,237.443,1962.5,-197.971,0.00267481,175.184,0.720059,147.68859517603414,0.273186,0.6683,0.914396,316.472,6.73121,0.288231,0.0021918
1809.97,40.1554,-8.33787,-0.0130929,38101,-0.746178,1292.41,4.833286649984075,1298000,14.93320369720459,-5.41255,-3.00414,0.0711739,681.609264119,-70.6207,0.00343439,1290.61,96007.56097447975,1.17532,17.976680743013276,264.85,895.464,123.55687829499948,149.33203125,670.204633314,-0.00540734,2676000,-1297.1,648,3.89136,0.000912925,241.692,1822.28,-68.1943,0.00244564,291.505,0.832652,146.36684568799683,0.273459,0.595857,0.939746,288.306,5.34387,0.280094,0.00195186
1764.86,28.9977,-8.59094,-0.0125525,38142,-0.718054,1220.3,5.021918833983364,1300000,15.030763626098633,-5.84827,-3.02562,1.84237,710.715752199,-98.0697,0.00165275,1217.55,96154.25826274675,0.757901,17.855162369000027,240.881,816.673,123.90147320200049,150.30763244628906,693.206759455,-0.00563324,2680000,-1221.34,649,3.43522,0.000411677,224.746,1782.32,-98.4304,0.00254543,201.582,0.785505,146.77855440498388,0.255248,1.13053,0.888152,247.454,7.61852,0.287679,0.00127496
1732.66,22.4025,-9.73187,-0.0128352,38182,-0.742138,1224.6,4.856786778982496,1302000,16.78911018371582,-5.53071,-2.42089,0.326719,706.324542836,-33.0783,0.00381539,1216.06,96301.39776983073,1.10743,17.77855480699509,228.13,917.686,124.26479194499552,167.89109802246094,630.74687911,-0.00573706,2684000,-1223.34,650,3.38495,0.0013587,212.972,1733.35,-32.6179,0.00268322,175.805,0.895324,146.9001335309731,0.270378,0.637784,0.918811,253.9,4.58154,0.294488,0.00156981
1729.78,31.308,-9.7276,-0.0134241,38225,-0.729607,1356.69,4.917925923014991,1304000,16.909101486206055,-6.28466,-2.64285,0.301183,691.241405634,-43.5913,0.0016285,1352.44,96448.99519116775,0.922021,18.02233049699862,223.482,726.3,124.67678232199978,169.09100341796875,664.202476695,-0.00543067,2688000,-1362.13,651,3.38975,0.000192007,201.964,1739.28,-44.1024,0.00258852,251.064,0.641698,147.6170387420134,0.26398,1.01784,0.903513,295.696,7.04882,0.279595,0.001501
1841.09,41.2993,-8.51778,-0.0120092,38267,-0.726345,1235.53,4.810237354002311,1306000,16.235925674438477,-4.878,-2.7158,0.148434,696.538724768,-12.2712,0.00216685,1222.59,96596.04652086477,0.926365,18.007070086008753,260.137,645.868,123.54346291000547,162.3592529296875,623.928292038,-0.00562155,2692000,-1231.9,652,3.68372,0.000393677,239.772,1842.43,-76.2734,0.00257496,201.014,0.862006,146.36077035001654,0.270078,0.828922,0.913012,276.326,8.17298,0.274447,0.00123588
2007.82,38.5395,-9.56304,-0.0133296,38310,-0.727463,1282.09,5.02057006204268,1308000,15.679404258728027,-5.77634,-2.9252,0.561942,701.915537461,-75.4865,0.00291846,1276.38,96743.40157991785,0.857196,18.702633802007767,273.835,860.64,124.3107914650027,156.79403686523438,687.379429514,-0.00569575,2696000,-1280.44,653,3.4523,0.000159672,254.43,2010.74,-89.9475,0.00265878,233.762,0.773412,148.03399532905314,0.265379,0.474069,0.882308,297.115,6.27041,0.317,0.0018692
2040.04,36.9777,-9.59188,-0.0129419,38350,-0.735214,1312.77,5.021264611990773,1310000,15.716323852539062,-5.56399,-2.8354,0.113022,698.859221091,-52.4608,0.00146793,1301.76,96889.90721481084,0.98494,18.027767494000727,291.324,748.717,123.6494660689932,157.16323852539062,679.331347512,-0.00556543,2700000,-1310.37,654,3.53436,0.00103685,270.988,2046.93,-43.1433,0.00253606,258.524,0.685135,146.6984981749847,0.270092,1.22865,0.913544,300.212,4.81557,0.302602,0.00155441
1826.37,30.5668,-10.1516,-0.0121184,38393,-0.734158,1262.13,5.005119603971252,1312000,15.774981498718262,-5.21454,-2.69831,0.0535258,710.359281997,-1.46742,0.00293151,1253.87,97038.2858425498,0.828274,17.839065124004264,278.362,860.703,125.13867227300943,157.74981689453125,686.444525178,-0.00562842,2704000,-1261.88,655,3.37302,0.000422984,264.969,1832.53,-102.067,0.00231778,143.722,0.877401,147.98285700098495,0.268402,1.00786,0.887749,261.361,5.08147,0.297372,0.00131842
1966.45,29.8891,-9.14523,-0.0125063,38433,-0.74875,1378.78,5.050851811043685,1314000,16.486486434936523,-6.39802,-2.60773,0.0751594,695.217378629,-98.9393,0.0022685,1378.88,97185.97871774386,1.10466,18.239328354000463,253.396,626.319,124.73814187000971,164.86485290527344,663.760061533,-0.00528721,2708000,-1381.09,656,3.36507,0.000231758,243.443,1980.14,-59.7431,0.00258501,211.728,0.997328,148.02832203505386,0.256429,1.1098,0.912858,279.813,5.2458,0.289607,0.00131166
1815.97,35.6517,-9.37965,-0.0133569,38476,-0.735164,1245.26,4.808754457029863,1316000,16.032194137573242,-4.98486,-3.59118,0.284485,699.81697662,-23.3468,0.00184128,1236.34,97332.5641784999,0.997278,17.908450931005063,250.213,978.697,123.97211832499306,160.3219451904297,672.600431688,-0.00543301,2712000,-1239.76,657,3.28345,0.000560128,241.7,1814.94,-3.4365,0.0025757,229.794,0.980439,146.689323713028,0.26761,1.23756,0.901474,269.597,4.74782,0.293506,0.00120668
1737.88,36.8565,-9.51707,-0.0124783,38516,-0.713801,1196.48,4.922999196976889,1318000,14.712262153625488,-5.31818,-2.52379,0.236279,694.632682631,-81.9532,0.0018962,1189.77,97480.4552581069,0.757666,17.809303538000677,242.718,582.617,124.85220596900035,147.12261962890625,670.890188613,-0.00578082,2716000,-1197.5,658,3.57617,0.00021974,229.614,1730.43,-58.1128,0.00251807,212.149,0.961788,147.58450870397792,0.257433,0.875385,0.889899,261.101,5.8058,0.286582,0.00139755
1907.06,34.7192,-8.8907,-0.0133213,38560,-0.718662,1264.72,4.931038687995169,1320000,17.11182975769043,-4.56684,-2.82939,0.665637,691.909385614,23.2611,0.00196375,1260.77,97627.7004155629,0.688724,18.12007896900468,254.609,815.022,124.54573801500374,171.11830139160156,682.181946227,-0.00563719,2720000,-1265.29,659,3.10082,0.00176711,247.214,1905.37,-25.3047,0.0025763,163.161,0.808424,147.59685567200358,0.255039,1.02205,0.860232,275.202,5.5218,0.296208,0.000953944
1958.87,36.8731,-10.0605,-0.012155,38601,-0.761375,1324.23,4.869559868006036,1322000,16.098609924316406,-4.44714,-2.58309,0.214842,689.146883038,-60.3817,0.0025716,1314.2,97774.6477284859,1.17283,17.772936280001886,276.197,859.343,124.08354484499432,160.98609924316406,671.073153511,-0.00552615,2724000,-1321.03,660,3.65644,0.00157868,256.127,1973.35,-62.6624,0.00256803,336.461,0.933809,146.72604099300224,0.273581,0.747849,0.9189,310.924,5.41158,0.309879,0.00134535
1785.31,49.4412,-9.44244,-0.0126273,38641,-0.722069,1227.72,5.05551839400141,1324000,16.372838973999023,-8.75522,-2.54058,0.396422,686.144059146,-57.3179,0.000450144,1219.09,97921.9507444539,1.03846,17.998662382000475,253.372,771.353,124.50624691399571,163.72837829589844,681.204105409,-0.00569396,2728000,-1224.94,661,3.72774,0.000418496,237.999,1788.75,-79.247,0.00261926,226.776,1.14277,147.5604276899976,0.275377,1.11178,0.939918,296.851,6.44786,0.276575,0.000819021
1882.65,33.2502,-7.72223,-0.0122545,38685,-0.733019,1310.28,4.942642682028236,1326000,15.26848316192627,-6.53967,-2.48394,0.101214,685.112708771,-6.42214,0.00285744,1299.16,98069.38384462192,0.801512,17.74578812099935,278.523,718.406,124.7879644939967,152.68482971191406,676.550539759,-0.0056324,2732000,-1310.38,662,3.45361,0.000363928,252.133,1891.25,-65.3724,0.0024017,304.847,0.984898,147.47639529702428,0.258911,0.61449,0.864729,253.969,5.18074,0.339849,0.00218197
1911.99,43.8939,-8.60727,-0.011875,38730,-0.741482,1289.83,4.956648689010763,1328000,15.569506645202637,-4.8563,-2.79962,0.202557,691.422182379,-43.5482,0.00336709,1287.41,98217.41178604792,0.914395,17.70702527600224,237.828,707.255,125.27068357300595,155.695068359375,649.65353893,-0.00571903,2736000,-1294.32,663,3.46887,0.000363895,220.808,1924.24,-52.9542,0.00243997,263.008,0.924075,147.93435753801896,0.27159,0.442133,0.913665,285.158,5.66854,0.251706,0.00131512
1830.95,38.843,-8.09747,-0.0120255,38773,-0.743545,1231.66,4.755489522052812,1330000,16.134929656982422,-6.41576,-2.76674,0.285412,697.130810175,-35.1671,0.00337942,1227.12,98364.66755649398,1.10548,17.805228263008757,270.481,741.379,124.57342791400151,161.3492889404297,669.77060629,-0.00546059,2740000,-1232.44,664,3.70924,0.000522445,254.333,1852.51,-29.9251,0.00251505,186.811,0.904589,147.13414569906308,0.2766,0.78352,0.929959,271.948,4.54379,0.260191,0.00140089
2017.46,31.4911,-10.2136,-0.0125996,38816,-0.74367,1306.79,4.974548352998681,1332000,16.232208251953125,-5.34808,-2.56536,0.188047,710.28778779,-112.999,0.0023152,1302.61,98511.204888226,0.811244,17.931115101004252,249.956,700.922,123.58294172400201,162.32208251953125,678.647401107,-0.00564511,2744000,-1309.2,665,3.14418,0.00187623,236.285,2025.16,-71.765,0.00253535,144.568,0.844785,146.48860517800495,0.268583,1.13594,0.888532,294.272,6.22066,0.259334,0.00121794
1891.2,37.1146,-8.81072,-0.012451,38859,-0.737191,1262.49,4.774312760026078,1334000,16.365646362304688,-4.33592,-2.35399,0.36653,694.564297949,-36.594,0.00121467,1251.28,98658.26240967202,1.08478,17.984325017008814,246.704,786.728,124.00121267500799,163.65646362304688,652.298714892,-0.00545199,2748000,-1256.62,666,3.43336,0.00181032,233.254,1880.31,-41.0416,0.00251851,305.855,0.890127,146.75985045204288,0.263907,1.04413,0.917571,289.198,5.03898,0.322065,0.00190209
1994.81,36.1749,-11.8364,-0.0125641,38900,-0.742728,1357.26,5.059910583004239,1336000,15.412854194641113,-5.02942,-2.61676,0.0830498,706.500177754,-56.7255,0.00218589,1347.59,98805.787083722,0.967056,18.286589358001947,259.059,835.112,124.28649219599902,154.1285400390625,699.447426129,-0.00560621,2752000,-1357.39,667,3.56323,0.000468974,240.802,1987.39,-59.5677,0.00257043,175.282,0.727922,147.6329921370052,0.2588,0.920136,0.898067,304.65,6.20605,0.306248,0.00143955
2017.64,26.6772,-7.69967,-0.0124663,38940,-0.710977,1300.48,4.904903747010394,1338000,15.615938186645508,-3.95003,-2.49299,0.112227,696.465774132,-56.2039,0.00274173,1297.75,98953.99234586999,0.657186,18.182590532989707,280.723,514.164,125.0400391889998,156.1593780517578,689.364733654,-0.00559376,2756000,-1303.59,668,3.00893,0.000512853,270.242,2029.0,-32.2744,0.00251181,142.285,0.86817,148.1275334689999,0.248537,1.08824,0.86178,286.326,4.36043,0.275807,0.00133862
1760.61,34.7416,-9.71877,-0.0126698,38983,-0.760873,1212.19,4.947938006953336,1340000,16.20619773864746,-6.93887,-2.78508,0.38127,693.122090079,35.2499,0.00247322,1202.81,99100.48286915995,1.01033,18.265058603996295,259.048,731.191,123.92944255800103,162.0619659423828,685.931098236,-0.00565582,2760000,-1210.58,669,3.62675,0.00101539,247.515,1762.87,-57.0873,0.00250948,242.663,1.0756,147.14243916895066,0.281687,0.552764,0.912338,287.498,5.55768,0.24894,0.00298364
1747.23,30.9176,-8.88334,-0.0120234,39023,-0.747644,1182.35,4.861101050002617,1342000,16.385120391845703,-4.90289,-2.69372,0.415598,695.195421672,-72.0493,0.00432131,1177.93,99247.78156124294,1.11737,17.617554063006537,259.143,800.035,124.58039537699369,163.8511962890625,688.612815691,-0.00565425,2764000,-1179.63,670,3.75715,1.09771e-05,246.496,1747.12,-41.8082,0.0022894,248.511,0.749632,147.05905049000285,0.279316,0.658297,0.938273,282.929,4.82461,0.270388,0.000713398
