Z mean train,R Predictions Std,V Predictions Mean,V Predictions Std,KL Divergence,Policy Loss,Epoch,Q Predictions Std,Q Predictions Max,KL Loss,AverageReturn_all_train_tasks,Total Train Time (s),R Predictions Max,V Predictions Min,Q Predictions Min,VF Loss,Policy mu Std,Number of train steps total,(Previous) Eval Time (s),V Predictions Max,Policy log std Max,R Predictions Min,Policy mu Max,Number of env steps total,Policy mu Mean,Policy log std Min,Z mean eval,Z variance train,Epoch Time (s),R Predictions Mean,Log Pis Min,AverageReturn_all_test_tasks,Policy log std Std,Z variance eval,Policy log std Mean,Q Predictions Mean,Log Pis Mean,RF Loss,Number of rollouts total,QF Loss,Log Pis Max,Policy mu Min,Train Time (s),Log Pis Std,Sample Time (s)
0.200494,0.00229233,-977.829,481.085,58.984039306640625,978.011,45,483.152,-166.359,294.9201965332031,-462.397830109,3146.131005297415,0.00899475,-4559.41,-4561.82,268.706,0.712618,46000,33.80633504781872,-156.993,-0.055708,-0.00458127,2.72664,660000,0.00263515,-1.28882,0.324968,0.643793,63.66448658145964,0.00269999,-10.8549,-473.875652042,0.152664,0.134442,-0.606528,-986.109,-1.39817,338.196,10200,2524.11,11.8889,-2.67402,22.66991238296032,2.57653,7.188239150680602
0.268652,0.00233483,-981.068,533.065,63.943565368652344,980.885,46,534.075,-197.423,319.71783447265625,-406.680988397,3209.287498557009,0.00876114,-3607.12,-3575.7,225.745,0.701978,47000,33.442842565476894,-197.393,-0.108329,-0.00591812,2.98189,670000,-0.0618531,-1.30849,0.471236,0.660188,63.21155579108745,0.00218655,-10.2334,-428.828799792,0.163936,0.15192,-0.627113,-988.537,-1.42845,332.865,10400,2322.0,12.3955,-2.81626,22.605851323343813,2.5512,7.162861902266741
0.287104,0.00205597,-809.773,475.636,69.81195831298828,809.159,47,477.445,-146.02,349.0597839355469,-460.015137758,3272.4396505644545,0.00730964,-4744.25,-4791.4,263.58,0.672294,48000,33.38778985198587,-154.638,-0.116171,-0.00379081,2.76106,680000,0.0569066,-1.27608,0.443387,0.630799,63.20493495929986,0.00235292,-10.0882,-464.075089097,0.170914,0.149391,-0.646957,-809.784,-1.57224,266.857,10600,2504.67,9.49883,-2.78707,22.657827850431204,2.42925,7.159317256882787
0.337015,0.00204543,-973.274,532.495,68.17221069335938,955.858,48,529.545,-239.508,340.8610534667969,-394.102104561,3336.122766137123,0.00737435,-3524.14,-3464.52,592.14,0.678441,49000,33.33558532036841,-224.777,-0.130248,-0.00722927,2.92383,690000,-0.0049418,-1.25452,0.264452,0.637142,63.275057051330805,0.00257248,-11.2288,-461.785292606,0.162334,0.143562,-0.638015,-966.87,-1.56699,326.157,10800,2357.87,10.0465,-2.73753,22.776872266083956,2.4458,7.16259946487844
0.272038,0.00213046,-919.857,537.094,62.23958969116211,918.106,49,539.578,-208.342,311.19793701171875,-453.68454771,3400.9953854344785,0.011222,-5655.05,-5742.42,227.305,0.682707,50000,33.7436466505751,-217.798,0.00234741,-0.0048871,2.92817,700000,-0.0222133,-1.29215,0.460219,0.618648,63.717895549722016,0.00258094,-11.8245,-443.25805017,0.157205,0.151029,-0.642838,-924.44,-1.48441,301.088,11000,2477.75,10.7451,-2.93054,22.745767265558243,2.53659,7.228481633588672
0.354378,0.00204745,-1216.66,577.866,63.599483489990234,1214.35,50,577.104,-288.637,317.9974060058594,-417.051283849,3465.7600169358775,0.00895979,-4828.98,-4804.02,346.139,0.723474,51000,34.89842993579805,-286.01,-0.153884,-0.00364689,2.71845,710000,-0.0185089,-1.27417,0.278653,0.628483,65.22698843386024,0.00256806,-11.5075,-423.555088477,0.14545,0.155724,-0.590924,-1215.57,-1.43975,411.376,11200,2664.59,16.2673,-2.84729,22.785924643278122,2.63343,7.5426338547840714
0.376905,0.00203129,-1011.78,547.486,64.52655792236328,1014.27,51,550.31,-230.425,322.6327819824219,-432.679264501,3529.3704584743828,0.00768705,-4480.05,-4486.77,235.085,0.697654,52000,34.436422158032656,-219.973,-0.086593,-0.00442238,2.76786,720000,-0.000570197,-1.39837,0.348885,0.607626,64.7057347195223,0.00256154,-9.53507,-462.658917076,0.15328,0.149788,-0.622347,-1017.49,-1.50984,359.555,11400,2418.45,15.4999,-3.01671,22.88197548314929,2.53316,7.387337078340352
0.313166,0.00204419,-1001.56,563.565,66.20178985595703,1006.38,52,565.436,-222.569,331.0089416503906,-464.078829053,3592.9055643174797,0.00757967,-3743.51,-3820.83,248.981,0.713506,53000,33.34113542921841,-223.994,-0.159095,-0.00503968,3.07204,730000,0.0830833,-1.35902,0.280821,0.624943,63.473131126724184,0.00233626,-11.5627,-428.457658829,0.156465,0.152567,-0.621955,-1012.1,-1.29373,331.737,11600,2235.25,12.83,-2.68078,22.95420600194484,2.70653,7.177789695560932
0.536485,0.00201112,-975.473,494.054,70.04082489013672,978.486,53,499.275,-234.045,350.2041320800781,-471.187529759,3656.631442609243,0.00842392,-3746.77,-3781.9,230.532,0.694676,54000,33.40334055386484,-217.486,-0.0864808,-0.00441275,2.93012,740000,-0.00233396,-1.23338,0.408734,0.591533,63.45051422715187,0.00228504,-10.859,-469.937229714,0.153092,0.150441,-0.6375,-984.858,-1.39011,304.625,11800,1898.36,12.3053,-2.60635,22.869005034677684,2.49883,7.17816863860935
0.242108,0.00214484,-1121.95,512.298,69.07427978515625,1122.47,54,513.706,-242.223,345.37139892578125,-448.50250636,3723.1600461415946,0.00744879,-3996.14,-4027.27,259.632,0.700584,55000,33.67871985305101,-218.94,-0.121667,-0.00615413,2.79763,750000,0.0187292,-1.24448,0.234827,0.649516,65.78515894059092,0.00224021,-9.3671,-457.959019179,0.143993,0.156261,-0.608956,-1125.46,-1.51537,402.765,12000,2296.2,10.732,-2.58582,24.810619624331594,2.58454,7.295819463208318
0.248485,0.00201265,-1093.79,587.753,69.18849182128906,1088.45,55,588.545,-233.967,345.94244384765625,-433.43841009,3788.340841067955,0.00764195,-5463.31,-5482.92,307.109,0.720387,56000,34.4224309688434,-242.534,-0.0912361,-0.00356454,3.13656,760000,-0.00816857,-1.31611,0.321058,0.650728,65.15955880098045,0.00256788,-9.68711,-435.158455088,0.148661,0.139781,-0.622002,-1092.71,-1.21438,380.11,12200,2464.2,11.8239,-3.00507,23.400314268656075,2.63736,7.336813563480973
0.402991,0.00201951,-1051.35,513.932,64.85935974121094,1053.74,56,514.694,-307.46,324.29681396484375,-482.886875847,3853.9838451622054,0.00886959,-4112.77,-4121.44,215.337,0.693224,57000,34.443749736994505,-317.292,-0.119169,-0.00711198,2.81828,770000,0.0273092,-1.29704,0.320056,0.558804,65.77618663012981,0.0024621,-12.7682,-474.203777439,0.154308,0.156779,-0.627909,-1055.91,-1.43675,320.089,12400,2328.85,12.1869,-2.67749,23.86246752832085,2.58907,7.46996936481446
0.328242,0.00218233,-1074.94,596.869,69.61677551269531,1071.91,57,593.648,-222.608,348.0838623046875,-410.475509803,3919.825238122605,0.00875622,-5539.82,-5496.99,255.353,0.71892,58000,34.31074447091669,-210.767,-0.163567,-0.00579581,2.92722,780000,0.030438,-1.2877,0.451112,0.63975,65.2131529469043,0.00222714,-10.3794,-432.794712281,0.152236,0.145245,-0.620164,-1077.3,-1.28029,334.527,12600,2426.12,12.1954,-2.66737,23.498816424049437,2.60545,7.403592051938176
0.260374,0.00215089,-1227.93,640.966,71.78797149658203,1230.49,58,642.037,-304.665,358.9398498535156,-399.361671372,3985.0422323998064,0.00742065,-3973.11,-4042.18,330.263,0.754594,59000,34.939139349386096,-305.139,-0.0660465,-0.00720735,2.79234,790000,-0.0147784,-1.24887,0.458591,0.59993,65.88332530856133,0.00222917,-9.53612,-426.652512434,0.153133,0.136679,-0.592737,-1238.86,-1.23242,428.161,12800,3179.89,12.1424,-2.75919,23.505055989138782,2.74996,7.439129970036447
0.254449,0.00226537,-1125.3,581.562,63.63880157470703,1122.83,59,581.289,-330.464,318.1940002441406,-433.538734051,4051.0832257503644,0.00797302,-5178.93,-5237.72,257.752,0.720357,60000,34.27298265788704,-352.679,-0.155511,-0.00504807,2.5566,800000,-0.0465059,-1.23551,0.36221,0.623272,65.2612624168396,0.00221394,-10.2396,-428.93129904,0.154287,0.154598,-0.617929,-1125.92,-1.21403,350.55,13000,2342.89,13.2701,-3.02094,23.59914624877274,2.64092,7.389133510179818
0.274041,0.00212473,-1003.49,575.197,62.56380844116211,1000.24,60,578.498,-250.889,312.81903076171875,-419.402481833,4117.291227233596,0.00765099,-4142.16,-4211.52,244.897,0.686947,61000,35.05293317139149,-263.167,-0.152203,-0.00502109,2.77242,810000,-0.00425759,-1.35037,0.335475,0.616037,66.61820732802153,0.00198751,-10.0376,-441.644533016,0.150646,0.155708,-0.624211,-1006.68,-1.43776,322.052,13200,2337.51,13.6137,-3.21642,24.114332750439644,2.5452,7.450941406190395
0.37462,0.0022737,-1071.96,578.373,65.7566909790039,1075.92,61,583.067,-316.579,328.783447265625,-449.077354741,4180.643335762434,0.00943591,-4449.79,-4546.6,348.7,0.718163,62000,34.64286479540169,-303.927,-0.127276,-0.00607521,3.17948,820000,0.00561293,-1.24699,0.227775,0.68552,64.60643398109823,0.00245251,-10.7728,-459.775739718,0.144424,0.150723,-0.608258,-1081.8,-1.40532,397.422,13400,2738.35,12.9804,-2.79852,22.74170385301113,2.59422,7.221865332685411
0.254347,0.00208529,-960.22,542.574,62.274742126464844,960.993,62,543.299,-302.485,311.37371826171875,-434.560404244,4245.117127045989,0.00840929,-3749.49,-3774.95,272.906,0.682683,63000,33.388831035234034,-298.576,-0.135125,-0.00410786,2.85627,830000,0.0561788,-1.30627,0.29383,0.616391,63.33598928153515,0.00238862,-9.76973,-442.804504053,0.149425,0.144577,-0.638094,-965.443,-1.48234,311.8,13600,2187.07,12.3814,-2.84843,22.80918254237622,2.48926,7.137975703924894
0.257815,0.00215129,-1139.88,568.643,66.83392333984375,1146.87,63,575.152,-367.244,334.16961669921875,-444.542155685,4308.738053277135,0.00774049,-5250.23,-5243.76,313.823,0.732774,64000,34.52930563967675,-369.4,-0.152304,-0.00498136,2.79265,840000,-0.00643154,-1.26776,0.355869,0.661204,64.62660938501358,0.00218215,-10.8105,-443.220054051,0.143518,0.146243,-0.617921,-1152.99,-1.26281,395.228,13800,2382.77,11.3446,-2.82155,22.8961722580716,2.66031,7.201131487265229
0.257275,0.00206992,-956.628,520.241,66.58805084228516,961.61,64,522.978,-299.886,332.94024658203125,-445.834603787,4373.481302364729,0.00773703,-5739.56,-5716.59,253.498,0.693442,65000,33.5225761719048,-316.037,-0.144422,-0.00576933,2.82133,850000,0.0717257,-1.41671,0.382161,0.57979,63.320583295077085,0.00230394,-9.34206,-454.083040476,0.14974,0.146709,-0.636694,-965.396,-1.39046,287.313,14000,1798.02,12.0587,-2.72165,22.631226223893464,2.49138,7.16678089927882
0.297174,0.00204634,-1075.74,517.757,66.2513656616211,1074.4,65,520.41,-328.567,331.2568359375,-423.505113253,4437.562693985179,0.00863645,-4011.8,-4088.09,229.678,0.691711,66000,34.94768479000777,-331.008,-0.143594,-0.00456134,2.87125,860000,0.0743752,-1.33228,0.376897,0.637741,64.9640118284151,0.00283284,-9.7923,-424.95560178,0.144308,0.158381,-0.618799,-1079.92,-1.50245,334.769,14200,1990.37,12.0995,-2.3012,22.85096165072173,2.53388,7.165365387685597
0.222111,0.0023111,-1220.89,547.433,67.21736907958984,1218.9,66,549.85,-439.678,336.08685302734375,-455.051863438,4500.951422536746,0.00875372,-6289.04,-6303.63,298.218,0.728282,67000,34.06495480146259,-447.062,-0.121434,-0.00536339,2.93186,870000,0.00441229,-1.23999,0.341746,0.632042,63.91060894634575,0.00253522,-10.3749,-416.06770416,0.143256,0.152709,-0.601313,-1224.63,-1.36543,383.686,14400,2420.19,14.108,-2.93309,22.68377291597426,2.79302,7.1618812289088964
0.296749,0.00228556,-979.953,563.659,66.94144439697266,980.668,67,565.155,-328.564,334.70721435546875,-464.579658505,4564.460201477632,0.00858506,-4232.99,-4227.33,214.991,0.695174,68000,33.54271339252591,-328.257,-0.178247,-0.00597712,3.12484,880000,0.0160828,-1.39261,0.26398,0.710314,63.62435882631689,0.00229668,-10.6946,-446.046945345,0.148448,0.156122,-0.636589,-981.596,-1.40339,307.84,14600,2440.78,16.069,-2.70363,22.88275026716292,2.58049,7.198895166628063
0.34823,0.00215387,-1116.09,589.28,69.92915344238281,1126.47,68,590.474,-292.916,349.645751953125,-439.978595987,4627.8015187922865,0.00797238,-6250.12,-6311.22,343.381,0.727655,69000,33.42739533260465,-319.449,-0.166682,-0.00476496,2.63872,890000,0.0254251,-1.30488,0.301502,0.631077,63.26981246098876,0.00228899,-9.83985,-462.032313164,0.148633,0.166325,-0.607977,-1118.56,-1.30668,347.717,14800,2397.42,8.3499,-2.92911,22.68103442620486,2.58315,7.161382702179253
0.346422,0.00216821,-1168.93,491.837,63.676185607910156,1174.04,69,493.512,-379.558,318.38092041015625,-406.605061757,4691.895218863152,0.0080462,-3847.45,-3821.86,298.605,0.695538,70000,33.49918440822512,-379.377,-0.204623,-0.00498219,2.52652,900000,0.00251817,-1.24971,0.370993,0.648113,63.48713109269738,0.00221289,-10.7104,-456.792439506,0.143171,0.144831,-0.613238,-1181.68,-1.53224,371.409,15000,1730.81,12.2171,-3.06335,22.821749773807824,2.51717,7.166196910664439
0.377005,0.00196215,-1221.05,540.153,68.37252044677734,1211.43,70,539.294,-386.993,341.86260986328125,-435.83656376,4755.595505178906,0.00748103,-4851.31,-4864.64,382.359,0.743682,71000,34.10592892114073,-391.107,-0.159362,-0.00357286,2.9264,910000,0.0197864,-1.23311,0.309854,0.635367,64.08369218651205,0.00232777,-10.1256,-442.399957935,0.146844,0.14377,-0.609318,-1217.25,-1.2107,385.893,15200,2059.34,18.3274,-3.06281,22.787518453784287,2.65002,7.190244811587036
0.293287,0.0021672,-1075.3,616.15,66.89305877685547,1069.97,71,615.236,-321.268,334.4653015136719,-420.670578076,4819.473275083117,0.00883987,-6031.14,-6013.5,340.382,0.721442,72000,33.722633072175086,-319.434,-0.0938995,-0.00508858,2.83683,920000,0.0427463,-1.31765,0.340137,0.678061,63.6235364433378,0.00257203,-13.8156,-430.887137016,0.145551,0.154184,-0.625915,-1069.15,-1.35662,335.489,15400,2586.74,12.5342,-3.27951,22.636496753431857,2.68153,7.264406617730856
0.428045,0.00205426,-1230.31,566.642,65.77061462402344,1219.16,72,567.347,-326.592,328.85308837890625,-390.835025553,4884.307975815609,0.00721983,-6956.57,-6897.53,380.827,0.715541,73000,33.97742669843137,-339.022,-0.152935,-0.00609921,3.32792,930000,0.0118935,-1.24345,0.425536,0.658854,64.22228818573058,0.00212278,-10.441,-430.341919412,0.137081,0.146114,-0.612415,-1226.57,-1.39155,383.08,15600,2004.71,20.6633,-3.21964,23.076340631581843,2.68534,7.168520855717361
0.249423,0.00195207,-1062.05,557.253,69.10006713867188,1055.12,73,555.215,-367.223,345.5003356933594,-426.131186482,4947.881804226898,0.00834305,-4075.27,-4048.57,322.429,0.704549,74000,34.59177553933114,-359.457,-0.178268,-0.00285546,2.73232,940000,-0.022734,-1.319,0.290243,0.63209,64.5347952246666,0.00289413,-11.2845,-428.737557852,0.143269,0.150576,-0.629104,-1059.89,-1.37747,328.093,15800,1773.43,13.4275,-3.112,22.772840064018965,2.56898,7.170179621316493
0.421486,0.00183712,-1043.13,499.971,63.42497253417969,1047.59,74,502.824,-323.542,317.1248779296875,-434.644754085,5012.490856059827,0.00781823,-4687.35,-4635.84,286.9,0.693584,75000,33.63044981379062,-312.555,-0.0780421,-0.00405091,2.60835,950000,-0.00572719,-1.34068,0.387837,0.674957,63.63790413644165,0.00261042,-10.6367,-457.835208182,0.13871,0.137564,-0.601595,-1052.22,-1.59119,327.295,16000,2453.73,11.0005,-2.55525,22.839917161501944,2.50058,7.167537161149085
0.286706,0.00181976,-1226.17,568.193,75.87779998779297,1225.07,75,567.451,-355.142,379.3890075683594,-468.974864154,5076.578326310962,0.00874796,-6980.68,-6862.54,248.979,0.72359,76000,34.60198531020433,-346.511,-0.124901,-0.00358386,2.66857,960000,-0.000562432,-1.2708,0.357256,0.60752,65.16514933854342,0.00250353,-10.7497,-432.367326409,0.146267,0.156668,-0.609743,-1227.26,-1.36445,368.839,16200,1886.5,10.971,-3.04966,23.037517443299294,2.53292,7.5256465850397944
0.396549,0.00223092,-1147.21,599.421,67.35611724853516,1146.34,76,598.617,-336.596,336.78057861328125,-403.822127972,5140.494677067734,0.00974496,-4740.28,-4722.35,236.485,0.71569,77000,33.52419841475785,-340.103,-0.140387,-0.00660884,3.16846,970000,-0.0230308,-1.35267,0.245764,0.664878,63.65243210736662,0.00215248,-11.4947,-420.169235763,0.140027,0.153363,-0.615617,-1149.23,-1.3378,369.335,16400,1954.25,19.2622,-3.03642,22.916084971278906,2.72758,7.212148721329868
0.194063,0.00221505,-1081.14,575.123,65.9202880859375,1081.12,77,576.729,-364.426,329.6014404296875,-423.609957805,5204.075070809573,0.00862028,-6199.64,-6200.95,207.814,0.705328,78000,33.79096584022045,-375.83,-0.131836,-0.00605869,2.80495,980000,-0.0011414,-1.24083,0.250568,0.631056,63.76645801216364,0.00231622,-10.4018,-430.203451294,0.139644,0.135845,-0.619004,-1082.76,-1.49865,349.709,16600,2219.34,15.7004,-2.78138,22.733152395114303,2.57962,7.242339776828885
0.383882,0.00182762,-1082.64,529.665,62.883934020996094,1087.93,78,533.751,-317.112,314.419677734375,-422.801284751,5268.321433085017,0.00850288,-3741.82,-3702.81,243.823,0.714016,79000,33.6044532423839,-328.189,-0.115708,-0.00249462,2.947,990000,0.0125894,-1.30133,0.348381,0.617361,63.67627084068954,0.00275483,-12.3544,-416.24106121,0.136784,0.154728,-0.619694,-1093.1,-1.43556,334.137,16800,2102.04,11.0408,-3.08739,22.863411295227706,2.62454,7.208406303077936
0.360602,0.00221932,-1063.99,583.079,68.95927429199219,1062.31,79,586.113,-346.07,344.79638671875,-428.009784836,5333.253131755628,0.00871746,-4585.56,-4652.23,210.163,0.687097,80000,34.174616320990026,-341.043,-0.169126,-0.0100072,3.13526,1000000,0.00697543,-1.19378,0.431535,0.61202,64.45312937442213,0.00211157,-10.7781,-434.588282755,0.141411,0.144473,-0.624499,-1068.99,-1.59764,316.631,17000,2252.88,11.1059,-2.83241,23.01597213279456,2.574,7.262540920637548
0.216314,0.00218112,-990.149,494.693,65.65884399414062,992.407,80,498.803,-309.522,328.2942199707031,-423.456540916,5397.461980883963,0.00879569,-4206.74,-4275.28,208.953,0.674733,81000,34.65353343822062,-318.484,-0.0905868,-0.00850318,3.00295,1010000,0.0340811,-1.20145,0.429066,0.576559,64.59912339877337,0.00226855,-10.2229,-408.811606892,0.139499,0.15052,-0.634619,-997.234,-1.55836,281.598,17200,1524.73,15.6295,-2.78325,22.72078102361411,2.56405,7.2248089369386435
0.257582,0.00206063,-1102.16,545.582,67.98954010009766,1094.15,81,546.674,-276.84,339.94769287109375,-401.592630466,5462.160610237159,0.00898402,-6227.06,-6264.11,295.033,0.709359,82000,34.26351998466998,-282.26,-0.123226,-0.00404752,3.47412,1020000,0.00264338,-1.27913,0.425158,0.708096,64.55201344098896,0.00241056,-11.3466,-451.906575308,0.141397,0.149918,-0.603055,-1102.9,-1.50316,327.801,17400,1887.41,16.8974,-3.31849,23.077638658694923,2.59382,7.210854797624052
0.248542,0.00200567,-1138.55,572.94,67.14383697509766,1138.62,82,573.325,-330.272,335.71917724609375,-430.268237317,5526.594430045225,0.00772616,-4461.44,-4419.66,260.635,0.719743,83000,34.41058573778719,-319.518,-0.122573,-0.00637084,2.71034,1030000,-0.00197285,-1.41915,0.2334,0.693916,64.73155047930777,0.00231223,-10.6102,-428.770822333,0.143207,0.149374,-0.60432,-1141.91,-1.44853,317.16,17600,1945.58,17.0545,-2.62909,22.994577154517174,2.57512,7.32638758700341
0.392899,0.00206251,-1045.2,659.429,72.57547760009766,1048.5,83,659.287,-297.775,362.87738037109375,-419.883115227,5590.499588799663,0.0111221,-5578.03,-5657.11,244.679,0.711781,84000,34.11287812702358,-302.568,-0.0351428,-0.00641969,3.15662,1040000,0.0181282,-1.32625,0.293471,0.646279,64.39408972300589,0.00239327,-11.4502,-443.531478823,0.15034,0.151776,-0.629529,-1047.09,-1.24516,354.646,17800,2017.57,14.381,-3.08658,23.005259928293526,2.70298,7.275951667688787
0.401383,0.00204287,-1207.2,632.227,72.66622924804688,1211.2,84,636.536,-323.82,363.3311462402344,-384.229022167,5653.795409760438,0.00932686,-4866.03,-4889.52,270.237,0.745861,85000,33.624247937463224,-314.202,-0.131774,-0.00400843,3.28245,1050000,-0.105419,-1.28968,0.250232,0.677056,63.438392392359674,0.00246805,-10.4762,-404.19554634,0.14697,0.15703,-0.608751,-1215.33,-1.1058,421.362,18000,2133.56,14.0414,-4.10911,22.607138328254223,2.84626,7.207006126642227
0.244036,0.00209004,-1014.22,563.267,68.29557800292969,1014.73,85,567.663,-343.121,341.4779052734375,-405.916774939,5717.205818222836,0.00851335,-6380.45,-6409.38,238.474,0.708726,86000,33.48211383074522,-312.25,-0.158422,-0.00424639,3.26166,1060000,-0.0231665,-1.29901,0.375307,0.634752,63.399788012728095,0.00223359,-10.7588,-429.387060415,0.139914,0.155394,-0.623407,-1021.19,-1.36229,309.779,18200,1967.66,11.5653,-2.91361,22.7652897387743,2.6109,7.152384443208575
0.293626,0.00206058,-1029.53,514.905,61.16697692871094,1029.0,86,517.723,-354.616,305.83489990234375,-433.300932977,5781.0674472870305,0.00900424,-4295.0,-4253.49,210.71,0.685059,87000,33.49265707656741,-360.535,-0.172565,-0.00485222,2.70752,1070000,-0.0198525,-1.31952,0.335762,0.726778,63.61295990180224,0.00249872,-12.656,-422.08277556,0.141189,0.152198,-0.607713,-1030.98,-1.65259,312.602,18400,2345.51,11.2435,-2.65514,22.971610819920897,2.50194,7.148692005313933
0.270817,0.00190092,-1079.07,580.093,69.54033660888672,1086.12,87,583.122,-367.664,347.7016906738281,-399.006360125,5844.645790107548,0.00870957,-6305.69,-6191.8,274.147,0.711032,88000,33.74162956979126,-367.341,-0.199417,-0.00489248,3.28544,1080000,-0.0202449,-1.27528,0.392716,0.674127,63.873231517151,0.00223291,-12.6399,-428.764046936,0.138636,0.160837,-0.611632,-1093.22,-1.41815,381.628,18600,2207.55,19.628,-3.1939,22.900380929932,2.61291,7.2312210174277425
0.239705,0.00183143,-884.848,481.709,60.50883865356445,888.642,88,484.914,-301.783,302.544189453125,-356.319076788,5909.060012694448,0.00688423,-4365.66,-4313.39,198.76,0.668111,89000,33.44725127983838,-293.85,-0.147836,-0.0029798,3.22694,1090000,0.0134621,-1.26206,0.281938,0.623069,63.871545534580946,0.00228132,-12.2838,-410.344825458,0.13454,0.160448,-0.641614,-892.999,-1.58028,283.904,18800,1576.0,14.9313,-2.60877,23.263591101393104,2.4102,7.160703153349459
0.355433,0.00209194,-1146.79,537.962,63.54258346557617,1136.98,89,537.605,-367.911,317.7129211425781,-369.229264902,5973.112070336938,0.00900698,-4378.82,-4368.88,322.335,0.698537,90000,33.990075550973415,-384.554,-0.102664,-0.00610151,2.62074,1100000,-0.00246949,-1.2418,0.41607,0.585963,64.08775978628546,0.00231933,-9.22047,-446.41776383,0.133548,0.140327,-0.592813,-1138.91,-1.53808,382.266,19000,2073.01,17.7143,-2.69207,22.8275362001732,2.58417,7.270148035138845
0.327687,0.00194838,-1203.39,537.318,68.37684631347656,1195.95,90,536.178,-416.561,341.88421630859375,-437.357333157,6036.891966047697,0.00960322,-6189.85,-6209.97,297.825,0.712127,91000,33.954725068062544,-407.5,-0.0782933,-0.00455766,2.91457,1110000,0.0160814,-1.26804,0.324612,0.617152,64.04050512518734,0.0027319,-10.9649,-437.963186003,0.136087,0.142785,-0.586534,-1204.69,-1.47086,397.383,19200,1917.61,15.646,-2.54049,22.870316913351417,2.55611,7.215463143773377
0.267191,0.00225773,-1075.03,559.967,64.40929412841797,1081.26,91,565.435,-290.224,322.0464782714844,-389.371451503,6101.025519213639,0.00925954,-4337.25,-4367.68,312.595,0.70593,92000,33.69426729809493,-302.849,-0.12954,-0.00540203,2.92798,1120000,0.0487082,-1.27897,0.289632,0.625067,63.752153569832444,0.00222992,-16.1916,-435.564489606,0.140034,0.141664,-0.618367,-1092.85,-1.40583,337.489,19400,2069.83,14.0353,-3.0521,22.844406615942717,2.55607,7.213479655794799
0.366052,0.00201882,-1161.82,661.277,74.74005126953125,1163.24,92,664.703,-353.769,373.70025634765625,-437.128828795,6164.510804503225,0.0076649,-5824.68,-5890.81,231.035,0.742813,93000,34.07643148582429,-343.739,-0.0917997,-0.00310496,2.94767,1130000,0.0893781,-1.21762,0.281893,0.659828,64.08379638101906,0.00234748,-11.9454,-414.640172378,0.139555,0.160556,-0.615376,-1166.32,-1.10706,333.961,19600,1726.99,12.2285,-2.99836,22.830286762677133,2.75026,7.177078132517636
0.556724,0.00203791,-1181.04,614.16,73.86165618896484,1180.41,93,616.74,-293.553,369.30828857421875,-408.299690463,6228.170366040431,0.008875,-5068.98,-5048.24,216.468,0.749166,94000,33.477636692114174,-293.997,-0.0992535,-0.00343989,3.36575,1140000,-0.0405058,-1.19783,0.356106,0.675207,63.442980454303324,0.00238704,-12.2006,-431.355907055,0.148401,0.151722,-0.603944,-1185.64,-1.18341,415.064,19800,1849.22,16.9771,-2.87583,22.785593095235527,2.80298,7.179750666953623
0.403158,0.00207902,-1069.55,566.97,69.90715026855469,1071.19,94,569.428,-301.634,349.5357666015625,-390.321424029,6292.863149991259,0.00878814,-4401.52,-4531.55,190.938,0.695982,95000,33.69479342456907,-298.058,-0.168694,-0.00810016,2.66793,1150000,-0.0590657,-1.28289,0.367104,0.64588,64.0735558224842,0.00240079,-10.8043,-412.24004089,0.141168,0.16665,-0.616401,-1076.34,-1.5211,317.736,20000,1872.27,10.7353,-2.74845,23.19726987928152,2.57347,7.181492518633604
