Policy mu Max,Policy mu Mean,Number of env steps total,QF Loss,KL Loss,VF Loss,Epoch,Policy log std Std,KL Divergence,Z variance eval,Sample Time (s),Policy mu Min,Epoch Time (s),Policy mu Std,V Predictions Max,Policy log std Mean,R Predictions Mean,AverageReturn_all_test_tasks,RF Loss,Policy Loss,Log Pis Std,R Predictions Max,(Previous) Eval Time (s),R Predictions Std,V Predictions Min,Policy log std Max,Z mean train,V Predictions Std,Policy log std Min,Q Predictions Std,Q Predictions Mean,V Predictions Mean,Z variance train,Log Pis Max,R Predictions Min,Log Pis Min,Log Pis Mean,Z mean eval,Total Train Time (s),Train Time (s),AverageReturn_all_train_tasks,Q Predictions Max,Number of rollouts total,Q Predictions Min,Number of train steps total
2.87674,-0.0718452,1664000,429.95,6.580158233642578,71.2223,165,0.298255,65.80158233642578,0.0229606,10.463012412003081,-4.19884,90.449292203004,1.22976,3219.2,-0.673513,-0.000170061,1496.42109291,413.402,-2589.08,3.68038,0.00897535,4.0713869179999165,0.00373121,140.626,0.0273673,1.24678,464.527,-2.56431,478.247,2579.58,2587.65,0.0406604,15.13,-0.0108545,-7.65731,3.07444,1.7888,14876.878839906009,75.91489287300101,1488.97057536,3227.32,9980,126.57,332000
2.776,-0.0942977,1674000,375.801,6.958791255950928,134.078,166,0.313413,69.5879135131836,0.0207999,10.31549217400061,-3.46455,90.30999985699964,1.19945,3218.34,-0.680504,-0.00077017,1503.72253146,383.639,-2306.05,3.67046,0.00874149,3.9895379789995786,0.00330855,-27.0454,-0.0142246,1.73567,581.01,-2.60645,594.207,2293.48,2309.72,0.0190638,14.7171,-0.0133872,-6.8461,2.89792,1.96594,14967.236139998005,76.00496970399945,1461.8858103,3227.83,10040,-3.76412,334000
3.15531,-0.1123,1684000,328.354,6.448049068450928,109.835,167,0.31152,64.4804916381836,0.0191723,10.452451305001887,-3.02933,90.24684357200022,1.2832,3346.0,-0.684012,-0.00051219,1468.44644982,435.077,-2792.76,3.7403,0.00756565,4.038466229998448,0.00359981,165.389,0.479943,1.45608,421.192,-2.41785,436.297,2789.02,2790.46,0.0453747,14.7115,-0.0116326,-8.33961,3.61469,1.77106,15057.50889471401,75.75592603699988,1520.81607984,3362.16,10100,126.232,336000
3.08421,-0.115119,1694000,496.662,8.178671836853027,102.813,168,0.321531,81.7867202758789,0.0180981,10.32771053200122,-3.17927,90.58501231300033,1.15706,3242.15,-0.676079,-0.000212938,1491.8472622,447.783,-2264.14,3.66173,0.00781444,4.066121245999966,0.00361932,-0.808828,0.0835561,1.77185,643.199,-2.57904,660.875,2250.75,2267.73,0.0220684,14.127,-0.0128382,-7.79421,2.56646,1.96499,15148.10286286201,76.19118053499915,1520.65346189,3240.55,10160,-16.0562,338000
3.10542,-0.0826506,1704000,279.994,6.202891826629639,167.434,169,0.297956,62.02891540527344,0.0242742,10.414928405001774,-3.63071,89.18960679600059,1.23176,3141.17,-0.670867,-0.0017708,1477.14810897,647.49,-2509.93,3.77041,0.00659117,4.076650242999676,0.00333132,16.4745,0.00891519,1.16385,496.813,-2.42057,513.017,2496.89,2501.91,0.0396486,15.0506,-0.0117345,-7.13337,3.00436,1.94506,15237.263722270012,74.69802814799914,1467.73683978,3158.69,10220,27.2637,340000
3.29611,-0.197492,1714000,480.473,10.25425910949707,267.654,170,0.33377,102.54258728027344,0.0277231,10.233483441003045,-3.97803,89.91655300900311,1.24675,3443.82,-0.657357,-0.000826998,1505.00868644,676.933,-2486.21,4.03786,0.00931585,4.049148508000144,0.00385225,24.0982,0.308193,2.17809,601.181,-2.62632,619.929,2474.12,2498.28,0.0249452,17.1882,-0.0132848,-8.15135,3.28202,1.87059,15327.173906041016,75.63392105999992,1506.26430833,3437.01,10280,-2.7005,342000
3.77117,-0.132805,1724000,438.704,9.27277660369873,124.014,171,0.332546,92.72776794433594,0.0172884,10.627937911005574,-2.88722,88.85726284900556,1.13894,3193.34,-0.672368,-0.00154444,1488.87394716,707.631,-2210.8,3.72431,0.00901906,4.044401548000678,0.00341684,-1.89315,-0.0236373,1.78684,641.307,-2.76521,661.506,2194.33,2207.88,0.0185017,13.1521,-0.010681,-7.06033,2.39131,1.85448,15416.017591376021,74.18492338999931,1512.14498161,3231.2,10340,12.6205,344000
2.70437,-0.10747,1734000,335.997,7.678360939025879,114.134,172,0.31932,76.78360748291016,0.027106,10.473222867003642,-2.91289,89.41572529700352,1.24756,3285.2,-0.681695,-0.000865038,1517.31678934,632.257,-2512.0,3.7803,0.00830287,4.032267567999952,0.00383052,-1.90677,0.0463437,1.89136,590.822,-2.62562,601.991,2501.37,2511.26,0.0284975,15.8617,-0.0110344,-5.83236,3.27993,1.64912,15505.376353474023,74.91023486199992,1493.78244758,3302.83,10400,50.2285,346000
3.28907,-0.132645,1744000,1022.83,8.829153060913086,1718.03,173,0.32887,88.2915267944336,0.0266845,10.330785971000296,-3.06412,90.6399753629994,1.17428,3164.18,-0.660628,-0.000644113,1441.4662963,527.154,-2171.38,3.79048,0.00770826,3.9768299009992916,0.00357754,-17.5186,0.0869704,1.65599,659.529,-2.48127,674.512,2190.61,2209.7,0.0186739,14.2144,-0.0116642,-7.35431,2.65186,1.74402,15596.040041051023,76.3323594909998,1468.05473032,3171.22,10460,5.15051,348000
3.87985,-0.0389279,1754000,324.929,6.119924545288086,407.024,174,0.303722,61.19924545288086,0.0202402,10.595828699999402,-3.1396,89.9202224599976,1.30861,3371.14,-0.650872,-0.00214076,1511.18765717,782.082,-2827.27,3.74083,0.00683651,4.0020481729989115,0.00355564,157.359,0.0543551,1.38697,385.12,-2.52175,400.461,2826.67,2810.06,0.0441004,14.6889,-0.0116788,-7.94214,3.71764,1.80427,15686.038302470022,75.32234558699929,1539.43370118,3408.89,10520,149.905,350000
2.85594,-0.101699,1764000,364.054,6.947862148284912,187.915,175,0.312371,69.47862243652344,0.0206526,10.471038995992785,-2.88819,89.6825623189925,1.2008,3202.79,-0.685354,-0.000937021,1527.92476816,546.589,-2406.81,3.78471,0.00702759,4.081353214998671,0.00345147,-233.975,0.0119843,1.64006,608.59,-2.53206,623.444,2391.09,2402.28,0.0191925,14.9229,-0.0115239,-8.47093,2.93641,1.72184,15775.547805751019,75.13017010800104,1502.48916583,3187.09,10580,-240.587,352000
4.62286,-0.107063,1774000,599.765,9.09813404083252,130.125,176,0.322678,90.98133850097656,0.0178123,10.387351533998299,-3.94009,89.66936922699824,1.25322,3475.66,-0.66126,-0.000689134,1457.5364732,674.751,-2641.91,3.92316,0.00851646,3.9103122779997648,0.00424923,-15.8326,0.123657,2.07748,626.495,-2.70714,637.152,2633.51,2647.19,0.0229551,18.4545,-0.0112512,-10.4643,3.17398,1.3429,15865.435219859017,75.37170541500018,1522.20000781,3480.93,10640,-1.74948,354000
2.65816,-0.0754154,1784000,380.716,5.944608211517334,118.943,177,0.298596,59.44607925415039,0.0210114,10.467464327004564,-2.88285,90.23960825800532,1.27391,3462.2,-0.686167,0.00123053,1517.63014038,357.651,-2789.44,3.65028,0.00819645,4.129786589001014,0.00348672,106.678,0.0497658,1.27238,421.898,-2.21634,430.618,2786.51,2796.79,0.042001,13.7139,-0.0114966,-6.5076,3.57212,1.90201,15955.56853433502,75.64235734199974,1505.26449843,3470.14,10700,130.961,356000
2.98485,-0.0590443,1794000,298.849,7.381933689117432,120.097,178,0.305303,73.8193359375,0.0205725,10.66537579600299,-2.65337,90.14873574700323,1.22599,3338.39,-0.665962,1.99254e-05,1503.51573106,578.024,-2458.72,3.79645,0.00913849,4.024710640000194,0.00403814,-130.585,0.00595933,1.21169,604.196,-2.65906,618.534,2447.28,2456.3,0.0405867,14.7382,-0.0128619,-6.50086,2.99523,1.82773,16045.658768531024,75.45864931100004,1520.09042015,3375.41,10760,-44.2325,358000
3.17797,-0.146346,1804000,509.5,8.252165794372559,1677.57,179,0.331972,82.52165222167969,0.0247054,10.358657504002622,-3.29086,88.88934907300427,1.25142,3393.75,-0.663506,-0.0015282,1529.5509372,724.52,-2570.29,3.92049,0.0115604,3.968250452000575,0.00392881,-15.3056,0.12786,1.99925,556.494,-2.70258,581.858,2542.91,2536.54,0.0184385,16.885,-0.0125351,-8.06068,3.27421,1.98192,16134.60016617603,74.56244111700107,1519.9616414,3483.44,10820,-1.92583,360000
5.14427,-0.0981645,1814000,290.949,7.39300537109375,73.7613,180,0.321317,73.9300537109375,0.0198425,10.326975364996542,-2.91961,89.1180199309947,1.26328,3447.85,-0.684047,-0.000137888,1503.7932103,660.719,-2733.03,3.83712,0.00837932,4.021537950000493,0.00410462,-95.8147,0.0583062,1.38123,532.063,-2.73206,543.936,2724.58,2733.04,0.0444707,20.3027,-0.0124947,-5.64269,3.33434,1.69632,16223.69427567202,74.76950661599767,1536.18246326,3470.61,10880,-106.165,362000
4.45724,-0.118593,1824000,396.526,6.336589336395264,173.801,181,0.301884,63.36589431762695,0.0203717,10.404476120002073,-3.08099,89.56934760399963,1.18321,3260.18,-0.687731,-0.000418252,1479.96057557,418.177,-2342.78,3.6354,0.00828983,3.9993808129984245,0.00339313,-2.81942,-0.0139251,0.8839,584.235,-2.3323,595.478,2333.84,2337.6,0.0291177,15.8158,-0.0133421,-6.51965,2.83358,2.01637,16313.317990458017,75.16549067099913,1472.13190587,3279.56,10940,0.87354,364000
3.73423,-0.13067,1834000,366.833,8.664539337158203,103.929,182,0.334564,86.64539337158203,0.0237087,10.285291780994157,-3.04911,89.99779330699675,1.25561,3550.51,-0.674632,-0.000934006,1519.74447093,616.665,-2609.35,3.96737,0.00935647,4.055219986999873,0.00372085,-2.97193,0.085367,1.45675,614.681,-2.6733,628.748,2597.16,2608.39,0.0448079,16.0964,-0.0129245,-9.35073,3.21739,1.86671,16403.368191403017,75.65728153900272,1506.9702481,3543.42,11000,-13.5347,366000
2.97614,-0.0790995,1844000,362.878,7.159657955169678,103.661,183,0.318634,71.5965805053711,0.0204564,10.491594161001558,-3.80844,89.95683511100287,1.26659,3468.28,-0.675462,0.000131196,1557.7124086,513.233,-2721.25,3.84414,0.00819039,4.109464764002041,0.00385207,-5.0166,0.0225207,1.36284,555.482,-2.63198,572.077,2714.25,2720.88,0.0433196,13.1116,-0.0116456,-6.06481,3.3485,1.90339,16493.296465259013,75.35577618599928,1522.58913059,3473.25,11060,-5.78401,368000
3.13975,-0.0802839,1854000,507.72,6.667806148529053,159.844,184,0.325664,66.67806243896484,0.027409,10.51718869499382,-2.95009,89.94824137699106,1.18338,3351.37,-0.68808,-0.000770994,1506.06086999,516.517,-2411.88,3.65204,0.00844403,4.082785893999244,0.0037266,-16.7224,0.0266854,1.26297,662.025,-2.57629,677.454,2400.63,2411.25,0.0404105,12.0995,-0.0111934,-10.2346,2.69015,2.09653,16583.227097677,75.348266787998,1458.63403441,3356.67,11120,6.85002,370000
3.36288,-0.169744,1864000,538.797,10.14229679107666,127.583,185,0.345055,101.42296600341797,0.0190586,10.497708487997443,-3.31923,89.9377557969965,1.24827,3561.41,-0.683396,-0.00157551,1525.23401872,715.305,-2546.3,4.08711,0.00811029,4.066918702999828,0.00348052,9.27018,0.0650004,2.08167,603.391,-2.73209,618.973,2534.36,2550.0,0.0207233,16.8283,-0.0113781,-7.15762,3.25871,1.78815,16673.44065943,75.37312860599923,1556.59101436,3560.51,11180,-15.5758,372000
3.0049,-0.149324,1874000,411.907,8.640217781066895,103.655,186,0.331927,86.40217590332031,0.0199434,10.386699105012667,-2.91308,90.8540347680173,1.21158,3394.28,-0.682092,-0.000517422,1537.43193137,632.292,-2413.85,3.81615,0.00910996,4.344316606002394,0.00370134,-17.0329,0.0859813,1.0968,627.151,-2.85862,642.841,2396.45,2413.46,0.0327625,15.1932,-0.0129116,-6.29944,2.99593,1.91673,16763.921999983017,76.12301905700224,1509.41682537,3413.68,11240,-38.9648,374000
3.20016,-0.167837,1884000,326.452,9.464189529418945,79.3282,187,0.322768,94.64189147949219,0.0293475,10.459277414000098,-3.19044,88.95068019000246,1.25319,3537.97,-0.676732,-0.00105816,1505.92492999,692.434,-2536.89,4.0014,0.00869991,3.9731379880031454,0.00383923,-36.5947,0.0323841,2.00966,639.256,-2.66316,657.581,2521.37,2537.27,0.0233579,14.3409,-0.0123857,-9.06134,3.42001,1.65101,16852.895771391017,74.51826478799921,1539.25988766,3556.3,11300,-82.0568,376000
3.08215,-0.102425,1894000,447.792,8.00055980682373,249.339,188,0.315925,80.00559997558594,0.024953,10.33643599201605,-2.86556,89.6378134200204,1.20316,3429.0,-0.683838,-2.13659e-05,1442.11799885,531.842,-2413.38,3.79037,0.00903443,3.9979088850013795,0.00393422,-9.54752,0.0664648,1.71712,662.998,-2.52407,681.722,2394.35,2420.59,0.0221298,15.4363,-0.0129776,-7.09183,2.85,1.28321,16942.59878770704,75.30346854300296,1462.53884165,3409.71,11360,-28.8812,378000
3.94643,-0.139056,1904000,375.432,8.013391494750977,82.4067,189,0.324247,80.1339111328125,0.0303885,10.387912627989863,-3.81313,88.35517213699131,1.18671,3547.38,-0.67802,0.000292991,1551.31884812,401.358,-2404.64,3.92677,0.00824102,4.0645396250001795,0.00351112,-10.6842,0.0330978,1.6892,709.858,-2.62484,724.081,2388.66,2403.14,0.0205605,17.4902,-0.0118236,-7.44437,2.71383,1.80589,17030.833093970035,73.90271988400127,1547.36804965,3561.88,11420,-22.4033,380000
3.81198,-0.224445,1914000,509.527,11.532340049743652,140.492,190,0.343782,115.32340240478516,0.0166101,10.274477154001943,-3.62724,89.7283293060027,1.2851,3566.41,-0.691808,-0.0020509,1513.13544599,961.352,-2535.9,4.17146,0.00944236,3.9452490940020652,0.0035862,-18.2619,0.152504,2.09803,697.095,-2.83001,713.35,2519.2,2538.19,0.0191743,20.8368,-0.0127281,-6.02539,3.53414,1.70364,17120.62453664804,75.5086030579987,1514.86964128,3569.35,11480,-16.0011,382000
3.22023,-0.130022,1924000,442.88,8.163869857788086,100.595,191,0.332649,81.6386947631836,0.0228311,10.380866050993063,-3.26532,90.26621332599098,1.14846,3503.57,-0.678659,-0.000373359,1497.82969467,579.513,-2381.66,3.60977,0.0107323,4.010131497998373,0.00391035,-45.697,0.00587821,1.35655,724.682,-2.51947,738.907,2363.18,2380.9,0.040989,14.5465,-0.0121807,-5.70567,2.45545,2.05753,17211.013551682026,75.87521577699954,1496.80121528,3506.12,11540,-112.914,384000
3.18069,-0.119626,1934000,453.811,7.775638103485107,141.783,192,0.314436,77.75637817382812,0.0181593,10.599590092009748,-3.88852,89.32321203301035,1.21994,3468.69,-0.67967,-0.000935018,1517.88058134,593.289,-2527.9,3.8237,0.0078796,4.134775639999134,0.00358339,-16.6087,0.13247,1.01178,547.545,-2.56228,563.886,2519.43,2527.64,0.0311895,16.1337,-0.0116452,-6.32302,2.98813,1.77792,17300.19878923104,74.58884630100147,1554.93475247,3486.03,11600,-38.6124,386000
3.1526,-0.0921392,1944000,316.337,6.506711483001709,87.1202,193,0.316591,65.0671157836914,0.0210994,10.350016599019,-3.2204,89.78813471001558,1.26541,3446.5,-0.708632,-0.0016225,1535.60947203,628.613,-2696.64,3.90866,0.00705423,3.998438049999095,0.00334305,-75.8173,0.103141,1.17746,550.104,-2.49866,561.971,2692.39,2699.56,0.0347157,14.2417,-0.0125373,-7.3875,3.46064,1.84728,17390.061479514054,75.43968006099749,1531.30397828,3460.35,11660,-71.8763,388000
2.96405,-0.102851,1954000,523.005,8.293479919433594,187.884,194,0.333343,82.93479919433594,0.0180917,10.472084861994517,-3.07364,90.09748672299611,1.28754,3719.67,-0.687251,-0.000347423,1509.00544137,729.932,-2903.7,3.86121,0.00758969,4.074657024000771,0.00420436,-44.4384,0.0633446,1.66453,603.149,-2.59445,614.826,2895.66,2910.49,0.0487127,16.3935,-0.0116979,-6.01032,3.59659,1.63474,17480.150925025053,75.55074483700082,1497.92165964,3707.38,11720,-34.2158,390000
3.14303,-0.0392255,1964000,285.181,5.335489749908447,80.4641,195,0.312134,53.354896545410156,0.0197024,10.403451988000597,-3.76132,89.9638215490013,1.23421,3360.88,-0.692795,-0.000745746,1540.7591467,694.572,-2717.02,3.58299,0.00769981,4.068449767000857,0.00398816,-42.0592,0.275329,1.16735,464.361,-2.33867,476.387,2714.13,2720.35,0.0356672,13.5754,-0.0112471,-7.56673,3.10316,1.87798,17570.046965507052,75.49191979399984,1548.81483009,3382.52,11780,-83.1695,392000
3.46172,-0.0919002,1974000,361.328,6.950267314910889,143.646,196,0.319227,69.50267028808594,0.0248702,10.400138036995486,-3.58101,90.24873320599363,1.22065,3395.29,-0.695461,-0.00122048,1562.14634566,593.353,-2474.95,3.91761,0.00856778,4.002191245999711,0.00333912,-77.2571,0.00958318,1.70239,618.726,-2.56505,634.259,2463.51,2476.77,0.0159839,18.5851,-0.0124568,-8.30787,3.08405,2.04067,17660.256938482045,75.84640392299843,1588.90386838,3403.37,11840,-68.8208,394000
3.27469,-0.0653152,1984000,332.224,6.802198886871338,111.909,197,0.308788,68.02198791503906,0.0179074,10.481115504997433,-3.32964,89.35878593899906,1.26148,3516.57,-0.683413,-0.00164865,1451.45238783,680.528,-2690.09,3.68994,0.00902119,3.965655563999462,0.00349721,-40.1994,0.23268,1.22308,565.607,-2.56582,581.515,2682.78,2683.99,0.0350183,14.0595,-0.0111692,-8.16603,3.42172,1.64466,17749.76810634904,74.91201487000217,1484.412461,3531.99,11900,-47.18,396000
3.04974,-0.0899638,1994000,333.85,6.080325126647949,120.696,198,0.320055,60.80324935913086,0.018108,10.480548274998,-3.1475,89.01881308299926,1.23992,3385.93,-0.6903,-0.00134843,1562.95279028,524.812,-2541.86,3.88114,0.00839966,4.119099859002745,0.00325006,-62.4529,0.197164,1.09336,541.229,-2.5511,557.952,2529.77,2537.91,0.0307432,14.1465,-0.0111342,-9.68519,3.30028,1.88786,17838.704241530042,74.41916494899851,1516.54168523,3394.5,11960,-118.905,398000
2.9151,-0.159182,2004000,445.07,8.084692001342773,287.375,199,0.333541,80.84691619873047,0.0202021,10.45745747300316,-2.89833,88.79709984600413,1.25251,3579.63,-0.680252,-0.000717876,1551.34634016,566.519,-2611.28,3.93799,0.00817322,4.038240759000473,0.00394592,-54.668,0.206084,1.95063,602.56,-2.59746,622.197,2600.7,2599.58,0.0216482,15.395,-0.0129068,-8.2705,3.33742,1.941,17927.42743706405,74.3014016140005,1512.83325254,3612.53,12020,-32.2316,400000
3.42204,-0.102566,2014000,368.702,7.7737956047058105,125.739,200,0.327975,77.73795318603516,0.0206474,10.434012298999733,-3.0748,90.00461176799581,1.2114,3645.7,-0.682755,-0.00099769,1532.34818936,741.821,-2624.09,3.81497,0.00740486,3.9662025309989986,0.00390908,-107.271,0.211727,1.45449,691.655,-2.68391,710.225,2610.96,2625.36,0.0404098,17.4596,-0.0132913,-6.86205,3.03546,2.01526,18017.514430718038,75.60439693799708,1536.06104514,3652.18,12080,-96.6488,402000
3.18318,-0.144928,2024000,281.673,7.606229305267334,150.137,201,0.320396,76.06229400634766,0.0225915,10.413508554996952,-3.48039,89.98051654399751,1.25344,3527.11,-0.691085,-0.000870112,1506.83644361,749.5,-2655.97,3.76677,0.0089253,4.050197145999846,0.00384338,-132.442,0.030616,1.23761,597.188,-2.65303,613.046,2643.42,2651.7,0.0363848,14.8293,-0.0125803,-6.73521,3.50478,2.21945,18107.448022568035,75.51681084300071,1521.39322759,3521.27,12140,-110.195,404000
3.17852,-0.0954232,2034000,248.06,4.845202922821045,93.1365,202,0.299413,48.4520263671875,0.0192755,10.33195219098343,-2.98312,89.87783247898187,1.23064,3311.51,-0.705643,-0.00136625,1537.64257302,469.386,-2662.38,3.4252,0.0068711,4.004966377000528,0.00329579,-123.566,0.152521,0.997726,429.582,-2.37118,441.184,2656.15,2661.63,0.0290051,13.2114,-0.0104258,-6.35065,3.22121,2.05708,18197.445252713012,75.54091391099792,1563.38927777,3304.95,12200,-141.205,406000
3.45512,-0.0442088,2044000,304.285,7.1137261390686035,75.6679,203,0.330593,71.13726043701172,0.0231217,10.506394495008863,-3.12074,90.12596646701058,1.27065,3579.36,-0.689778,0.000115692,1513.06275896,546.513,-2800.47,3.82535,0.0109331,4.126230125999427,0.00372031,-73.6338,0.271403,1.21031,549.951,-2.60094,564.783,2790.46,2802.08,0.0338338,14.487,-0.0118619,-6.86732,3.47629,1.99943,18287.46135148702,75.4933418460023,1548.55995245,3581.38,12260,-91.9954,408000
2.89276,-0.112216,2054000,353.869,7.597458839416504,123.626,204,0.333993,75.9745864868164,0.0174336,10.38159161400472,-3.94691,88.93648474200381,1.24544,3533.24,-0.693053,-0.00195446,1569.95646832,743.614,-2637.26,3.92619,0.00854609,4.018111058998329,0.00347599,-46.9311,0.0895031,1.80703,627.518,-2.88576,640.526,2626.91,2635.78,0.0180049,16.2165,-0.0134459,-7.09122,3.33477,1.93495,18376.447049650025,74.53678206900076,1541.84738629,3553.12,12320,-70.4785,410000
3.04583,-0.163618,2064000,365.706,8.902692794799805,163.85,205,0.339524,89.02692413330078,0.0167087,10.319173910993413,-3.55831,89.94745017299283,1.25656,3569.63,-0.694994,-0.00049292,1529.92066283,784.786,-2622.73,4.12087,0.0093256,4.069002067997644,0.00428009,-39.7701,0.189172,1.89856,682.461,-2.79652,696.423,2610.95,2625.91,0.0290594,17.2312,-0.0155992,-9.74611,3.354,1.9123,18466.41414272002,75.55927419400177,1476.4652219,3563.1,12380,-41.8092,412000
2.95909,0.0063899,2074000,234.434,6.113152503967285,79.2367,206,0.309845,61.13152313232422,0.0201177,10.327447766001569,-2.95887,89.65063236700007,1.30348,3520.55,-0.681305,-0.00126428,1526.72443851,869.875,-2916.96,3.78143,0.00854348,4.090458064998529,0.00403467,-83.3769,0.0473455,1.3082,435.01,-2.36276,446.936,2906.76,2914.81,0.0394509,14.7412,-0.0123201,-6.03497,3.74761,2.06094,18556.015681932015,75.23272653599997,1539.8779402,3533.84,12440,-119.237,414000
6.96197,-0.0930465,2084000,372.295,6.107245922088623,229.146,207,0.310869,61.07246017456055,0.0278307,10.297281850991567,-3.01513,89.00816885098902,1.24793,3400.75,-0.690507,-0.00202635,1526.73335897,760.175,-2684.21,3.79599,0.00732882,4.043463116999192,0.00362153,-748.652,0.199589,1.15462,541.721,-2.37947,557.642,2672.4,2688.1,0.0360397,28.5239,-0.0120138,-7.61152,3.19442,1.97695,18645.02954089801,74.66742388299826,1580.26515359,3399.12,12500,-668.144,416000
3.34134,-0.0663856,2094000,323.456,7.70995569229126,215.969,208,0.335747,77.09955596923828,0.0209404,10.259753173002537,-2.81863,88.73069531999863,1.30801,3688.76,-0.692737,-0.000122541,1510.72109589,688.842,-2916.31,3.83054,0.00788552,4.050676809998549,0.00409284,-132.329,0.211108,1.99412,580.752,-2.84814,592.415,2907.08,2925.22,0.0180689,16.4407,-0.0127596,-6.97601,3.81167,1.91861,18733.779606402,74.42026533699755,1493.18211864,3685.02,12560,-156.689,418000
