(Previous) Eval Time (s),Total Train Time (s),Policy log std Std,Log Pis Mean,Number of env steps total,Policy mu Min,Number of rollouts total,Policy log std Mean,Number of train steps total,Policy mu Mean,Q Predictions Std,Epoch Time (s),R Predictions Min,Epoch,Policy log std Min,R Predictions Std,Train Time (s),Log Pis Std,VF Loss,Q Predictions Max,Z mean eval,QF Loss,R Predictions Mean,Policy mu Max,V Predictions Mean,Policy Loss,KL Loss,V Predictions Std,KL Divergence,Q Predictions Mean,Q Predictions Min,AverageReturn_all_train_tasks,Sample Time (s),Policy mu Std,V Predictions Min,V Predictions Max,AverageReturn_all_test_tasks,Policy log std Max,Z variance train,RF Loss,R Predictions Max,Log Pis Min,Z variance eval,Z mean train,Log Pis Max
4.1130855529991095,38548.027797293784,0.334117,4.18222,4284000,-3.61592,25700,-0.733422,856000,-0.106654,932.046,89.51353800496872,-0.0188013,427,-3.06079,0.00436227,74.86378378600057,3.92143,208.663,4804.27,1.82965,674.707,-0.0041215,4.6671,3375.5,-3374.87,8.00434398651123,911.7,80.0434341430664,3362.44,-1295.97,1820.63544387,10.536668665969046,1.33198,-1274.72,4797.44,1865.52120379,0.51243,0.0219668,637.49,0.00417904,-8.60277,0.0265365,1.58944,21.2963
4.243042563997733,38638.5809123148,0.344588,4.59059,4294000,-3.22931,25760,-0.737222,858000,-0.143115,875.317,90.63590236901655,-0.0193581,428,-3.39395,0.0047729,75.67976000800263,3.8436,112.011,4891.52,1.80027,699.13,-0.00493653,3.50652,3501.81,-3503.07,8.629401206970215,856.498,86.29400634765625,3491.43,-1053.53,1918.16386699,10.713099797016184,1.35876,-1000.34,4883.82,1843.19911586,-0.0432491,0.0251581,830.033,0.00351349,-6.8977,0.0386439,1.20779,17.5343
4.16384934400412,38727.32032588679,0.332852,4.30572,4304000,-3.3013,25820,-0.709696,860000,-0.174589,927.635,88.7807269630066,-0.0210813,429,-3.28145,0.0051192,74.24942338399705,3.78431,360.733,4995.22,1.72462,955.387,-0.00484519,3.92543,3502.18,-3498.2,8.490508079528809,909.638,84.90508270263672,3485.62,-1288.46,1856.1598312,10.367454235005425,1.35302,-952.852,4977.18,1810.38457586,0.0527911,0.0300612,1060.58,0.00420314,-6.24345,0.0166314,1.3842,22.1775
4.125975758994173,38816.93027025379,0.315268,4.68452,4314000,-3.71004,25880,-0.727731,862000,-0.104169,904.958,89.63151058798394,-0.0193695,430,-3.26091,0.00480614,74.89469132100203,4.0348,420.782,4703.05,1.78598,855.152,-0.0058007,4.43806,3450.66,-3459.58,7.375144958496094,879.941,73.75144958496094,3451.04,-1209.42,1841.04898415,10.610843507987738,1.39406,-1139.88,4675.1,1795.28715466,0.08489,0.0189257,818.823,0.00368386,-6.62076,0.0301739,1.18424,25.4198
4.107705569003883,38905.20635650778,0.389797,4.22445,4324000,-3.62668,25940,-0.74179,864000,-0.27607,966.27,88.3631919299878,-0.0180844,431,-3.343,0.00435464,73.81301431199972,3.98761,120.127,4505.16,1.90517,491.635,-0.00457535,2.99876,3215.33,-3212.55,9.95090389251709,942.401,99.50904083251953,3194.59,791.458,1793.80026174,10.4424720489842,1.30586,896.927,4517.41,1865.31605814,0.0580856,0.0408787,874.155,0.00393313,-9.54106,0.046875,1.71721,20.5742
4.023795330998837,38995.740221192784,0.335929,4.34203,4334000,-3.5624,26000,-0.745198,866000,-0.140814,906.484,90.47079881699756,-0.0169905,432,-3.06652,0.00419902,75.86204935400019,3.94501,201.354,4606.2,1.85085,903.111,-0.00441407,5.4558,3298.65,-3297.81,7.6181840896606445,887.42,76.18183898925781,3284.16,-366.868,1870.91556044,10.58495413199853,1.32704,-478.191,4631.61,1863.62435518,0.0896888,0.0259617,631.047,0.0061331,-6.91778,0.0939797,1.58968,28.3496
4.090489579997666,39084.43336390375,0.372332,4.33099,4344000,-3.03522,26060,-0.757091,868000,-0.221956,948.575,88.65031708298193,-0.0160281,433,-3.39463,0.00379497,74.03923535899958,3.90176,178.74,4753.81,1.95598,1551.39,-0.00347841,3.67137,3294.34,-3291.81,8.646645545959473,928.281,86.4664535522461,3280.98,-1117.3,1722.22353047,10.520592143984686,1.31989,-1155.9,4749.9,1819.86520005,0.0482209,0.0244438,549.807,0.00335265,-7.40639,0.0938775,1.65079,17.5427
4.136600465004449,39173.978649253746,0.303629,4.68035,4354000,-3.5025,26120,-0.733163,870000,-0.11332,855.321,89.58788045799884,-0.0187387,434,-3.08755,0.00442172,74.99745382800029,3.87549,155.67,4731.25,2.01822,538.795,-0.00397744,3.26803,3506.23,-3503.78,7.182496547698975,834.802,71.82496643066406,3492.41,1009.35,1859.49275266,10.453826164994098,1.38944,1143.36,4738.45,1847.06198308,-0.00600815,0.0240402,709.249,0.00427177,-5.35068,0.0456409,1.15091,16.2264
4.097664560998965,39263.40769541576,0.339936,4.42528,4364000,-5.0999,26180,-0.729372,872000,-0.155445,918.37,89.6111681970142,-0.019657,435,-3.14622,0.00490321,74.9697182450036,3.97987,179.433,4909.62,1.79498,710.443,-0.00636533,4.91168,3516.95,-3515.3,9.191386222839355,898.313,91.91385650634766,3496.05,-1095.31,1896.65217762,10.543785391011625,1.36173,-1077.7,4887.14,1878.26407729,0.398364,0.0165445,979.335,0.00355032,-7.08016,0.0323979,1.31389,30.1754
3.91901847099507,39352.01950594777,0.339498,4.49031,4374000,-3.26986,26240,-0.741419,874000,-0.1746,894.733,88.47328902601294,-0.0181821,436,-3.19506,0.00494906,74.29405566599598,4.05368,282.42,4687.35,1.79503,1064.04,-0.0046664,3.45701,3390.24,-3392.5,8.486926078796387,869.767,84.86925506591797,3379.71,744.35,1907.46740629,10.260214889021881,1.3646,919.655,4683.01,1874.50873939,-0.0481737,0.0241271,960.517,0.00474576,-9.66815,0.0254925,1.73085,17.1702
4.060696658998495,39441.6412179198,0.333205,4.39066,4384000,-3.92717,26300,-0.731997,876000,-0.16383,939.551,89.72468586603645,-0.0183695,437,-3.21781,0.00428996,75.18401737500244,3.91587,170.319,4711.62,1.66586,698.367,-0.00422125,4.25011,3454.42,-3455.58,8.215584754943848,914.948,82.15584564208984,3443.44,536.295,1939.33627389,10.479971832035517,1.36195,824.248,4724.97,1869.9784728,0.0668265,0.0292476,781.543,0.00341687,-7.33059,0.0500679,1.2184,18.282
3.9615547229986987,39530.727195870786,0.323771,4.0967,4394000,-3.3704,26360,-0.733048,878000,-0.0457086,885.69,88.89145882498269,-0.020835,438,-3.2889,0.00486012,74.45844679600123,3.87479,324.269,4797.19,1.85724,514.567,-0.00487027,3.2093,3474.82,-3485.37,7.463986873626709,863.719,74.6398696899414,3471.68,-949.635,1884.53609524,10.471457305982767,1.35369,-969.339,4759.66,1850.93053091,0.072579,0.0152071,795.989,0.00498725,-7.1869,0.0446682,1.11482,18.0993
4.1593155180016765,39620.48556802078,0.301431,4.59953,4404000,-4.14234,26420,-0.729949,880000,-0.0974079,927.461,89.94079070798762,-0.0191988,439,-3.27236,0.00430155,75.26802244399732,3.77919,132.957,4776.39,1.77524,678.929,-0.00540027,4.07077,3479.29,-3478.91,6.986912727355957,907.319,69.86912536621094,3468.34,-744.295,1932.89745515,10.513452745988616,1.38004,-665.143,4800.87,1876.71249375,0.134311,0.017247,701.323,0.00270811,-7.37527,0.0449193,1.15533,17.4706
3.9800044300063746,39709.76746986179,0.340249,4.39872,4414000,-3.31661,26480,-0.74265,882000,-0.131395,1024.55,89.11939886901382,-0.0211928,440,-3.15907,0.00482041,74.79059272199811,3.92435,193.544,5260.09,2.05978,1048.13,-0.0033597,3.22524,3535.75,-3533.04,8.130629539489746,1008.39,81.30628967285156,3520.17,-1004.24,1906.11107218,10.348801717009337,1.35937,-998.931,5252.95,1856.65620196,0.0264906,0.0653454,773.903,0.00373561,-5.84695,0.0451725,1.67011,15.6361
4.145804510000744,39798.50003693976,0.352763,4.28036,4424000,-3.48618,26540,-0.747067,884000,-0.175772,888.364,88.85996319897822,-0.0160201,441,-3.39767,0.00407611,74.2229899160011,3.74764,223.522,4624.65,2.97099,734.31,-0.00371187,2.99365,3334.55,-3332.89,8.12547779083252,873.581,81.25477600097656,3317.61,902.511,1844.26424294,10.49116877297638,1.32662,999.182,4617.55,1800.99888896,0.175509,0.0140895,571.05,0.00472852,-7.29971,0.125172,0.856304,15.1862
4.02216175099602,39887.459742432766,0.327715,4.55193,4434000,-3.36795,26600,-0.731428,886000,-0.0544392,893.18,88.85473362001358,-0.0219839,442,-3.24969,0.00500353,74.45317939300003,3.94896,205.363,4875.71,1.62537,918.065,-0.00654578,3.37129,3562.91,-3556.84,8.368072509765625,875.024,83.68072509765625,3551.7,917.68,1952.6170914,10.379392476017529,1.39316,919.514,4841.91,1908.43252341,0.335307,0.0123876,978.237,0.00329987,-5.91614,0.0208925,1.29092,18.7605
4.130042030003096,39975.32803062875,0.375158,4.31086,4444000,-3.09421,26660,-0.749357,888000,-0.183058,961.2,87.83921485399333,-0.0170534,443,-3.49162,0.0042312,73.35274035499606,4.00648,164.322,4709.1,1.85181,760.017,-0.00353902,3.2537,3358.8,-3360.53,9.307597160339355,937.298,93.07596588134766,3344.31,-1101.8,1889.72363303,10.356432468994171,1.32869,-1227.61,4696.55,1853.09167833,-0.0614409,0.0267667,673.161,0.00506371,-7.04744,0.0225361,1.69952,15.5875
4.162810294001247,40064.153120754745,0.33805,4.44427,4454000,-3.43549,26720,-0.744217,890000,-0.0856003,940.959,88.95782681298442,-0.0168818,444,-3.28592,0.00421746,74.47424310199858,3.97395,376.809,4769.51,1.46221,622.24,-0.00472266,3.27159,3404.91,-3416.65,8.25800609588623,916.875,82.5800552368164,3404.38,1010.95,1856.85484752,10.320773416984593,1.35836,1039.97,4735.84,1915.55697603,0.240739,0.0394916,625.996,0.00574159,-8.55981,0.0292119,1.7101,18.9026
4.033380316999683,40153.824345011766,0.332903,4.81047,4464000,-3.86217,26780,-0.712925,892000,-0.107211,942.912,89.67537386502227,-0.0181945,445,-3.61413,0.00471248,75.02891827799613,4.04996,1021.64,5463.65,1.66914,987.627,-0.00571537,4.34839,3771.36,-3746.6,10.539300918579102,925.133,105.39300537109375,3754.65,-979.068,1869.63267246,10.613075270026457,1.41976,-1018.98,5464.61,1849.21603364,0.375835,0.014533,995.057,0.00487363,-7.18001,0.0385587,1.22659,20.8651
4.032400917996711,40243.94006742676,0.319194,4.48857,4474000,-4.13326,26840,-0.739036,894000,-0.0135793,884.976,90.07472947900533,-0.021764,446,-3.11619,0.00512126,75.26807284899405,3.80476,317.242,4928.52,1.98086,672.945,-0.00620318,4.23388,3605.87,-3610.8,8.03327465057373,867.251,80.33274841308594,3598.79,480.061,1861.81190042,10.774255712014565,1.37239,509.764,4910.77,1887.11479183,0.0429965,0.0403805,1003.91,0.00293339,-5.69552,0.0261782,1.548,22.6028
4.076750741995056,40332.54411046875,0.353198,4.4328,4484000,-3.27689,26900,-0.757759,896000,-0.106622,913.593,88.68152838998503,-0.0206393,447,-3.29135,0.00474277,74.21102472700295,3.79906,393.379,4810.18,2.24528,817.604,-0.00369154,2.99764,3523.45,-3510.93,9.011092185974121,892.164,90.11091613769531,3498.24,759.433,1877.73121245,10.393752920987026,1.34521,946.308,4829.49,1781.95723812,0.180106,0.0238499,937.644,0.0054365,-7.23133,0.102741,2.01203,14.8294
4.00305303499772,40422.517872407756,0.33475,4.50227,4494000,-3.29248,26960,-0.727341,898000,-0.186407,921.716,89.92959719200007,-0.0195023,448,-3.31771,0.00430155,75.64090059199953,3.88183,166.429,4846.53,1.83644,661.426,-0.00560171,3.23307,3472.34,-3470.02,8.3632173538208,900.94,83.63217163085938,3461.46,-993.802,1983.11123017,10.285643565002829,1.3635,-1016.07,4829.24,1907.39647901,0.0621929,0.0356458,755.898,0.00309039,-6.5279,0.0425781,1.78609,19.1945
4.050505851999333,40511.56441050375,0.372252,4.49082,4504000,-3.29907,27020,-0.747433,900000,-0.196998,997.8,89.05676039799437,-0.0229294,449,-3.51544,0.00523851,74.44406910699763,4.10755,193.491,4923.95,2.09071,754.313,-0.00653046,4.43009,3465.72,-3463.04,9.438868522644043,976.277,94.38867950439453,3448.77,-115.794,1942.12284227,10.562185438997403,1.35033,-121.93,4896.72,1877.30052008,0.164133,0.0804522,1330.07,0.00386198,-8.12718,0.0973765,1.69682,19.9159
4.043674416003341,40600.03500985577,0.325829,4.37241,4514000,-3.77151,27080,-0.740362,902000,-0.0808379,884.791,88.50841541301634,-0.0240609,450,-3.13397,0.00536501,73.96637836100126,3.78249,573.553,4921.77,1.57544,879.407,-0.00644306,3.94186,3565.42,-3546.45,7.908055305480957,867.992,79.08055114746094,3540.1,979.468,1885.38873572,10.498362636011734,1.36507,980.957,4878.33,1875.93209538,0.256335,0.0352194,1056.09,0.00427002,-6.12142,0.0369312,1.81266,15.0852
4.0094451890036,40689.54389803977,0.33903,4.48008,4524000,-3.32495,27140,-0.750715,904000,-0.183069,950.231,89.47686819299997,-0.0190879,451,-3.18234,0.00474561,75.08649887700449,3.9784,430.649,4870.26,1.60964,797.454,-0.00521476,3.11209,3364.13,-3377.87,7.333940029144287,924.728,73.33940124511719,3364.32,622.02,1878.25338591,10.380924126991886,1.33447,538.603,4776.51,1871.81969492,0.153682,0.0782021,881.469,0.00493213,-6.73968,0.0340332,1.66693,17.4485
4.044994130003033,40777.73508117674,0.321644,3.8968,4534000,-3.72783,27200,-0.742861,906000,-0.126322,959.601,88.22240356799011,-0.0161043,452,-3.12696,0.0039671,73.73746960400604,3.81659,1813.06,4662.16,1.5032,2102.88,-0.00383903,3.51684,3150.65,-3152.72,6.087589740753174,940.22,60.87589645385742,3143.16,-791.382,1835.25477488,10.439939833981043,1.29816,-868.369,4611.38,1861.07905901,0.540215,0.0226882,533.473,0.00406643,-6.15323,0.0666515,1.31533,21.5343
4.017230710000149,40867.96098910274,0.336976,4.85177,4544000,-5.60546,27260,-0.704869,908000,-0.122499,969.604,90.16771446000348,-0.0197182,453,-3.39138,0.00540022,75.56770337900525,3.96194,1055.46,5461.73,1.35127,1276.03,-0.00455946,4.49515,3848.46,-3863.14,11.678316116333008,945.74,116.78315734863281,3845.03,-1034.55,1948.40760043,10.58278037099808,1.41393,-943.231,5451.13,1904.50589763,0.200028,0.0288237,1180.08,0.00417911,-8.07407,0.0348924,1.39541,25.1673
4.0787806549997185,40957.02137509273,0.33392,4.31776,4554000,-3.68578,27320,-0.744639,910000,-0.106898,950.481,89.09486881997873,-0.0202061,454,-3.28494,0.00451711,74.54464542499773,4.02767,410.763,4759.42,2.18093,770.738,-0.0046311,3.25484,3408.05,-3421.48,7.859981536865234,926.275,78.59981536865234,3406.32,111.416,1981.80687498,10.471442739981285,1.34069,242.948,4753.91,1892.8693924,0.101617,0.018903,694.833,0.00363668,-8.64364,0.0222809,1.11019,15.3871
4.047820563995629,41047.274426698714,0.344389,4.88789,4564000,-3.22349,27380,-0.754193,912000,-0.121387,870.819,90.1849211099834,-0.0190196,455,-3.37524,0.00506812,75.58451579300163,3.9691,245.844,4957.97,1.93533,727.327,-0.00418882,3.68041,3693.04,-3687.89,8.657645225524902,850.842,86.57644653320312,3679.49,-914.419,1929.88060729,10.55258475298615,1.4083,-963.788,4976.39,1920.59995543,0.00894517,0.0198871,945.603,0.00399688,-6.78419,0.0185684,1.27309,15.5849
4.119546421999985,41137.46151669172,0.342361,4.39485,4574000,-3.90989,27440,-0.734085,914000,-0.170873,922.464,90.28055016901635,-0.0192856,456,-3.27903,0.00451158,75.41975174399704,3.90343,204.934,4744.01,1.67232,579.759,-0.00524404,3.0439,3449.42,-3449.96,8.338213920593262,900.989,83.38213348388672,3439.74,-998.53,1882.11958567,10.741252003019326,1.36017,-994.058,4761.48,1940.88625476,0.49649,0.0352726,868.445,0.00401087,-6.65925,0.0367768,1.83603,16.4088
4.029226148995804,41227.56807189171,0.369703,4.48159,4584000,-3.40919,27500,-0.737565,916000,-0.252727,1005.99,90.13197584198497,-0.0180212,457,-3.28034,0.00449119,75.57658995000384,4.10828,295.259,4823.47,1.79164,704.999,-0.00528086,3.34128,3348.28,-3353.85,9.188633918762207,983.513,91.88633728027344,3338.87,-1307.25,1987.12869311,10.526159742985328,1.34374,-1329.99,4794.46,1944.81988686,0.706176,0.0382774,798.365,0.00324751,-6.66317,0.0358642,1.7835,18.3519
4.006996452000749,41317.20107300275,0.371426,4.28985,4594000,-3.51776,27560,-0.735211,918000,-0.17769,981.185,89.61342381602299,-0.0186186,458,-3.41976,0.00468539,75.2040148330052,4.0697,184.108,4964.54,1.62174,587.988,-0.00471999,3.39456,3456.1,-3454.56,10.693197250366211,959.527,106.93196868896484,3439.49,737.695,1871.20736011,10.402412531017035,1.34182,830.622,4942.21,1867.17241562,0.169846,0.0326074,869.433,0.00463925,-7.52521,0.0207484,2.00073,16.3206
4.030511816999933,41405.865387372745,0.340311,4.4642,4604000,-3.50271,27620,-0.765524,920000,-0.0934541,1006.23,88.58643172099255,-0.0176985,459,-3.15231,0.00428868,74.02806001599674,4.08294,196.161,4808.39,2.05765,697.899,-0.00443454,3.61329,3296.25,-3302.15,6.78426456451416,982.905,67.84264373779297,3289.61,-1032.71,1985.99028221,10.527859887995874,1.3445,-1056.28,4807.45,1898.71935264,0.189958,0.0354863,590.744,0.0030855,-6.78874,0.0430809,1.41804,15.9226
4.11120636099804,41495.10764680373,0.314724,5.01964,4614000,-3.67797,27680,-0.747091,922000,-0.0135435,850.373,89.22495323699695,-0.0205145,460,-2.5787,0.00517071,74.71809136400407,3.83566,278.787,4941.18,1.67677,730.539,-0.00482937,3.06013,3757.11,-3756.74,6.791074275970459,837.87,67.9107437133789,3740.99,-875.719,1849.11354618,10.395655511994846,1.43014,-962.057,4954.72,1935.54902586,0.368765,0.0213283,966.007,0.00440672,-7.73249,0.0420823,1.16818,17.6961
4.132273764000274,41583.29613445371,0.357502,4.2146,4624000,-3.57045,27740,-0.760546,924000,-0.191133,989.215,88.19780650997563,-0.0190755,461,-3.22046,0.00438021,73.64372227499553,3.97156,333.244,4841.61,2.4199,826.923,-0.0049493,2.8416,3337.88,-3328.83,8.877551078796387,965.879,88.7755126953125,3308.89,-1048.76,1873.94570279,10.421810470979835,1.30498,-984.491,4825.15,1834.14140943,0.0655112,0.0157525,703.659,0.0044175,-5.46601,0.107506,1.16643,18.3631
4.126298906005104,41673.48427529269,0.381272,4.64346,4634000,-3.46898,27800,-0.745353,926000,-0.166722,937.85,90.15016092199221,-0.0223463,462,-3.68444,0.00465252,75.38701305200084,3.93581,531.22,5174.63,1.81211,781.646,-0.00524642,3.43179,3724.7,-3710.0,11.572588920593262,917.576,115.72589111328125,3701.79,1033.61,1932.019946,10.636848963986267,1.38871,1092.59,5159.19,1893.16906339,0.568428,0.117606,1001.79,0.00472817,-5.57625,0.0897617,2.62668,17.7273
4.167947519003064,41763.847197435665,0.356551,4.10978,4644000,-3.35436,27860,-0.75624,928000,-0.2101,1025.43,90.4338162699787,-0.0219093,463,-3.17676,0.00423566,75.76519489999919,4.09692,243.0,5004.77,1.80373,812.747,-0.00514793,3.31249,3288.22,-3282.66,8.371031761169434,998.337,83.71031951904297,3270.25,703.478,1865.91229072,10.500673850976455,1.31068,699.755,4981.23,1885.43617386,0.0698249,0.0322919,734.761,0.00362194,-6.49975,0.0362186,1.52669,18.9311
4.100477916996169,41852.44643380067,0.357729,4.65148,4654000,-3.20784,27920,-0.750569,930000,-0.1375,959.832,88.67618385599053,-0.0193187,464,-3.43822,0.00451226,74.03864776599949,3.89765,319.087,5052.93,1.68902,792.933,-0.00367709,3.00994,3564.39,-3575.29,9.394023895263672,931.343,93.94023895263672,3559.61,-1038.17,1959.93061449,10.537058172994875,1.36491,-1038.1,5020.98,1919.42463816,0.153839,0.0186749,692.818,0.00357578,-7.26697,0.0339573,1.90288,15.1142
4.026947370002745,41941.785830219684,0.322254,4.78051,4664000,-3.32219,27980,-0.757746,932000,-0.113272,965.671,89.30803392502276,-0.0239972,465,-3.12527,0.00461965,74.84609803400235,3.89289,228.915,4935.57,2.38897,903.175,-0.00743815,3.13886,3522.1,-3522.18,6.958760738372803,949.141,69.58760833740234,3510.83,-1058.73,1896.58114202,10.434988521017658,1.38427,-1078.19,4960.21,1971.01359316,0.0831221,0.0137373,975.573,0.00203935,-9.62571,0.103643,1.19548,17.4935
4.062072439999611,42031.42271877971,0.331394,4.311,4674000,-3.59154,28040,-0.757854,934000,-0.143339,1026.97,89.7396205300247,-0.0168659,466,-3.01308,0.00372787,74.90398368800379,3.87035,465.409,4887.1,2.15373,1222.19,-0.00425214,3.18125,3218.31,-3224.09,5.713027477264404,1002.19,57.130271911621094,3208.63,-1045.24,1912.43912459,10.773564402021293,1.33489,-1018.43,4882.32,1947.33336804,0.452172,0.0527089,462.015,0.00288749,-7.16612,0.033498,1.20098,16.9509
3.9632316900024307,42121.47372246772,0.341483,5.16522,4684000,-4.67751,28100,-0.742575,936000,-0.0818935,924.077,90.03524842701154,-0.0205067,467,-3.55528,0.00514694,75.49071951299993,3.92134,569.361,5057.89,1.53883,1014.02,-0.00497407,3.66006,3782.31,-3770.86,8.95695972442627,904.071,89.56959533691406,3775.14,-1039.5,1910.63829277,10.581297224009177,1.42944,-1040.72,5043.17,1908.43352273,0.125899,0.0208609,1068.53,0.00496731,-7.88074,0.0303188,1.25884,16.8355
3.982040467002662,42210.10678337274,0.391025,4.56763,4694000,-6.13702,28160,-0.725841,938000,-0.22205,1033.96,88.62043995301065,-0.0179096,468,-3.6337,0.00414337,74.18886698999995,4.19996,277.925,5318.99,1.78764,899.83,-0.00629644,3.49175,3832.09,-3825.67,15.67424488067627,1011.36,156.74244689941406,3811.38,1182.47,1583.92797185,10.449532496008032,1.37554,1243.56,5318.72,1693.24574638,0.117776,0.115821,969.854,0.00395351,-7.27695,0.0215576,2.8187,22.1068
3.9982511359994533,42298.68476838271,0.333561,4.10064,4704000,-3.73454,28220,-0.762469,940000,-0.174604,1062.81,88.61502965796535,-0.018193,469,-3.04166,0.00388883,74.17584064499533,3.85929,410.532,4972.64,2.45644,1061.7,-0.00568053,4.21339,3157.5,-3160.97,6.1455888748168945,1045.21,61.45588684082031,3141.67,-2524.59,1879.3609567,10.440937876970565,1.29144,-2359.98,5002.37,1875.53879454,-0.0576985,0.0145086,634.054,0.00429855,-6.91175,0.105382,1.24662,14.9076
3.964858009996533,42387.730767091685,0.325857,4.87856,4714000,-3.37646,28280,-0.743005,942000,-0.0404476,894.368,88.92867062798177,-0.0171431,470,-3.2468,0.00454857,74.45873160700285,3.93035,426.822,4857.17,2.35825,1067.66,-0.00463278,3.73552,3556.7,-3567.84,7.448391914367676,875.235,74.48391723632812,3556.73,-313.893,1867.90557153,10.505081010982394,1.41272,-386.359,4825.72,1862.66960585,-0.00816369,0.0188991,778.469,0.00390653,-7.84187,0.0961553,1.11343,18.8608
